term	term_id	variable	odds_ratio	overlap	p.value	adj.p.value	log10pvalue	genes
Signaling by ALK fusions and activated point mutants R-HSA-9725370	R-HSA-9725370	Ballooning	10.2016965746418	10/93	2.19009366848426e-07	1.41768502345298e-05	4.84842024854028	STAT5A;STAT1;FOXM1;RB1;STAT3;IRF4;CEBPB;JUN;TP53;JUNB
Signaling by ALK in cancer R-HSA-9700206	R-HSA-9700206	Ballooning	10.2016965746418	10/93	2.19009366848426e-07	1.41768502345298e-05	4.84842024854028	STAT5A;STAT1;FOXM1;RB1;STAT3;IRF4;CEBPB;JUN;TP53;JUNB
Signaling by Activin R-HSA-1502540	R-HSA-1502540	Ballooning	17.3118209885497	3/17	0.0011330566741016	0.0164498396515944	1.78383833107371	SMAD2;SMAD4;SMAD3
Signaling by Interleukins R-HSA-449147	R-HSA-449147	Ballooning	4.90380907563903	24/473	3.67306999543873e-09	4.23840337734539e-07	6.37279771298185	BCL6;STAT1;MEF2C;FOXO1;ZEB1;CEBPD;STAT2;FOS;CREB1;TP53;NFKB1;HIF1A;SMAD3;STAT6;STAT3;JUN;ATF2;JUNB;STAT5A;IRF4;MYC;MEF2A;NFKB2;RELA
Signaling by KIT in disease R-HSA-9669938	R-HSA-9669938	Ballooning	14.260321196723	3/20	0.00184830689016777	0.0234708444330395	1.62947128509198	STAT5A;STAT3;STAT1
Signaling by NODAL R-HSA-1181150	R-HSA-1181150	Ballooning	12.1168429256484	3/23	0.0027940540283634	0.0331045508539128	1.4801123000343	SMAD2;SMAD4;SMAD3
Signaling by NOTCH R-HSA-157118	R-HSA-157118	Ballooning	4.77084925512021	13/246	1.17973426752523e-05	0.000368354676001407	3.43373381271362	EP300;STAT1;HIF1A;SMAD3;KAT2A;TFDP1;MYC;IKZF1;JUN;RUNX1;CREB1;TP53;E2F1
Signaling by NOTCH3 R-HSA-9012852	R-HSA-9012852	Ballooning	7.21987145630226	4/49	0.00316942279368418	0.0365723830192948	1.43684674055308	IKZF1;STAT1;EP300;KAT2A
Signaling by NTRK1 (TRKA) R-HSA-187037	R-HSA-187037	Ballooning	11.022963743383	13/115	1.64462785387899e-09	2.07849634485469e-07	6.68225073488682	JUND;EP300;SRF;MEF2C;STAT3;EGR1;ID2;FOS;MEF2D;CREB1;ATF2;MEF2A;JUNB
Signaling by NTRKs R-HSA-166520	R-HSA-166520	Ballooning	9.2768687220058	13/134	1.08833680494666e-08	1.03158781440301e-06	5.98649379659302	JUND;EP300;SRF;MEF2C;STAT3;EGR1;ID2;FOS;MEF2D;CREB1;ATF2;MEF2A;JUNB
Signaling by Non-Receptor Tyrosine Kinases R-HSA-9006927	R-HSA-9006927	Ballooning	6.49406906949886	4/54	0.00450970509411357	0.0492541453488783	1.30755721234642	NR3C1;STAT3;CDKN1B;HIF1A
Signaling by Nuclear Receptors R-HSA-9006931	R-HSA-9006931	Ballooning	6.13007859646338	19/296	4.27368629326958e-09	4.72598475930728e-07	6.32550768324521	JUND;PGR;EP300;SRF;RAD21;PPARD;CDKN1B;MYC;MYB;SP1;JUN;FOS;RUNX1;YY1;ESR1;CREB1;RARA;NR1H3;ATF2
Signaling by PTK6 R-HSA-8848021	R-HSA-8848021	Ballooning	6.49406906949886	4/54	0.00450970509411357	0.0492541453488783	1.30755721234642	NR3C1;STAT3;CDKN1B;HIF1A
Signaling by Receptor Tyrosine Kinases R-HSA-9006934	R-HSA-9006934	Ballooning	3.86901377142582	22/532	6.39109218111552e-07	3.02892118726439e-05	4.51871202689213	SIN3A;PGR;EP300;STAT1;MEF2C;EGR1;ID2;FOS;MEF2D;CREB1;HIF1A;STAT6;STAT3;ATF2;JUNB;STAT5A;JUND;MYC;ESR1;MEF2A;SRF;CTNNB1
Signaling by TGF-beta Receptor Complex R-HSA-170834	R-HSA-170834	Ballooning	10.0784818772216	10/94	2.42504567090915e-07	1.53239790728402e-05	4.8146284497819	EP300;STAT1;SMAD3;TFDP1;SMAD4;SMAD7;MYC;SP1;SMAD2;JUNB
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	R-HSA-3304351	Ballooning	48.4109238746268	3/8	0.000101314732360092	0.00220401065314495	2.65678631064108	SMAD2;SMAD4;SMAD3
Signaling by TGFB family members R-HSA-9006936	R-HSA-9006936	Ballooning	7.40654438470827	10/124	3.18758667312406e-06	0.000109868247148977	3.95912780421452	EP300;STAT1;SMAD3;TFDP1;SMAD4;SMAD7;MYC;SP1;SMAD2;JUNB
Signaling by cytosolic FGFR1 fusion mutants R-HSA-1839117	R-HSA-1839117	Ballooning	16.1584896477482	3/18	0.00134732628325063	0.0189195976494559	1.72308810368893	STAT3;STAT1;STAT5A
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants R-HSA-9670439	R-HSA-9670439	Ballooning	14.260321196723	3/20	0.00184830689016777	0.0234708444330395	1.62947128509198	STAT5A;STAT3;STAT1
Specification of the neural plate border R-HSA-9834899	R-HSA-9834899	Ballooning	17.3118209885497	3/17	0.0011330566741016	0.0164498396515944	1.78383833107371	CTNNB1;MYB;TFAP2A
TAK1-dependent IKK and NF-kappa-B activation   R-HSA-445989	R-HSA-445989	Ballooning	8.12409807074376	4/44	0.00213041330700278	0.0267505457618007	1.57266735312236	NFKB1;NFKB2;RELA;TP53
TFAP2 (AP-2) family regulates transcription of cell cycle factors R-HSA-8866911	R-HSA-8866911	Ballooning	53.4311335730777	2/5	0.0015042879720209	0.0201635367562801	1.69543328874343	MYC;TFAP2A
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors R-HSA-8866910	R-HSA-8866910	Ballooning	20.1915172040884	3/15	0.000772113391900991	0.0121253783556522	1.91630470095594	ESR1;YY1;TFAP2A
TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation R-HSA-8869496	R-HSA-8869496	Ballooning	53.4311335730777	2/5	0.0015042879720209	0.0201635367562801	1.69543328874343	MYBL2;TFAP2A
TGF-beta receptor signaling activates SMADs R-HSA-2173789	R-HSA-2173789	Ballooning	7.5561004682867	4/47	0.00271977025218972	0.032368924884805	1.48987172519893	SMAD2;SMAD4;SMAD7;SMAD3
TGFBR1 KD Mutants in Cancer R-HSA-3656532	R-HSA-3656532	Ballooning	40.0925156982212	2/6	0.00223800508545024	0.0273717303999306	1.56269774627324	SMAD2;SMAD3
TP53 Regulates Transcription of Caspase Activators and Caspases R-HSA-6803207	R-HSA-6803207	Ballooning	26.924834187857	3/12	0.000383706949897955	0.00692760710904199	2.15941675078481	TP73;TP53;TP63
TP53 Regulates Transcription of Cell Cycle Genes R-HSA-6791312	R-HSA-6791312	Ballooning	9.29514569972539	5/49	0.000343287397794694	0.00632697745657721	2.19880371295694	TFDP1;E2F1;EP300;CDKN1B;TP53
TP53 Regulates Transcription of Cell Death Genes R-HSA-5633008	R-HSA-5633008	Ballooning	8.12409807074376	4/44	0.00213041330700278	0.0267505457618007	1.57266735312236	BCL6;TP73;TP53;TP63
TP53 Regulates Transcription of DNA Repair Genes R-HSA-6796648	R-HSA-6796648	Ballooning	8.82061957356329	6/62	0.000116524912515641	0.00248920957221067	2.60393853761273	ATF2;JUN;TP53;NELFE;FOS;BRCA1
TP53 Regulates Transcription of Death Receptors and Ligands R-HSA-6803211	R-HSA-6803211	Ballooning	26.924834187857	3/12	0.000383706949897955	0.00692760710904199	2.15941675078481	TP73;TP53;TP63
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release R-HSA-6803204	R-HSA-6803204	Ballooning	14.260321196723	3/20	0.00184830689016777	0.0234708444330395	1.62947128509198	TP73;TP63;TP53
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest R-HSA-6804116	R-HSA-6804116	Ballooning	22.0265504686793	3/14	0.000623358564615672	0.0102501968530575	1.98926779398621	E2F1;CDKN1B;TP53
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest R-HSA-6804114	R-HSA-6804114	Ballooning	16.1584896477482	3/18	0.00134732628325063	0.0189195976494559	1.72308810368893	TFDP1;EP300;TP53
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain R-HSA-6803205	R-HSA-6803205	Ballooning	32.5441286801018	4/14	2.09847223318224e-05	0.000574159309986151	3.24096758870236	TP73;BCL6;TP53;TP63
TRAF6 mediated NF-kB activation R-HSA-933542	R-HSA-933542	Ballooning	11.01197461779	3/25	0.00356330949945022	0.0404146299638499	1.39346139324533	NFKB1;NFKB2;RELA
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation R-HSA-975138	R-HSA-975138	Ballooning	9.29480706315105	10/101	4.78563317236796e-07	2.49040596852246e-05	4.60372985149143	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
TRIF (TICAM1)-mediated TLR4 signaling  R-HSA-937061	R-HSA-937061	Ballooning	9.56270906488658	11/109	1.0264295272617e-07	7.56706657042376e-06	5.12107244535838	IRF3;NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
The NLRP3 inflammasome R-HSA-844456	R-HSA-844456	Ballooning	18.6457491475271	3/16	0.000941657792436076	0.0141997714836667	1.84771864464378	RELA;NFKB1;NFKB2
Toll Like Receptor 10 (TLR10) Cascade R-HSA-168142	R-HSA-168142	Ballooning	9.84133214721756	10/96	2.96220432254441e-07	1.67270005787933e-05	4.7765819280671	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 2 (TLR2) Cascade R-HSA-181438	R-HSA-181438	Ballooning	8.04694467344184	10/115	1.6013601348966e-06	6.3432982059934e-05	4.19768487142247	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	R-HSA-168164	Ballooning	9.97417608277731	11/105	6.95318036747847e-08	5.42757079273172e-06	5.26539450325959	IRF3;NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	R-HSA-166016	Ballooning	6.97040898237376	11/145	1.84829680185332e-06	6.96531647003811e-05	4.15705914656681	IRF3;NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 5 (TLR5) Cascade R-HSA-168176	R-HSA-168176	Ballooning	9.84133214721756	10/96	2.96220432254441e-07	1.67270005787933e-05	4.7765819280671	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	R-HSA-168181	Ballooning	9.09415770870752	10/103	5.75340699455098e-07	2.7783962959111e-05	4.55620580868752	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	R-HSA-168138	Ballooning	8.80744938061697	10/106	7.5259325061928e-07	3.50417980200626e-05	4.45541361796749	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor TLR1:TLR2 Cascade R-HSA-168179	R-HSA-168179	Ballooning	8.04694467344184	10/115	1.6013601348966e-06	6.3432982059934e-05	4.19768487142247	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor TLR6:TLR2 Cascade R-HSA-168188	R-HSA-168188	Ballooning	8.28568426288225	10/112	1.25497563595593e-06	5.28683386956673e-05	4.27680433640102	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll-like Receptor Cascades R-HSA-168898	R-HSA-168898	Ballooning	5.97698370023222	11/167	7.29751043897503e-06	0.000236190154939509	3.62673820894331	IRF3;NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Transcription of E2F targets under negative control by DREAM complex R-HSA-1362277	R-HSA-1362277	Ballooning	21.6902077057253	4/19	7.74106537394224e-05	0.00177110237090023	2.75175633557324	TFDP1;E2F1;MYC;MAX
Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1 R-HSA-1362300	R-HSA-1362300	Ballooning	18.6457491475271	3/16	0.000941657792436076	0.0141997714836667	1.84771864464378	TFDP1;MYBL2;E2F1
Transcriptional Regulation by E2F6 R-HSA-8953750	R-HSA-8953750	Ballooning	17.6767237449701	6/34	3.39363774107066e-06	0.000115470699548738	3.93752820311935	SUZ12;TFDP1;E2F6;E2F1;BRCA1;MAX
Transcriptional Regulation by TP53 R-HSA-3700989	R-HSA-3700989	Ballooning	3.99577320998953	16/363	1.12616579653319e-05	0.000355814764761796	3.4487760345502	BCL6;EP300;FOS;TP53;E2F1;PML;TP73;CDKN1B;JUN;ATF2;BRCA1;NELFE;TFDP1;TAF7;TP63;TAF1
Transcriptional Regulation by VENTX R-HSA-8853884	R-HSA-8853884	Ballooning	14.1401713999335	6/41	1.05614481572148e-05	0.000337711848304194	3.47145370228178	CTNNB1;TCF7L2;NFKB1;RELA;CEBPB;TP53
Transcriptional activation of mitochondrial biogenesis R-HSA-2151201	R-HSA-2151201	Ballooning	12.1046942501605	7/55	4.94477042032853e-06	0.000166119249310784	3.77958004012489	NRF1;ATF2;PPARA;GABPA;MEF2C;MEF2D;CREB1
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer R-HSA-2173793	R-HSA-2173793	Ballooning	20.7103245933984	10/51	5.40069625403172e-10	7.54391992536852e-08	7.12240293004739	TFDP1;SMAD2;SMAD4;SMAD7;EP300;STAT1;MYC;JUNB;SP1;SMAD3
Transcriptional regulation by RUNX1 R-HSA-8878171	R-HSA-8878171	Ballooning	6.82843813282914	17/237	5.68424684867079e-09	6.03439645454891e-07	6.21936616045755	ELF2;ELF1;TP73;SIN3A;EP300;PAX5;SPI1;TCF3;MYB;GATA2;RUNX1;RUNX2;ESR1;GATA1;NFATC2;NR4A3;PML
Transcriptional regulation by RUNX2 R-HSA-8878166	R-HSA-8878166	Ballooning	7.74917000635398	10/119	2.19112347785975e-06	7.75365561365303e-05	4.11049349252298	AR;STAT1;RB1;SMAD4;GLI2;SP7;NR3C1;RUNX1;RUNX2;ESR1
Transcriptional regulation by RUNX3 R-HSA-8878159	R-HSA-8878159	Ballooning	9.84133214721756	10/96	2.96220432254441e-07	1.67270005787933e-05	4.7765819280671	TEAD4;EP300;SMAD3;KAT2A;SMAD4;CTNNB1;MYC;TCF7L2;RUNX1;TP53
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors R-HSA-8864260	R-HSA-8864260	Ballooning	18.7715075763232	7/38	3.66868706960613e-07	1.94733909654693e-05	4.71055841677154	MYBL2;TFAP2D;EP300;YY1;MYC;ESR1;TFAP2A
Transcriptional regulation of granulopoiesis R-HSA-9616222	R-HSA-9616222	Ballooning	21.128561642588	17/89	5.5427417893955e-16	2.10149095843652e-13	12.6774724741856	EP300;TFDP1;STAT3;SPI1;MYC;KLF5;MYB;CEBPB;GATA2;RUNX1;CREB1;RARA;FLI1;GFI1;E2F1;PML;CEBPA
Transcriptional regulation of pluripotent stem cells R-HSA-452723	R-HSA-452723	Ballooning	12.0480226190823	4/31	0.000559591550976505	0.00958165145994609	2.01855963099146	SMAD2;SMAD4;KLF4;STAT3
Transcriptional regulation of white adipocyte differentiation R-HSA-381340	R-HSA-381340	Ballooning	12.8653700211648	11/84	6.47519724534654e-09	6.60968211121143e-07	6.17981942715076	NFKB1;EP300;KLF4;CEBPD;KLF5;CEBPB;SREBF2;PPARA;PPARG;CEBPA;RELA
Ub-specific processing proteases R-HSA-5689880	R-HSA-5689880	Ballooning	3.5259490538684	9/221	0.00176918876990985	0.0232392643818776	1.63377762326741	AR;HIF1A;SMAD3;KAT2A;SMAD4;SMAD7;MYC;TP53;SMAD2
Viral Infection Pathways R-HSA-9824446	R-HSA-9824446	Ballooning	2.20190802846622	22/888	0.00141255203232017	0.0197311215461986	1.70484822810403	EP300;STAT1;RB1;HMGA1;CEBPD;STAT2;RUNX1;CREB1;TRIM28;PML;NFKB1;SMAD3;SMAD4;IRF3;SP1;NR3C1;NELFE;NFE2L2;SUZ12;TAF7;RELA;TAF1
YAP1- and WWTR1 (TAZ)-stimulated gene expression R-HSA-2032785	R-HSA-2032785	Ballooning	20.1915172040884	3/15	0.000772113391900991	0.0121253783556522	1.91630470095594	TEAD4;RUNX2;NKX2-5
ZBP1(DAI) mediated induction of type I IFNs R-HSA-1606322	R-HSA-1606322	Ballooning	19.1369145063417	4/21	0.000117238581961693	0.00248920957221067	2.60393853761273	IRF3;NFKB1;NFKB2;RELA
Zygotic genome activation (ZGA) R-HSA-9819196	R-HSA-9819196	Ballooning	17.3118209885497	3/17	0.0011330566741016	0.0164498396515944	1.78383833107371	TEAD4;EP300;TP53
Activation of PUMA and translocation to mitochondria R-HSA-139915	R-HSA-139915	NAS	55.7541485670121	2/9	0.000953200970054334	0.0275654866588799	1.55963433580215	TP53;TP63
Activation of the AP-1 family of transcription factors R-HSA-450341	R-HSA-450341	NAS	48.8703291155706	2/10	0.00118748062107727	0.0331744586140955	1.47919615581332	JUN;ATF2
Binding of TCF/LEF:CTNNB1 to target gene promoters R-HSA-4411364	R-HSA-4411364	NAS	65.0591068398893	2/8	0.000743889613232695	0.0224350344718133	1.64907325882951	CTNNB1;TCF7L2
Cardiogenesis R-HSA-9733709	R-HSA-9733709	NAS	59.9210505620042	6/27	4.39114730896668e-09	1.4567631197497e-06	5.83661106192205	SMAD4;CTNNB1;SRF;NKX2-5;GATA6;MEF2C
Cellular Senescence R-HSA-2559583	R-HSA-2559583	NAS	6.5079894730805	6/197	0.000560348584188367	0.0179176523185051	1.74671889489218	HMGA1;SP1;SUZ12;JUN;TP53;ETS1
Cellular responses to stimuli R-HSA-8953897	R-HSA-8953897	NAS	3.573147311434	13/832	0.000303919837914756	0.0120783591926068	1.91799205925763	MEF2C;HMGA1;MEF2D;TP53;ETS1;JUN;ATF2;BRCA1;AR;SP1;NFE2L2;SUZ12;CRTC3
Cellular responses to stress R-HSA-2262752	R-HSA-2262752	NAS	3.6401881545914	13/818	0.000257373827877176	0.0112563455471824	1.94860258340103	MEF2C;HMGA1;MEF2D;TP53;ETS1;JUN;ATF2;BRCA1;AR;SP1;NFE2L2;SUZ12;CRTC3
Circadian Clock R-HSA-400253	R-HSA-400253	NAS	12.2313834177564	4/70	0.000485769121929827	0.0165286057641251	1.78176377888375	ATF2;MEF2C;CRTC3;MEF2D
Deubiquitination R-HSA-5688426	R-HSA-5688426	NAS	5.8652981138959	8/299	0.000156140107907924	0.00845705808954348	2.07278068633181	AR;SMAD3;SMAD4;SMAD7;YY1;TP53;SMAD2;BRCA1
Developmental Biology R-HSA-1266738	R-HSA-1266738	NAS	7.78630306958314	31/1422	1.70992367251717e-13	9.07627485372114e-11	10.042092360997	MEF2C;MYOD1;TCF4;HOXD3;SMAD4;TCF3;JUN;MYF6;GATA6;SRF;NKX2-5;TEAD4;FOXO1;MEF2D;GATA2;TCF7L2;MYOG;TFAP2A;WT1;MEF2A;CTNNB1;YY1;TP63;MYF5;MYB;TP53;SMAD3;FOXC1;SUZ12;SMAD2;SNAI1
Downregulation of SMAD2/3:SMAD4 transcriptional activity R-HSA-2173795	R-HSA-2173795	NAS	29.9719198612733	4/31	1.94149254122066e-05	0.00147220605839989	2.83203139939868	SMAD2;SMAD4;SMAD7;SMAD3
Downregulation of TGF-beta receptor signaling R-HSA-2173788	R-HSA-2173788	NAS	25.9479200733497	3/26	0.000328230132573541	0.0124036694045892	1.90644981754564	SMAD2;SMAD7;SMAD3
ESR-mediated signaling R-HSA-8939211	R-HSA-8939211	NAS	9.34765244065701	9/220	1.9305555381824e-06	0.000232895199924368	3.6328394623792	JUND;SRF;MYB;SP1;JUN;YY1;POU2F1;ATF2;TBP
Estrogen-dependent gene expression R-HSA-9018519	R-HSA-9018519	NAS	12.2684209689817	8/149	9.92179024300311e-07	0.000154896654734884	3.80995796149108	JUND;MYB;SP1;JUN;YY1;POU2F1;ATF2;TBP
FOXO-mediated transcription R-HSA-9614085	R-HSA-9614085	NAS	13.020266907112	4/66	0.000387841676705996	0.0141284639400079	1.84990505249264	FOXO1;SMAD2;SMAD4;SMAD3
FOXO-mediated transcription of cell cycle genes R-HSA-9617828	R-HSA-9617828	NAS	62.2150342045173	4/17	1.55134819969798e-06	0.000205863906099922	3.68641979109799	FOXO1;SMAD2;SMAD4;SMAD3
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes R-HSA-9615017	R-HSA-9615017	NAS	31.1230749543873	4/30	1.69761222559658e-05	0.00136529177173737	2.86477452714729	FOXO1;SMAD2;SMAD4;SMAD3
Formation of axial mesoderm R-HSA-9796292	R-HSA-9796292	NAS	80.9363645260395	4/14	6.60200214629906e-07	0.000109510710601736	3.96054340294484	TEAD4;CTNNB1;SMAD2;SMAD3
Formation of definitive endoderm R-HSA-9823730	R-HSA-9823730	NAS	114.149221405111	6/17	1.91185767677198e-10	7.24867182021834e-08	7.13974156225557	GATA6;CTNNB1;SMAD2;SMAD4;TCF7L2;SMAD3
GLI proteins bind promoters of Hh responsive genes to promote transcription R-HSA-5635851	R-HSA-5635851	NAS	78.0169375961643	2/7	0.000559807583003782	0.0179176523185051	1.74671889489218	GLI2;GLI1
Gastrulation R-HSA-9758941	R-HSA-9758941	NAS	21.4378240436473	11/129	5.21118186180156e-11	2.30507944353689e-08	7.63731410225041	TEAD4;SMAD3;SMAD4;CTNNB1;MYB;TCF7L2;FOXC1;GATA6;SMAD2;SNAI1;TFAP2A
Gene expression (Transcription) R-HSA-74160	R-HSA-74160	NAS	8.02321186460132	33/1559	3.67191869476312e-14	3.24842407196711e-11	10.4883272798948	MEF2C;POU2F2;SMAD4;TCF3;JUN;SP1;RUNX2;SRF;NKX2-5;TBP;TEAD4;FOXO1;SMAD7;TRIM28;GATA2;POU2F1;ATF2;AR;GLI2;TCF7L2;BRCA1;TFAP2A;UBTF;PPARD;CTNNB1;YY1;TP63;MYB;TP53;SMAD3;SP7;SUZ12;SMAD2
Generic Transcription Pathway R-HSA-212436	R-HSA-212436	NAS	8.36122438739591	30/1260	5.22349631604851e-14	3.46578980569819e-11	10.4601977800507	MEF2C;SMAD4;TCF3;JUN;SP1;RUNX2;SRF;NKX2-5;TBP;TEAD4;FOXO1;SMAD7;TRIM28;GATA2;ATF2;AR;GLI2;TCF7L2;BRCA1;TFAP2A;PPARD;CTNNB1;YY1;TP63;MYB;TP53;SMAD3;SP7;SUZ12;SMAD2
Germ layer formation at gastrulation R-HSA-9754189	R-HSA-9754189	NAS	62.2150342045173	4/17	1.55134819969798e-06	0.000205863906099922	3.68641979109799	CTNNB1;SMAD2;SMAD4;SMAD3
Heme signaling R-HSA-9707616	R-HSA-9707616	NAS	23.3745501558326	5/49	5.36898497169155e-06	0.000527751337587755	3.27757065729791	ATF2;NFE2L2;MEF2C;CRTC3;MEF2D
Interleukin-17 signaling R-HSA-448424	R-HSA-448424	NAS	12.0479140267758	4/71	0.000512766315140601	0.0172263519035842	1.76380668516909	ATF2;JUN;MEF2A;MEF2C
Intracellular signaling by second messengers R-HSA-9006925	R-HSA-9006925	NAS	5.68555736248895	8/308	0.000191354923439072	0.00959378605557384	2.01800997066476	FOXO1;EGR1;TP53;JUN;ATF2;SNAI2;SUZ12;SNAI1
Kidney development R-HSA-9830369	R-HSA-9830369	NAS	13.8594782401497	3/46	0.00177881761911005	0.0461318763947789	1.33599888028605	CTNNB1;FOXC1;WT1
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	R-HSA-3304349	NAS	148.022377585133	3/7	4.74365799879599e-06	0.000484218012646329	3.31495905907561	SMAD2;SMAD4;SMAD3
Loss of Function of SMAD4 in Cancer R-HSA-3304347	R-HSA-3304347	NAS	Inf	3/3	1.37578828068539e-07	2.8087246899531e-05	4.55149082807997	SMAD2;SMAD3;SMAD4
Loss of Function of TGFBR1 in Cancer R-HSA-3656534	R-HSA-3656534	NAS	78.0169375961643	2/7	0.000559807583003782	0.0179176523185051	1.74671889489218	SMAD2;SMAD3
MAP kinase activation R-HSA-450294	R-HSA-450294	NAS	13.6938735038762	4/63	0.000324320954091018	0.0124036694045892	1.90644981754564	ATF2;JUN;MEF2A;MEF2C
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	R-HSA-450282	NAS	29.9719198612733	4/31	1.94149254122066e-05	0.00147220605839989	2.83203139939868	ATF2;JUN;MEF2A;MEF2C
Mitochondrial biogenesis R-HSA-1592230	R-HSA-1592230	NAS	8.95266982569381	4/94	0.00147140772886559	0.039848123596013	1.39959212423233	MEF2C;MEF2D;ATF2;CRTC3
MyD88 cascade initiated on plasma membrane R-HSA-975871	R-HSA-975871	NAS	11.270921906661	5/96	0.000142580607734378	0.00805125389206466	2.09413647789325	MEF2C;JUN;TP53;ATF2;MEF2A
MyD88 dependent cascade initiated on endosome R-HSA-975155	R-HSA-975155	NAS	10.5666570441521	5/102	0.000189684158122744	0.00959378605557384	2.01800997066476	MEF2C;JUN;TP53;ATF2;MEF2A
MyD88-independent TLR4 cascade  R-HSA-166166	R-HSA-166166	NAS	9.85319643024975	5/109	0.000258717814008338	0.0112563455471824	1.94860258340103	MEF2C;JUN;TP53;ATF2;MEF2A
MyD88:MAL(TIRAP) cascade initiated on plasma membrane R-HSA-166058	R-HSA-166058	NAS	9.57284970961256	5/112	0.000293545096946416	0.0119856721122429	1.92133760731627	MEF2C;JUN;TP53;ATF2;MEF2A
Myogenesis R-HSA-525793	R-HSA-525793	NAS	118.937503339453	10/29	1.32673419100216e-16	3.52115254291973e-13	12.4533151600723	MYOD1;MYF5;TCF4;CTNNB1;MEF2A;MYOG;TCF3;MEF2C;MYF6;MEF2D
NFE2L2 regulating tumorigenic genes R-HSA-9818030	R-HSA-9818030	NAS	43.3763195694651	2/11	0.00144646949933751	0.0395765984664098	1.40256153531281	SP1;NFE2L2
NGF-stimulated transcription R-HSA-9031628	R-HSA-9031628	NAS	30.2827215354128	5/39	1.68739660217841e-06	0.00021325478962769	3.67110120594934	ATF2;JUND;EGR1;SRF;MEF2D
Nuclear Events (kinase and transcription factor activation) R-HSA-198725	R-HSA-198725	NAS	27.6808404021698	7/61	2.67096853876687e-08	7.08875050188727e-06	5.14943030895767	ATF2;JUND;MEF2A;EGR1;SRF;MEF2C;MEF2D
Oncogene Induced Senescence R-HSA-2559585	R-HSA-2559585	NAS	18.6307494012969	3/35	0.00079899508892796	0.02382621310129	1.62294497821182	ETS1;SP1;TP53
PIP3 activates AKT signaling R-HSA-1257604	R-HSA-1257604	NAS	6.58294403722773	8/268	7.29879404898449e-05	0.00486914105278958	2.31254764431612	FOXO1;EGR1;SNAI2;SUZ12;JUN;TP53;ATF2;SNAI1
PTEN Regulation R-HSA-6807070	R-HSA-6807070	NAS	11.2520910392138	7/139	7.60722454641325e-06	0.000651276578909057	3.18623453956498	EGR1;SNAI2;SUZ12;JUN;TP53;ATF2;SNAI1
RNA Polymerase II Transcription R-HSA-73857	R-HSA-73857	NAS	8.5654079322796	32/1390	1.09813258304199e-14	1.45722193769672e-11	10.8364742993098	MEF2C;POU2F2;SMAD4;TCF3;JUN;SP1;RUNX2;SRF;NKX2-5;TBP;TEAD4;FOXO1;SMAD7;TRIM28;GATA2;POU2F1;ATF2;AR;GLI2;TCF7L2;BRCA1;TFAP2A;PPARD;CTNNB1;YY1;TP63;MYB;TP53;SMAD3;SP7;SUZ12;SMAD2
