p.value	odds_ratio	overlap	adj_p.value	genes
SARS-CoV-1 modulates host translation machinery R-HSA-9735869	2.33336847904222e-43	823.11160056646	32/33	2.13543446323381e-41	RPS27A;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;EEF1A1
Ribosomal scanning and start codon recognition R-HSA-72702	1.93376299756229e-42	96.3406343707082	37/47	1.71073566517677e-40	RPS27A;EIF2S2;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;EIF3H;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;EIF3L;RPS27;RPS29;RPS14;RPS5;EIF3K;RPS12;EIF3I;RPS13;RPS2;RPS20;RPS17;RPS26;EIF3M;RPS4X
Translation initiation complex formation R-HSA-72649	8.13616594444582e-42	87.5003712216864	37/48	6.96560787630942e-40	RPS27A;EIF2S2;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;EIF3H;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;EIF3L;RPS27;RPS29;RPS14;RPS5;EIF3K;RPS12;EIF3I;RPS13;RPS2;RPS20;RPS17;RPS26;EIF3M;RPS4X
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S R-HSA-72662	3.20331118328885e-41	80.4831272123823	37/49	2.65674621264019e-39	RPS27A;EIF2S2;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;EIF3H;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;EIF3L;RPS27;RPS29;RPS14;RPS5;EIF3K;RPS12;EIF3I;RPS13;RPS2;RPS20;RPS17;RPS26;EIF3M;RPS4X
Metabolism of RNA R-HSA-8953854	4.57715474050251e-40	9.95664649576105	84/384	3.68114202463444e-38	RPS27A;UBA52;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;IMP3;RRP9;DDX52;IMP4;UTP3
Axon guidance R-HSA-422475	4.63128382793267e-39	10.235884871369	79/343	3.61512567039215e-37	RPS27A;UBA52;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34
Nervous system development R-HSA-9675108	8.91023685071289e-38	9.72091952487443	79/356	6.75650531479772e-36	RPS27A;UBA52;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34
SARS-CoV-2 modulates host translation machinery R-HSA-9754678	5.44540428224117e-34	70.5766378727414	31/42	4.01447304585224e-32	RPS27A;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X
Cellular responses to stimuli R-HSA-8953897	4.62051813140022e-29	6.15699462602013	91/620	3.22706713703584e-27	RPS27A;UBA52;EIF2S2;ASNS;MAPK8;RXRA;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;ATM;EEF1A1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;MYC;GCLM;GCLC;PRDX3;PRDX6;PRDX1
Cellular responses to stress R-HSA-2262752	4.62051813140022e-29	6.15699462602013	91/620	3.22706713703584e-27	RPS27A;UBA52;EIF2S2;ASNS;MAPK8;RXRA;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;ATM;EEF1A1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;MYC;GCLM;GCLC;PRDX3;PRDX6;PRDX1
Viral Infection Pathways R-HSA-9824446	3.48794983752548e-28	6.16022632675404	86/567	2.3735945817417e-26	RPS27A;UBA52;ITCH;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;RPN1;RPN2;EEF1A1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;SEC11A;SPCS3;SEC11C
SARS-CoV-1-host interactions R-HSA-9692914	1.53786515861381e-24	16.5630899738607	34/86	1.02037353274026e-22	RPS27A;UBA52;ITCH;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;EEF1A1
Infectious disease R-HSA-5663205	5.13642076938316e-24	5.12877153229781	88/673	3.32489285901047e-22	RPS27A;UBA52;ITCH;MAPK8;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;DPEP1;RPN1;RPN2;EEF1A1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;SEC11A;SPCS3;SEC11C
Metabolism of proteins R-HSA-392499	7.43532422351263e-22	4.41404951032732	105/998	4.69841678314346e-20	RPS27A;UBA52;EIF2S2;RXRA;PLG;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;EIF3H;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;EIF3L;RPS27;RPS29;RPS14;RPS5;EIF3K;RPS12;EIF3I;RPS13;RPS2;RPS20;RPS17;RPS26;EIF3M;RPS4X;DLD;DLST;RPN1;RPN2;BCHE;EEF1A1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;F7;MYC;PCCB;APOA2;SERPINC1;SEC11A;SPCS3;SEC11C;NR1I2;ANPEP;SHMT2;TRAM1
SARS-CoV-1 Infection R-HSA-9678108	1.2572697488815e-20	11.4177140786129	34/109	7.7599858454221e-19	RPS27A;UBA52;ITCH;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;EEF1A1
Developmental Biology R-HSA-1266738	7.88550564249224e-19	4.22340936949234	82/699	4.75639363072146e-17	RPS27A;UBA52;RXRA;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;MYC;HNF1A
Disease R-HSA-1643685	1.96007186524504e-18	3.84499593677085	104/1079	1.15600682896896e-16	ABCB11;RPS27A;UBA52;ABCA1;ITCH;MAPK8;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;DPEP1;SLC7A9;RPN1;RPN2;ATM;EEF1A1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL14;RPL22;RPL15;RPL9;RPL26L1;RPLP2;RPL19;RPL10;RPL21;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL36A;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL39;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;MYC;GSS;GCLM;GCLC;PCCB;MCCC1;PRDX1;MMUT;SLC40A1;F11;SLC11A2;HEPH;SEC11A;SPCS3;SEC11C
SARS-CoV-2-host interactions R-HSA-9705683	3.04885538018883e-15	7.44846732941299	32/138	1.75905699543938e-13	RPS27A;UBA52;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X
SARS-CoV-2 Infection R-HSA-9694516	2.50657934426596e-13	5.76092425761653	34/180	1.41541735737912e-11	RPS27A;UBA52;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;RPN1;RPN2
SARS-CoV Infections R-HSA-9679506	6.03670270398813e-10	3.94629735415984	36/260	3.33779353674677e-08	RPS27A;UBA52;ITCH;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS3;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS14;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPS26;RPS4X;RPN1;RPN2;EEF1A1
rRNA modification in the nucleus and cytosol R-HSA-6790901	1.19991910616253e-08	18.3851197642603	10/22	6.49915368929664e-07	RPS7;RPS6;RPS9;RPS14;RPS2;IMP3;RRP9;DDX52;IMP4;UTP3
Biological oxidations R-HSA-211859	1.73230498809037e-08	6.78507401474995	17/74	9.19507487678368e-07	RXRA;DPEP1;GLYAT;ACSM2B;ACSM5;ACSM2A;ADH6;GSTO1;SLC26A1;CNDP2;ALDH1A1;ADH1B;ESD;GSTK1;GSS;GCLM;GCLC
Phase II - Conjugation of compounds R-HSA-156580	7.1092367416213e-07	7.61675759408524	12/47	3.69959104162018e-05	GLYAT;ACSM2B;ACSM5;ACSM2A;GSTO1;SLC26A1;CNDP2;ESD;GSTK1;GSS;GCLM;GCLC
Lysine catabolism R-HSA-71064	1.06934626912706e-06	107.429794730243	5/6	5.45777884281388e-05	DLD;DLST;AADAT;DHTKD1;AASS
Amino Acid conjugation R-HSA-156587	4.15354411720416e-06	Inf	4/4	0.000200427383401088	GLYAT;ACSM2B;ACSM5;ACSM2A
Conjugation of carboxylic acids R-HSA-159424	4.15354411720416e-06	Inf	4/4	0.000200427383401088	GLYAT;ACSM2B;ACSM5;ACSM2A
Conjugation of salicylate with glycine R-HSA-177128	4.15354411720416e-06	Inf	4/4	0.000200427383401088	GLYAT;ACSM2B;ACSM5;ACSM2A
Glutathione conjugation R-HSA-156590	3.4350614266538e-05	10.1215855364419	7/22	0.00162797375470343	GSTO1;CNDP2;ESD;GSTK1;GSS;GCLM;GCLC
Metal ion SLC transporters R-HSA-425410	9.27318882741548e-05	Inf	3/3	0.00431772686806328	SLC40A1;SLC11A2;HEPH
Metabolism of vitamins and cofactors R-HSA-196854	9.93721245903555e-05	4.6527105667883	11/63	0.00454713135625523	LRP1;GSTO1;PCCB;MCCC1;APOA2;MMUT;MTHFD1;ACP5;SHMT2;ENPP1;DHFR2
Aspirin ADME R-HSA-9749641	0.000112706818670566	15.336833303503	5/12	0.00506989655511326	GLYAT;ACSM2B;ACSM5;ACSM2A;BCHE
Metabolism of water-soluble vitamins and cofactors R-HSA-196849	0.000122269450648946	5.61472448643096	9/44	0.00540838536703838	GSTO1;PCCB;MCCC1;MMUT;MTHFD1;ACP5;SHMT2;ENPP1;DHFR2
Protein hydroxylation R-HSA-9629569	0.000130395965759473	28.4841136482533	4/7	0.00567329332992855	RPS23;RPS6;RPL27A;RPL8
Drug ADME R-HSA-9748784	0.000238096075412979	5.79743702158124	8/38	0.0101920481313878	GLYAT;ACSM2B;ACSM5;ACSM2A;PON1;BCHE;SLCO1A2;CNDP2
Formation of Fibrin Clot (Clotting Cascade) R-HSA-140877	0.000331409651036264	8.08894541319176	6/22	0.013961289108734	F7;SERPINC1;SERPINE2;F13A1;F11;F3
Ethanol oxidation R-HSA-71384	0.000358466920745006	63.6410499993422	3/4	0.0146364801178038	ADH6;ALDH1A1;ADH1B
Glycine degradation R-HSA-6783984	0.000358466920745006	63.6410499993422	3/4	0.0146364801178038	DLD;DLST;AMT
Iron uptake and transport R-HSA-917937	0.000373636685710038	6.31394415305339	7/31	0.0150247236950673	RPS27A;UBA52;LCN2;FTL;SLC40A1;SLC11A2;HEPH
Fatty acid metabolism R-HSA-8978868	0.000435155701165148	3.83019118929361	11/74	0.0170445626285966	RXRA;DPEP1;PECR;PON1;GPX4;EPHX2;PCCB;MMUT;THEM5;HAO2;DBI
Glutathione synthesis and recycling R-HSA-174403	0.000436710722963289	17.0961081652599	4/9	0.0170445626285966	CNDP2;GSS;GCLM;GCLC
Branched-chain amino acid catabolism R-HSA-70895	0.00070208479461162	14.2433173352608	4/10	0.0266190434985606	DLD;MCCC1;HIBADH;BCKDHB
Peroxisomal protein import R-HSA-9033241	0.000701714257038225	6.80714881291211	6/25	0.0266190434985606	RPS27A;UBA52;PECR;EPHX2;GSTK1;HAO2
Synthesis, secretion, and deacylation of Ghrelin R-HSA-422085	0.00106427463529887	12.2084189874107	4/11	0.0397828856631437	BCHE;SEC11A;SPCS3;SEC11C
Conjugation of benzoate with glycine R-HSA-177135	0.00205946314507766	Inf	2/2	0.0723291513271146	GLYAT;ACSM2B
Defective GCLC causes HAGGSD R-HSA-5578999	0.00205946314507766	Inf	2/2	0.0723291513271146	GCLM;GCLC
Defective SLC40A1 causes hemochromatosis 4 (HFE4) (duodenum) R-HSA-5655799	0.00205946314507766	Inf	2/2	0.0723291513271146	SLC40A1;HEPH
Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation R-HSA-163841	0.0020712191035647	6.70415697962513	5/21	0.0723291513271146	RPS23;RPS6;RPL27A;RPL8;F7
OGDH complex synthesizes succinyl-CoA from 2-OG R-HSA-9853506	0.00205946314507766	Inf	2/2	0.0723291513271146	DLD;DLST
Recycling of bile acids and salts R-HSA-159418	0.002832242701633	15.9352645311249	3/7	0.0963688734632562	ABCB11;RXRA;SLCO1A2
Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511	0.002832242701633	15.9352645311249	3/7	0.0963688734632562	SEC11A;SPCS3;SEC11C
Activated NOTCH1 Transmits Signal to the Nucleus R-HSA-2122948	0.00381399633184629	7.76746468055581	4/15	0.128130965376203	RPS27A;UBA52;DTX2;ITCH
Downregulation of ERBB4 signaling R-HSA-1253288	0.00438066792038874	12.7583253893885	3/8	0.143534477292737	RPS27A;UBA52;ITCH
Glyoxylate metabolism and glycine degradation R-HSA-389661	0.00438066792038874	12.7583253893885	3/8	0.143534477292737	DLD;DLST;AMT
Defective HLCS causes multiple carboxylase deficiency R-HSA-3371599	0.00599292565868466	42.2560195384645	2/3	0.18712029056646	PCCB;MCCC1
Extrinsic Pathway of Fibrin Clot Formation R-HSA-140834	0.00599292565868466	42.2560195384645	2/3	0.18712029056646	F7;F3
LDL remodeling R-HSA-8964041	0.00599292565868466	42.2560195384645	2/3	0.18712029056646	CETP;APOF
Vitamin B2 (riboflavin) metabolism R-HSA-196843	0.00599292565868466	42.2560195384645	2/3	0.18712029056646	ACP5;ENPP1
Metabolism of folate and pterines R-HSA-196757	0.00635264651910147	10.6288833491935	3/9	0.193792228295348	MTHFD1;SHMT2;DHFR2
Pexophagy R-HSA-9664873	0.00635264651910147	10.6288833491935	3/9	0.193792228295348	RPS27A;UBA52;ATM
Defects in vitamin and cofactor metabolism R-HSA-3296482	0.00877431582959713	9.1103192236736	3/10	0.253119937084248	PCCB;MCCC1;MMUT
Dissolution of Fibrin Clot R-HSA-75205	0.00877431582959713	9.1103192236736	3/10	0.253119937084248	PLG;SERPINE2;SERPINF2
Metabolic disorders of biological oxidation enzymes R-HSA-5579029	0.00877431582959713	9.1103192236736	3/10	0.253119937084248	GSS;GCLM;GCLC
Regulation of pyruvate metabolism R-HSA-9861718	0.00877431582959713	9.1103192236736	3/10	0.253119937084248	RPS27A;UBA52;DLD
Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	0.00877431582959713	9.1103192236736	3/10	0.253119937084248	SEC11A;SPCS3;SEC11C
Aspartate and asparagine metabolism R-HSA-8963693	0.0116273843966243	21.1427828899914	2/4	0.309604527103762	ASNS;ASPA
Common Pathway of Fibrin Clot Formation R-HSA-140875	0.011665581277459	7.97168955897828	3/11	0.309604527103762	SERPINC1;SERPINE2;F13A1
Defects in biotin (Btn) metabolism R-HSA-3323169	0.0116273843966243	21.1427828899914	2/4	0.309604527103762	PCCB;MCCC1
Incretin synthesis, secretion, and inactivation R-HSA-400508	0.011665581277459	7.97168955897828	3/11	0.309604527103762	SEC11A;SPCS3;SEC11C
Maturation of protein E R-HSA-9683683	0.0116273843966243	21.1427828899914	2/4	0.309604527103762	RPS27A;UBA52
Maturation of protein E R-HSA-9694493	0.0116273843966243	21.1427828899914	2/4	0.309604527103762	RPS27A;UBA52
Plasma lipoprotein assembly, remodeling, and clearance R-HSA-174824	0.0109362106190092	3.57850324191108	6/42	0.309604527103762	RPS27A;UBA52;ABCA1;APOA2;CETP;APOF
Propionyl-CoA catabolism R-HSA-71032	0.0116273843966243	21.1427828899914	2/4	0.309604527103762	PCCB;MMUT
Arachidonic acid metabolism R-HSA-2142753	0.0135079077106266	5.01890137107664	4/21	0.351470461411794	DPEP1;PON1;GPX4;EPHX2
Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	0.0135079077106266	5.01890137107664	4/21	0.351470461411794	PCCB;MMUT;THEM5;DBI
Intrinsic Pathway of Fibrin Clot Formation R-HSA-140837	0.0150407555220743	7.08411917073276	3/12	0.376586463731936	SERPINC1;SERPINE2;F11
Maturation of hRSV A proteins R-HSA-9828806	0.0150407555220743	7.08411917073276	3/12	0.376586463731936	SEC11A;SPCS3;SEC11C
NRIF signals cell death from the nucleus R-HSA-205043	0.0150407555220743	7.08411917073276	3/12	0.376586463731936	RPS27A;UBA52;MAPK8
Regulation of TP53 Activity through Methylation R-HSA-6804760	0.0150407555220743	7.08411917073276	3/12	0.376586463731936	RPS27A;UBA52;ATM
Bile acid and bile salt metabolism R-HSA-194068	0.0189091471935069	6.37377768888436	3/13	0.448079255817565	ABCB11;RXRA;SLCO1A2
Biosynthesis of DHA-derived SPMs R-HSA-9018677	0.0188015566114663	14.0983657305278	2/5	0.448079255817565	GPX4;EPHX2
FLT3 signaling by CBL mutants R-HSA-9706377	0.0188015566114663	14.0983657305278	2/5	0.448079255817565	RPS27A;UBA52
Prevention of phagosomal-lysosomal fusion R-HSA-9636383	0.0188015566114663	14.0983657305278	2/5	0.448079255817565	RPS27A;UBA52
Pyruvate metabolism R-HSA-70268	0.0189091471935069	6.37377768888436	3/13	0.448079255817565	RPS27A;UBA52;DLD
Synthesis of 5-eicosatetraenoic acids R-HSA-2142688	0.0188015566114663	14.0983657305278	2/5	0.448079255817565	PON1;GPX4
Peptide hormone metabolism R-HSA-2980736	0.0197467596675022	3.5640981453306	5/35	0.463786727057972	BCHE;SEC11A;SPCS3;SEC11C;ANPEP
Biosynthesis of specialized proresolving mediators (SPMs) R-HSA-9018678	0.0273651807240701	10.5760133523278	2/6	0.610348593248453	GPX4;EPHX2
Biotin transport and metabolism R-HSA-196780	0.0273651807240701	10.5760133523278	2/6	0.610348593248453	PCCB;MCCC1
Chaperone Mediated Autophagy R-HSA-9613829	0.0281410042791213	5.31021662784261	3/15	0.610348593248453	RPS27A;UBA52;EEF1A1
Josephin domain DUBs R-HSA-5689877	0.0273651807240701	10.5760133523278	2/6	0.610348593248453	RPS27A;UBA52
Modulation by Mtb of host immune system R-HSA-9637628	0.0273651807240701	10.5760133523278	2/6	0.610348593248453	RPS27A;UBA52
Myoclonic epilepsy of Lafora R-HSA-3785653	0.0273651807240701	10.5760133523278	2/6	0.610348593248453	RPS27A;UBA52
Phase I - Functionalization of compounds R-HSA-211945	0.0282866906441446	3.87467485687968	4/26	0.610348593248453	RXRA;ADH6;ALDH1A1;ADH1B
Respiratory syncytial virus (RSV) genome replication, transcription and translation R-HSA-9820965	0.0281410042791213	5.31021662784261	3/15	0.610348593248453	SEC11A;SPCS3;SEC11C
Signaling by Retinoic Acid R-HSA-5362517	0.0281410042791213	5.31021662784261	3/15	0.610348593248453	RXRA;DLD;ALDH1A1
Transport of bile salts and organic acids, metal ions and amine compounds R-HSA-425366	0.0281410042791213	5.31021662784261	3/15	0.610348593248453	SLC40A1;SLC11A2;HEPH
Glycogen synthesis R-HSA-3322077	0.037178355933045	8.46188420426816	2/7	0.77693981611261	RPS27A;UBA52
Membrane binding and targetting of GAG proteins R-HSA-174490	0.037178355933045	8.46188420426816	2/7	0.77693981611261	RPS27A;UBA52
Regulation of PTEN localization R-HSA-8948747	0.037178355933045	8.46188420426816	2/7	0.77693981611261	RPS27A;UBA52
Synthesis And Processing Of GAG, GAGPOL Polyproteins R-HSA-174495	0.037178355933045	8.46188420426816	2/7	0.77693981611261	RPS27A;UBA52
Translation of Structural Proteins R-HSA-9694635	0.0404562745532011	3.40705796627499	4/29	0.838835567689029	RPS27A;UBA52;RPN1;RPN2
Activation of BMF and translocation to mitochondria R-HSA-139910	0.0454995054401583	Inf	1/1	0.866144099683119	MAPK8
Conjugation of phenylacetate with glutamine R-HSA-177162	0.0454995054401583	Inf	1/1	0.866144099683119	ACSM2B
Defective ABCB11 causes PFIC2 and BRIC2 R-HSA-5678520	0.0454995054401583	Inf	1/1	0.866144099683119	ABCB11
Defective CP causes aceruloplasminemia (ACERULOP) R-HSA-5619060	0.0454995054401583	Inf	1/1	0.866144099683119	SLC40A1
Defective GSS causes GSS deficiency R-HSA-5579006	0.0454995054401583	Inf	1/1	0.866144099683119	GSS
