p.value	odds_ratio	overlap	adj_p.value	genes
RUNX1 regulates estrogen receptor mediated transcription R-HSA-8931987	0.0111584889740584	17.3218848917024	2/6	0.229570773156209	RUNX1;CBFB
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells R-HSA-8939246	0.0111584889740584	17.3218848917024	2/6	0.229570773156209	RUNX1;CBFB
Triglyceride biosynthesis R-HSA-75109	0.0111584889740584	17.3218848917024	2/6	0.229570773156209	DGAT2;DGAT1
eNOS activation R-HSA-203615	0.0111584889740584	17.3218848917024	2/6	0.229570773156209	AKT1;CALM1
DNA Damage Recognition in GG-NER R-HSA-5696394	0.0133853881595696	6.98013826032321	3/18	0.271181833400746	ACTL6A;INO80C;INO80
The role of Nef in HIV-1 replication and disease pathogenesis R-HSA-164952	0.0133853881595696	6.98013826032321	3/18	0.271181833400746	HLA-A;AP1M1;AP1S1
Attachment and Entry R-HSA-9694614	0.0153332990873289	13.8576165328682	2/7	0.294888230273702	HSPG2;NRP1
Creation of C4 and C2 activators R-HSA-166786	0.0153332990873289	13.8576165328682	2/7	0.294888230273702	COLEC11;MASP2
Metabolism of Angiotensinogen to Angiotensins R-HSA-2022377	0.0153332990873289	13.8576165328682	2/7	0.294888230273702	CTSD;CTSZ
Metabolism of nitric oxide: NOS3 activation and regulation R-HSA-202131	0.0153332990873289	13.8576165328682	2/7	0.294888230273702	AKT1;CALM1
RUNX2 regulates genes involved in cell migration R-HSA-8941332	0.0153332990873289	13.8576165328682	2/7	0.294888230273702	AKT1;CBFB
Recycling of bile acids and salts R-HSA-159418	0.0153332990873289	13.8576165328682	2/7	0.294888230273702	ABCC3;SLC10A1
Sodium/Calcium exchangers R-HSA-425561	0.0153332990873289	13.8576165328682	2/7	0.294888230273702	CALM1;SLC8A1
Downstream TCR signaling R-HSA-202424	0.0158075874802753	2.89505348276098	7/93	0.301822569587415	HLA-DRB1;CD3E;HLA-DQA1;CD3D;HLA-DPA1;HLA-DRA;PRKCQ
Binding and Uptake of Ligands by Scavenger Receptors R-HSA-2173782	0.0179458819837371	6.15708669469352	3/20	0.335411061865058	COLEC11;SPARC;LRP1
Sensory processing of sound by outer hair cells of the cochlea R-HSA-9662361	0.0179458819837371	6.15708669469352	3/20	0.335411061865058	RDX;MSN;ATP2B2
Triglyceride metabolism R-HSA-8979227	0.0179458819837371	6.15708669469352	3/20	0.335411061865058	DGAT2;DGAT1;PPP1CB
Cellular Senescence R-HSA-2559583	0.0241898415741105	2.19995140847497	10/173	0.448949926836988	H3C6;H3C10;H3C4;H3C2;H3C1;H3C7;H3C3;H3C11;H3C12;H3C14
Inactivation, recovery and regulation of the phototransduction cascade R-HSA-2514859	0.0253266945602997	9.89876879109009	2/9	0.463565843883003	CALM1;PRKCQ
Metabolism of folate and pterines R-HSA-196757	0.0253266945602997	9.89876879109009	2/9	0.463565843883003	MTHFS;SLC19A1
RHOC GTPase cycle R-HSA-9013106	0.0257986018347796	3.89449027652324	4/40	0.468969104585651	C1QBP;ROCK2;ARHGEF12;STK10
TCR signaling R-HSA-202403	0.0262366538738899	2.58692435270589	7/103	0.473687614838801	HLA-DRB1;CD3E;HLA-DQA1;CD3D;HLA-DPA1;HLA-DRA;PRKCQ
Cytokine Signaling in Immune system R-HSA-1280215	0.0280270125442888	1.64965608853466	23/540	0.502592508733395	AKT1;H3C6;H3C10;H3C4;H3C2;H3C1;H3C7;H3C3;H3C11;H3C12;H3C14;HLA-DRB1;HLA-A;HLA-DQA1;CANX;HLA-DPA1;HLA-DRA;HLA-E;HLA-B;APP;MSN;BRWD1;SMARCA4
The activation of arylsulfatases R-HSA-1663150	0.028437190900099	Inf	1/1	0.506525534556126	ARSG
Glutamate Neurotransmitter Release Cycle R-HSA-210500	0.0310775100793121	8.66162293942605	2/10	0.539083083336564	PPFIA1;ARL6IP5
RUNX3 regulates p14-ARF R-HSA-8951936	0.0310775100793121	8.66162293942605	2/10	0.539083083336564	RUNX1;CBFB
Regulation of RUNX1 Expression and Activity R-HSA-8934593	0.0310775100793121	8.66162293942605	2/10	0.539083083336564	RUNX1;CBFB
The phototransduction cascade R-HSA-2514856	0.0310775100793121	8.66162293942605	2/10	0.539083083336564	CALM1;PRKCQ
Complement cascade R-HSA-166658	0.0326816611470708	4.7531519528998	3/25	0.563228108339779	C4B;COLEC11;MASP2
Infectious disease R-HSA-5663205	0.0347741181498272	1.55906452595806	27/673	0.595422642384783	HSPG2;AKT1;H3C6;H3C10;H3C4;H3C2;H3C1;H3C7;H3C3;H3C11;H3C12;H3C14;CALM1;HLA-A;AP1M1;AP1S1;CDH1;CANX;HLA-E;HLA-B;APP;NRP1;ROCK2;PGK1;PPP1CB;MASP2;RUNX1
Common Pathway of Fibrin Clot Formation R-HSA-140875	0.0372883148085711	7.69964461311233	2/11	0.634379407063767	SERPINC1;SERPINE2
Signaling by Interleukins R-HSA-449147	0.038219027189771	1.73358070890065	16/351	0.646071962813072	AKT1;H3C6;H3C10;H3C4;H3C2;H3C1;H3C7;H3C3;H3C11;H3C12;H3C14;CANX;APP;MSN;BRWD1;SMARCA4
Golgi Associated Vesicle Biogenesis R-HSA-432722	0.0399022724886704	4.3549576457749	3/27	0.666041705565605	AP1M1;AP1S1;SORT1
Ion homeostasis R-HSA-5578775	0.0399022724886704	4.3549576457749	3/27	0.666041705565605	CALM1;ATP2B2;SLC8A1
Sensory processing of sound by inner hair cells of the cochlea R-HSA-9662360	0.0437907863327207	4.17989016072093	3/28	0.726379668294005	RDX;MSN;ATP2B2
Viral Infection Pathways R-HSA-9824446	0.0458665024635337	1.5554055090678	23/567	0.756085077877133	HSPG2;AKT1;H3C6;H3C10;H3C4;H3C2;H3C1;H3C7;H3C3;H3C11;H3C12;H3C14;HLA-A;AP1M1;AP1S1;CANX;HLA-E;HLA-B;NRP1;ROCK2;PPP1CB;MASP2;RUNX1
Bile acid and bile salt metabolism R-HSA-194068	0.050969897835811	6.29696529969867	2/13	0.810024603929595	ABCC3;SLC10A1
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models R-HSA-8862803	0.050969897835811	6.29696529969867	2/13	0.810024603929595	CDK5;APP
Metabolism of fat-soluble vitamins R-HSA-6806667	0.050969897835811	6.29696529969867	2/13	0.810024603929595	HSPG2;LRP1
Neurodegenerative Diseases R-HSA-8863678	0.050969897835811	6.29696529969867	2/13	0.810024603929595	CDK5;APP
RAS processing R-HSA-9648002	0.050969897835811	6.29696529969867	2/13	0.810024603929595	CALM1;PRKCQ
Retinoid metabolism and transport R-HSA-975634	0.050969897835811	6.29696529969867	2/13	0.810024603929595	HSPG2;LRP1
Assembly of Viral Components at the Budding Site R-HSA-168316	0.0560725416412537	34.3267381419956	1/2	0.838293332977364	CANX
Cam-PDE 1 activation R-HSA-111957	0.0560725416412537	34.3267381419956	1/2	0.838293332977364	CALM1
Defective F9 activation R-HSA-9673221	0.0560725416412537	34.3267381419956	1/2	0.838293332977364	F11
Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function R-HSA-9645722	0.0560725416412537	34.3267381419956	1/2	0.838293332977364	C1QBP
Manipulation of host energy metabolism R-HSA-9636667	0.0560725416412537	34.3267381419956	1/2	0.838293332977364	PGK1
Maturation of spike protein R-HSA-9683686	0.0560725416412537	34.3267381419956	1/2	0.838293332977364	CANX
Neurophilin interactions with VEGF and VEGFR R-HSA-194306	0.0560725416412537	34.3267381419956	1/2	0.838293332977364	NRP1
Platelet degranulation  R-HSA-114608	0.0557193738853248	2.97504480417895	4/51	0.838293332977364	CALM1;APP;SPARC;PSAP
RHO GTPases activate IQGAPs R-HSA-5626467	0.0565390002271847	3.72986130598535	3/31	0.838293332977364	CALM1;CDH1;MEN1
Scavenging by Class H Receptors R-HSA-3000497	0.0560725416412537	34.3267381419956	1/2	0.838293332977364	SPARC
Sensory processing of sound R-HSA-9659379	0.0565390002271847	3.72986130598535	3/31	0.838293332977364	RDX;MSN;ATP2B2
Virus Assembly and Release R-HSA-168268	0.0560725416412537	34.3267381419956	1/2	0.838293332977364	CANX
DARPP-32 events R-HSA-180024	0.0583839467318044	5.77191540061567	2/14	0.856082843238723	CDK5;CALM1
Glycosphingolipid catabolism R-HSA-9840310	0.0583839467318044	5.77191540061567	2/14	0.856082843238723	PSAP;ARSG
COPII-mediated vesicle transport R-HSA-204005	0.0611391850407517	3.5999033821892	3/32	0.89155712691294	CTSZ;SEC16A;LMAN2
Inositol phosphate metabolism R-HSA-1483249	0.0661444279946119	5.3263735946613	2/15	0.954061477704891	CALM1;MIOX
Neurotransmitter release cycle R-HSA-112310	0.0661444279946119	5.3263735946613	2/15	0.954061477704891	PPFIA1;ARL6IP5
EPH-Ephrin signaling R-HSA-2682334	0.0698385397402576	2.73903537123869	4/55	0.996513357369052	LIMK2;ROCK2;MYH14;MYH10
Response to elevated platelet cytosolic Ca2+ R-HSA-76005	0.0698385397402576	2.73903537123869	4/55	0.996513357369052	CALM1;APP;SPARC;PSAP
2-LTR circle formation R-HSA-164843	1	0	0/5	1	
5-Phosphoribose 1-diphosphate biosynthesis R-HSA-73843	1	0	0/0	1	
A tetrasaccharide linker sequence is required for GAG synthesis R-HSA-1971475	0.250852828305898	3.81843979578677	1/10	1	HSPG2
ABC transporter disorders R-HSA-5619084	1	0	0/63	1	
ABC transporters in lipid homeostasis R-HSA-1369062	1	0	0/10	1	
ABC-family proteins mediated transport R-HSA-382556	0.893844833760152	0.444776455777446	1/77	1	ABCC3
ABO blood group biosynthesis R-HSA-9033807	1	0	0/2	1	
ADORA2B mediated anti-inflammatory cytokines production R-HSA-9660821	1	0	0/21	1	
ADP signalling through P2Y purinoceptor 1 R-HSA-418592	1	0	0/14	1	
ADP signalling through P2Y purinoceptor 12 R-HSA-392170	1	0	0/11	1	
AKT phosphorylates targets in the cytosol R-HSA-198323	0.29296205248965	3.12282150859944	1/12	1	AKT1
AKT phosphorylates targets in the nucleus R-HSA-198693	0.250852828305898	3.81843979578677	1/10	1	AKT1
AKT-mediated inactivation of FOXO1A R-HSA-211163	0.109026767790278	11.4532592870291	1/4	1	AKT1
ALK mutants bind TKIs R-HSA-9700645	1	0	0/3	1	
ALKBH2 mediated reversal of alkylation damage R-HSA-112122	1	0	0/0	1	
ALKBH3 mediated reversal of alkylation damage R-HSA-112126	1	0	0/0	1	
AMPK inhibits chREBP transcriptional activation activity R-HSA-163680	1	0	0/6	1	
APC truncation mutants are not K63 polyubiquitinated R-HSA-5467333	1	0	0/1	1	
APC truncation mutants have impaired AXIN binding R-HSA-5467337	1	0	0/10	1	
APC-Cdc20 mediated degradation of Nek2A R-HSA-179409	1	0	0/22	1	
APC/C-mediated degradation of cell cycle proteins R-HSA-174143	1	0	0/80	1	
APC/C:Cdc20 mediated degradation of Cyclin B R-HSA-174048	1	0	0/23	1	
APC/C:Cdc20 mediated degradation of Securin R-HSA-174154	1	0	0/66	1	
APC/C:Cdc20 mediated degradation of mitotic proteins R-HSA-176409	1	0	0/71	1	
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 R-HSA-174178	1	0	0/71	1	
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint R-HSA-179419	1	0	0/69	1	
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway R-HSA-5649702	1	0	0/2	1	
APOBEC3G mediated resistance to HIV-1 infection R-HSA-180689	1	0	0/5	1	
ARL13B-mediated ciliary trafficking of INPP5E R-HSA-5624958	1	0	0/0	1	
ARMS-mediated activation R-HSA-170984	1	0	0/4	1	
ASP-3026-resistant ALK mutants R-HSA-9717264	1	0	0/0	1	
ATF4 activates genes in response to endoplasmic reticulum  stress R-HSA-380994	1	0	0/24	1	
ATF6 (ATF6-alpha) activates chaperone genes R-HSA-381183	1	0	0/9	1	
ATF6 (ATF6-alpha) activates chaperones R-HSA-381033	1	0	0/11	1	
ATF6B (ATF6-beta) activates chaperones R-HSA-8874177	1	0	0/4	1	
ATP sensitive Potassium channels R-HSA-1296025	1	0	0/1	1	
AUF1 (hnRNP D0) binds and destabilizes mRNA R-HSA-450408	1	0	0/53	1	
AURKA Activation by TPX2 R-HSA-8854518	1	0	0/37	1	
AXIN missense mutants destabilize the destruction complex R-HSA-5467340	1	0	0/10	1	
Abacavir ADME R-HSA-2161522	1	0	0/3	1	
Abacavir metabolism R-HSA-2161541	1	0	0/1	1	
Abacavir transmembrane transport R-HSA-2161517	1	0	0/2	1	
Abasic sugar-phosphate removal via the single-nucleotide replacement pathway R-HSA-73930	1	0	0/1	1	
Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects R-HSA-9659787	1	0	0/17	1	
Aberrant regulation of mitotic cell cycle due to RB1 defects R-HSA-9687139	1	0	0/35	1	
Aberrant regulation of mitotic exit in cancer due to RB1 defects R-HSA-9687136	1	0	0/19	1	
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate R-HSA-2978092	1	0	0/0	1	
Abortive elongation of HIV-1 transcript in the absence of Tat R-HSA-167242	1	0	0/19	1	
Acetylation R-HSA-156582	1	0	0/2	1	
Acetylcholine Neurotransmitter Release Cycle R-HSA-264642	0.134388629598228	8.59449831995275	1/5	1	PPFIA1
Acetylcholine binding and downstream events R-HSA-181431	1	0	0/5	1	
Acetylcholine inhibits contraction of outer hair cells R-HSA-9667769	1	0	0/1	1	
Acetylcholine regulates insulin secretion R-HSA-399997	1	0	0/4	1	
Acrosome Reaction and Sperm:Oocyte Membrane Binding R-HSA-1300645	1	0	0/1	1	
Activated NOTCH1 Transmits Signal to the Nucleus R-HSA-2122948	1	0	0/15	1	
Activated NTRK2 signals through CDK5 R-HSA-9032845	0.134388629598228	8.59449831995275	1/5	1	CDK5
Activated NTRK2 signals through FRS2 and FRS3 R-HSA-9028731	1	0	0/7	1	
Activated NTRK2 signals through FYN R-HSA-9032500	1	0	0/4	1	
Activated NTRK2 signals through PI3K R-HSA-9028335	1	0	0/5	1	
Activated NTRK2 signals through PLCG1 R-HSA-9026527	1	0	0/2	1	
Activated NTRK2 signals through RAS R-HSA-9026519	1	0	0/6	1	
Activated NTRK3 signals through PI3K R-HSA-9603381	1	0	0/4	1	
Activated NTRK3 signals through PLCG1 R-HSA-9034793	1	0	0/1	1	
Activated NTRK3 signals through RAS R-HSA-9034864	1	0	0/5	1	
Activated point mutants of FGFR2 R-HSA-2033519	1	0	0/4	1	
Activation and oligomerization of BAK protein R-HSA-111452	1	0	0/1	1	
Activation of AKT2 R-HSA-165158	1	0	0/3	1	
Activation of AMPA receptors R-HSA-399710	1	0	0/0	1	
Activation of AMPK downstream of NMDARs R-HSA-9619483	0.528787317295189	1.36968319176266	1/26	1	CALM1
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins R-HSA-176814	1	0	0/72	1	
Activation of ATR in response to replication stress R-HSA-176187	1	0	0/12	1	
Activation of BAD and translocation to mitochondria  R-HSA-111447	0.332723766811753	2.64134731603638	1/14	1	AKT1
Activation of BH3-only proteins R-HSA-114452	0.514906820750349	1.42709363884101	1/25	1	AKT1
Activation of BIM and translocation to mitochondria  R-HSA-111446	1	0	0/3	1	
Activation of BMF and translocation to mitochondria R-HSA-139910	1	0	0/1	1	
Activation of C3 and C5 R-HSA-174577	0.134388629598228	8.59449831995275	1/5	1	C4B
Activation of Ca-permeable Kainate Receptor R-HSA-451308	0.109026767790278	11.4532592870291	1/4	1	CALM1
Activation of G protein gated Potassium channels R-HSA-1296041	1	0	0/11	1	
Activation of GABAB receptors R-HSA-991365	1	0	0/18	1	
Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE) R-HSA-936964	1	0	0/14	1	
Activation of Matrix Metalloproteinases R-HSA-1592389	0.29296205248965	3.12282150859944	1/12	1	KLKB1
Activation of NF-kappaB in B cells R-HSA-1169091	1	0	0/66	1	
Activation of NIMA Kinases NEK9, NEK6, NEK7 R-HSA-2980767	1	0	0/4	1	
Activation of NMDA receptors and postsynaptic events R-HSA-442755	0.819967631940115	0.585508075022723	1/59	1	CALM1
Activation of NOXA and translocation to mitochondria R-HSA-111448	1	0	0/5	1	
Activation of Na-permeable kainate receptors R-HSA-451307	1	0	0/0	1	
Activation of PPARGC1A (PGC-1alpha) by phosphorylation R-HSA-2151209	1	0	0/7	1	
Activation of PUMA and translocation to mitochondria R-HSA-139915	1	0	0/7	1	
Activation of RAC1 R-HSA-428540	1	0	0/10	1	
Activation of RAC1 downstream of NMDARs R-HSA-9619229	0.134388629598228	8.59449831995275	1/5	1	CALM1
Activation of RAS in B cells R-HSA-1169092	1	0	0/5	1	
Activation of SMO R-HSA-5635838	1	0	0/7	1	
Activation of TRKA receptors R-HSA-187015	1	0	0/3	1	
Activation of caspases through apoptosome-mediated cleavage R-HSA-111459	1	0	0/2	1	
Activation of gene expression by SREBF (SREBP) R-HSA-2426168	0.50062110612456	1.4894967682286	1/24	1	SMARCD3
Activation of kainate receptors upon glutamate binding R-HSA-451326	0.29296205248965	3.12282150859944	1/12	1	CALM1
Activation of the AP-1 family of transcription factors R-HSA-450341	1	0	0/10	1	
Activation of the TFAP2 (AP-2) family of transcription factors R-HSA-8866907	1	0	0/6	1	
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S R-HSA-72662	1	0	0/49	1	
Activation of the phototransduction cascade R-HSA-2485179	1	0	0/6	1	
Activation of the pre-replicative complex R-HSA-68962	1	0	0/14	1	
Activation, myristolyation of BID and translocation to mitochondria R-HSA-75108	1	0	0/3	1	
Activation, translocation and oligomerization of BAX R-HSA-114294	1	0	0/2	1	
Acyl chain remodeling of CL R-HSA-1482798	1	0	0/4	1	
Acyl chain remodelling of PC R-HSA-1482788	1	0	0/10	1	
Acyl chain remodelling of PE R-HSA-1482839	1	0	0/9	1	
Acyl chain remodelling of PG R-HSA-1482925	1	0	0/6	1	
Acyl chain remodelling of PI R-HSA-1482922	1	0	0/7	1	
Acyl chain remodelling of PS R-HSA-1482801	1	0	0/6	1	
Adenosine P1 receptors R-HSA-417973	1	0	0/2	1	
Adenylate cyclase activating pathway R-HSA-170660	1	0	0/5	1	
Adenylate cyclase inhibitory pathway R-HSA-170670	1	0	0/7	1	
Adherens junctions interactions R-HSA-418990	0.485918450518908	1.55757901117427	1/23	1	CDH1
Adipogenesis R-HSA-9843745	0.861714197809131	0.505688362046618	1/68	1	SMARCD3
Adrenaline signalling through Alpha-2 adrenergic receptor R-HSA-392023	1	0	0/2	1	
Adrenaline,noradrenaline inhibits insulin secretion R-HSA-400042	1	0	0/13	1	
Adrenoceptors R-HSA-390696	1	0	0/3	1	
Advanced glycosylation endproduct receptor signaling R-HSA-879415	0.272209279655631	3.43577181464347	1/11	1	APP
Aerobic respiration and respiratory electron transport R-HSA-1428517	1	0	0/109	1	
Aflatoxin activation and detoxification R-HSA-5423646	1	0	0/6	1	
Aggrephagy R-HSA-9646399	1	0	0/33	1	
Agmatine biosynthesis R-HSA-351143	1	0	0/0	1	
Alanine metabolism R-HSA-8964540	1	0	0/0	1	
Alpha-defensins R-HSA-1462054	1	0	0/3	1	
Alpha-oxidation of phytanate R-HSA-389599	1	0	0/3	1	
Alpha-protein kinase 1 signaling pathway R-HSA-9645460	1	0	0/9	1	
Alternative Lengthening of Telomeres (ALT) R-HSA-9006821	1	0	0/1	1	
Alternative complement activation R-HSA-173736	1	0	0/2	1	
Amine Oxidase reactions R-HSA-140179	1	0	0/1	1	
Amine ligand-binding receptors R-HSA-375280	1	0	0/3	1	
Amino Acid conjugation R-HSA-156587	1	0	0/4	1	
Amino acid transport across the plasma membrane R-HSA-352230	1	0	0/10	1	
Amino acids regulate mTORC1 R-HSA-9639288	1	0	0/40	1	
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal R-HSA-141444	1	0	0/33	1	
Amplification of signal from the kinetochores R-HSA-141424	1	0	0/33	1	
Anchoring fibril formation R-HSA-2214320	1	0	0/13	1	
Anchoring of the basal body to the plasma membrane R-HSA-5620912	1	0	0/45	1	
Androgen biosynthesis R-HSA-193048	1	0	0/2	1	
Antagonism of Activin by Follistatin R-HSA-2473224	1	0	0/2	1	
Anti-inflammatory response favouring Leishmania parasite infection R-HSA-9662851	0.704163535190608	0.831869597015035	1/42	1	CALM1
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers R-HSA-983695	0.37026775623776	2.28810781251508	1/16	1	CALM1
Antigen processing-Cross presentation R-HSA-1236975	0.444998122572874	1.24110400051074	3/86	1	HLA-A;HLA-E;HLA-B
Antigen processing: Ubiquitination & Proteasome degradation R-HSA-983168	1	0	0/152	1	
Antimicrobial peptides R-HSA-6803157	1	0	0/16	1	
Antiviral mechanism by IFN-stimulated genes R-HSA-1169410	1	0	0/109	1	
Apoptosis R-HSA-109581	0.509602101455629	1.08761580079437	4/130	1	AKT1;CDH1;PRKCQ;C1QBP
Apoptosis induced DNA fragmentation R-HSA-140342	1	0	0/10	1	
Apoptotic cleavage of cell adhesion  proteins R-HSA-351906	0.109026767790278	11.4532592870291	1/4	1	CDH1
Apoptotic cleavage of cellular proteins R-HSA-111465	0.1092962225243	3.84333504338432	2/20	1	CDH1;PRKCQ
Apoptotic execution phase R-HSA-75153	0.219906625508994	2.37943038649604	2/31	1	CDH1;PRKCQ
Apoptotic factor-mediated response R-HSA-111471	0.22887529648324	4.29630435504874	1/9	1	C1QBP
Aquaporin-mediated transport R-HSA-445717	1	0	0/21	1	
Arachidonate production from DAG R-HSA-426048	1	0	0/4	1	
Arachidonic acid metabolism R-HSA-2142753	1	0	0/21	1	
Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2 R-HSA-211957	1	0	0/0	1	
Aryl hydrocarbon receptor signalling R-HSA-8937144	1	0	0/6	1	
Asparagine N-linked glycosylation R-HSA-446203	0.591616253981403	0.975295435784398	4/144	1	CANX;CTSZ;SEC16A;LMAN2
Aspartate and asparagine metabolism R-HSA-8963693	1	0	0/4	1	
Aspirin ADME R-HSA-9749641	0.29296205248965	3.12282150859944	1/12	1	ABCC3
Assembly Of The HIV Virion R-HSA-175474	1	0	0/9	1	
Assembly and cell surface presentation of NMDA receptors R-HSA-9609736	1	0	0/31	1	
Assembly and release of respiratory syncytial virus (RSV) virions R-HSA-9820962	1	0	0/2	1	
Assembly of active LPL and LIPC lipase complexes R-HSA-8963889	1	0	0/9	1	
Assembly of collagen fibrils and other multimeric structures R-HSA-2022090	1	0	0/38	1	
Association of TriC/CCT with target proteins during biosynthesis R-HSA-390471	1	0	0/22	1	
Astrocytic Glutamate-Glutamine Uptake And Metabolism R-HSA-210455	1	0	0/2	1	
Asymmetric localization of PCP proteins R-HSA-4608870	1	0	0/58	1	
Atorvastatin ADME R-HSA-9754706	1	0	0/3	1	
Attachment and Entry R-HSA-9678110	1	0	0/1	1	
Attachment of GPI anchor to uPAR R-HSA-162791	1	0	0/2	1	
Attenuation phase R-HSA-3371568	1	0	0/19	1	
Autodegradation of Cdh1 by Cdh1:APC/C R-HSA-174084	1	0	0/63	1	
Autodegradation of the E3 ubiquitin ligase COP1 R-HSA-349425	1	0	0/51	1	
Autointegration results in viral DNA circles R-HSA-177539	1	0	0/3	1	
Autophagy R-HSA-9612973	0.931772686249253	0.370022908095905	1/92	1	GFAP
Axon guidance R-HSA-422475	0.173519903427707	1.3898528919386	13/343	1	CDK5;PRKCQ;NRP1;LIMK2;ROCK2;RDX;MYH14;MSN;SEMA4A;PLXNB1;MYH10;DPYSL2;ARHGEF12
Axonal growth inhibition (RHOA activation) R-HSA-193634	1	0	0/2	1	
Axonal growth stimulation R-HSA-209563	1	0	0/2	1	
Azathioprine ADME R-HSA-9748787	1	0	0/11	1	
BBSome-mediated cargo-targeting to cilium R-HSA-5620922	1	0	0/11	1	
BDNF activates NTRK2 (TRKB) signaling R-HSA-9024909	1	0	0/1	1	
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members R-HSA-111453	1	0	0/8	1	
BMAL1:CLOCK,NPAS2 activates circadian gene expression R-HSA-1368108	0.439186510478263	1.8047721914798	1/20	1	SMARCD3
Bacterial Infection Pathways R-HSA-9824439	0.109692822433511	2.7415905985944	3/41	1	CALM1;CDH1;PGK1
Base Excision Repair R-HSA-73884	1	0	0/53	1	
Base-Excision Repair, AP Site Formation R-HSA-73929	1	0	0/43	1	
Basigin interactions R-HSA-210991	1	0	0/11	1	
Beta defensins R-HSA-1461957	1	0	0/6	1	
Beta oxidation of butanoyl-CoA to acetyl-CoA R-HSA-77352	1	0	0/5	1	
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA R-HSA-77346	1	0	0/2	1	
Beta oxidation of hexanoyl-CoA to butanoyl-CoA R-HSA-77350	1	0	0/3	1	
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA R-HSA-77310	1	0	0/3	1	
Beta oxidation of myristoyl-CoA to lauroyl-CoA R-HSA-77285	1	0	0/1	1	
Beta oxidation of octanoyl-CoA to hexanoyl-CoA R-HSA-77348	1	0	0/2	1	
Beta oxidation of palmitoyl-CoA to myristoyl-CoA R-HSA-77305	1	0	0/0	1	
Beta-catenin independent WNT signaling R-HSA-3858494	0.953551248852176	0.322677543426544	1/105	1	CALM1
Beta-catenin phosphorylation cascade R-HSA-196299	1	0	0/11	1	
Beta-oxidation of pristanoyl-CoA R-HSA-389887	1	0	0/3	1	
Beta-oxidation of very long chain fatty acids R-HSA-390247	1	0	0/4	1	
Bicarbonate transporters R-HSA-425381	1	0	0/3	1	
Binding and entry of HIV virion R-HSA-173107	1	0	0/4	1	
Binding of TCF/LEF:CTNNB1 to target gene promoters R-HSA-4411364	1	0	0/8	1	
Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB R-HSA-141333	1	0	0/1	1	
Biological oxidations R-HSA-211859	0.352121114730501	1.45529968845913	3/74	1	SULT2B1;BPNT2;SULT1A2
Biosynthesis of A2E, implicated in retinal degradation R-HSA-2466712	1	0	0/0	1	
Biosynthesis of D-series resolvins R-HSA-9018676	1	0	0/2	1	
Biosynthesis of DHA-derived SPMs R-HSA-9018677	1	0	0/5	1	
