p.value	odds_ratio	overlap	adj_p.value	genes
Axon guidance R-HSA-422475	1.64154039523013e-31	8.35586446197589	71/343	1.36145256529399e-29	UBA52;PSMC5;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL22;RPL15;RPL26L1;RPLP2;RPL19;RPL10;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;ARPC1A;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34
Nervous system development R-HSA-9675108	2.11187784602385e-30	7.94606956484983	71/356	1.69846175859009e-28	UBA52;PSMC5;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL22;RPL15;RPL26L1;RPLP2;RPL19;RPL10;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;ARPC1A;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34
Formation of the ternary complex, and subsequently, the 43S complex R-HSA-72695	5.05363220056237e-30	51.5811292878208	29/43	3.94480584126251e-28	EIF2S2;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;EIF3L;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EIF3M
SARS-CoV-2 modulates host translation machinery R-HSA-9754678	8.80678979470871e-29	49.4885699310593	28/42	6.67806289004483e-27	RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;SNRPE;SNRPG
Viral Infection Pathways R-HSA-9824446	2.11787213371174e-28	6.22553888810462	86/567	1.56134240079749e-26	UBA52;PSMC5;SKP1;DYNLL1;POLR2F;SUPT4H1;H2BC8;H2BC3;NFKB1;RELA;SP1;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EEF1A1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL22;RPL15;RPL26L1;RPLP2;RPL19;RPL10;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;TBP;BRMS1;TAF10;SNRPE;SEC11A;SNRPG
Ribosomal scanning and start codon recognition R-HSA-72702	2.5313493086166e-28	40.0540743774521	29/47	1.81573001758607e-26	EIF2S2;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;EIF3L;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EIF3M
Translation initiation complex formation R-HSA-72649	6.15703370942487e-28	37.9830779564491	29/48	4.30020196442463e-26	EIF2S2;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;EIF3L;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EIF3M
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S R-HSA-72662	1.45233276841428e-27	36.0506110165053	29/49	9.88331068556795e-26	EIF2S2;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;EIF3L;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EIF3M
Infectious disease R-HSA-5663205	3.15045306388799e-24	5.18430645554983	88/673	2.09032560788968e-22	UBA52;PSMC5;SKP1;DYNLL1;POLR2F;SUPT4H1;H2BC8;H2BC3;JUN;NFKB1;RELA;SP1;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EEF1A1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL22;RPL15;RPL26L1;RPLP2;RPL19;RPL10;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;ARPC1A;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;TBP;BRMS1;TAF10;SNRPE;SEC11A;SNRPG
Metabolism R-HSA-1430728	1.41249750696702e-22	4.60764094232118	100/900	9.14333752070847e-21	UBA52;PSMC5;CYCS;SP1;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;COA1;NDUFA8;COX5A;UQCRFS1;UQCR11;UQCRQ;ATP5MF;COX4I1;COX16;COX7A2L;NDUFS5;NDUFB2;NDUFB1;NDUFA6;UQCRB;ATP5F1D;UQCRH;NDUFB4;NDUFA3;NDUFAF1;NDUFA1;NDUFAF4;NDUFB10;NDUFB5;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL22;RPL15;RPL26L1;RPLP2;RPL19;RPL10;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;GUK1;NME4;INMT;COQ3
SARS-CoV-1-host interactions R-HSA-9692914	4.69918778353906e-21	14.090363111379	31/86	2.96943913750302e-19	UBA52;NFKB1;RELA;SP1;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EEF1A1
Developmental Biology R-HSA-1266738	5.86163811436007e-21	4.58445609524662	85/699	3.61785757104922e-19	UBA52;PSMC5;TFDP1;E2F1;POLR2F;H2AX;H2BC8;H2BC3;TP53;JUN;DPY30;NFKB1;RELA;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;ATP6V1F;ATP6V0E1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL22;RPL15;RPL26L1;RPLP2;RPL19;RPL10;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;ARPC1A;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;MYC
SARS-CoV-1 Infection R-HSA-9678108	1.31340271749169e-17	9.87703485678291	31/109	7.92220639141578e-16	UBA52;NFKB1;RELA;SP1;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EEF1A1
Respiratory electron transport R-HSA-611105	8.64627418698729e-15	11.6434317190775	23/70	5.09938037605873e-13	CYCS;COA1;NDUFA8;COX5A;UQCRFS1;UQCR11;UQCRQ;COX4I1;COX16;COX7A2L;NDUFS5;NDUFB2;NDUFB1;NDUFA6;UQCRB;UQCRH;NDUFB4;NDUFA3;NDUFAF1;NDUFA1;NDUFAF4;NDUFB10;NDUFB5
Disease R-HSA-1643685	9.16164672786732e-15	3.30558490737467	97/1079	5.28587182951301e-13	DERL2;UBA52;RNF5;PSMC5;CDC26;SKP1;DYNLL1;TFDP1;E2F1;POLR2F;SUPT4H1;H2AX;H2BC8;H2BC3;RPA3;TP53;JUN;NFKB1;RELA;SP1;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EEF1A1;RPL28;RPL23A;RPL37;RPLP1;RPL32;RPL22;RPL15;RPL26L1;RPLP2;RPL19;RPL10;RPL13A;RPL31;RPL27;RPL26;RPL13;RPL3;RPL7A;RPLP0;RPL27A;RPL17;RPL38;RPL24;RPL8;RPL18A;RPL18;RPL12;RPL30;RPL41;RPL23;RPL29;RPL10A;RPL36;ARPC1A;RPL22L1;RPL6;RPL35;RPL4;RPL11;RPL35A;RPL7;RPL37A;RPL34;TBP;MYC;BRMS1;TAF10;SNRPE;SEC11A;SNRPG
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. R-HSA-163200	1.01559628401428e-14	10.008721072099	25/85	5.73487773994447e-13	CYCS;COA1;NDUFA8;COX5A;UQCRFS1;UQCR11;UQCRQ;ATP5MF;COX4I1;COX16;COX7A2L;NDUFS5;NDUFB2;NDUFB1;NDUFA6;UQCRB;ATP5F1D;UQCRH;NDUFB4;NDUFA3;NDUFAF1;NDUFA1;NDUFAF4;NDUFB10;NDUFB5
Aerobic respiration and respiratory electron transport R-HSA-1428517	6.86314426755549e-13	7.5304300861781	26/109	3.79474685126922e-11	UBA52;CYCS;COA1;NDUFA8;COX5A;UQCRFS1;UQCR11;UQCRQ;ATP5MF;COX4I1;COX16;COX7A2L;NDUFS5;NDUFB2;NDUFB1;NDUFA6;UQCRB;ATP5F1D;UQCRH;NDUFB4;NDUFA3;NDUFAF1;NDUFA1;NDUFAF4;NDUFB10;NDUFB5
SARS-CoV-2-host interactions R-HSA-9705683	9.2366207772892e-13	6.47682304994675	29/138	5.00285541692358e-11	UBA52;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;SNRPE;SNRPG
Mitochondrial translation termination R-HSA-5419276	5.50738848999811e-10	9.8869637947738	16/53	2.923321810491e-08	MRPL27;MRPL28;MRPL12;MRPL58;MRPS11;MRPL23;MRPL40;MRPL22;MRPL43;MRPL51;AURKAIP1;MRPL47;MRPS24;MRPL41;MRPL46;MRPL11
Mitochondrial translation elongation R-HSA-5389840	7.5199924796973e-10	9.62464355114783	16/54	3.83808846944551e-08	MRPL27;MRPL28;MRPL12;MRPL58;MRPS11;MRPL23;MRPL40;MRPL22;MRPL43;MRPL51;AURKAIP1;MRPL47;MRPS24;MRPL41;MRPL46;MRPL11
Mitochondrial translation initiation R-HSA-5368286	7.5199924796973e-10	9.62464355114783	16/54	3.83808846944551e-08	MRPL27;MRPL28;MRPL12;MRPL58;MRPS11;MRPL23;MRPL40;MRPL22;MRPL43;MRPL51;AURKAIP1;MRPL47;MRPS24;MRPL41;MRPL46;MRPL11
SARS-CoV-2 Infection R-HSA-9694516	8.8195525613442e-10	4.62294497150694	29/180	4.41643254675613e-08	UBA52;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;SNRPE;SNRPG
Mitochondrial translation R-HSA-5368287	1.01900393458467e-09	9.37578609239258	16/55	5.00821563405132e-08	MRPL27;MRPL28;MRPL12;MRPL58;MRPS11;MRPL23;MRPL40;MRPL22;MRPL43;MRPL51;AURKAIP1;MRPL47;MRPS24;MRPL41;MRPL46;MRPL11
SARS-CoV Infections R-HSA-9679506	7.84219316580124e-09	3.66789715959538	34/260	3.78421466582482e-07	UBA52;NFKB1;RELA;SP1;RPS16;RPS15;RPS24;RPS15A;RPS18;RPS23;RPS7;RPS8;RPS27L;RPS25;RPSA;RPS19;RPS10;RPS11;RPS6;RPS3A;RPS21;RPS9;RPS27;RPS29;RPS5;RPS12;RPS13;RPS2;RPS20;RPS17;EEF1A1;BRMS1;SNRPE;SNRPG
Complex I biogenesis R-HSA-6799198	1.26585059791362e-08	10.451557716669	13/41	5.99922765511205e-07	COA1;NDUFA8;NDUFS5;NDUFB2;NDUFB1;NDUFA6;NDUFB4;NDUFA3;NDUFAF1;NDUFA1;NDUFAF4;NDUFB10;NDUFB5
Transcription of E2F targets under negative control by DREAM complex R-HSA-1362277	1.755028672444e-05	16.2942872446687	6/14	0.000817165981871294	TFDP1;E2F1;PCNA;MYC;TOP2A;E2F4
G0 and Early G1 R-HSA-1538133	3.31547866294032e-05	10.1816290929728	7/22	0.00151711730542131	CCNA2;TFDP1;E2F1;PCNA;MYC;TOP2A;E2F4
Protein hydroxylation R-HSA-9629569	0.000127639631938452	28.65015925664	4/7	0.00574162005363816	RPS23;RPS6;RPL27A;RPL8
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest R-HSA-6804114	0.00037245659148212	10.7994057587538	5/15	0.0164749965632258	TFDP1;TP53;BAX;PCNA;E2F4
Activation of NOXA and translocation to mitochondria R-HSA-111448	0.000852330988665254	32.0554409485992	3/5	0.0370833843265178	TFDP1;E2F1;TP53
TP53 Regulates Transcription of Cell Cycle Genes R-HSA-6791312	0.00112367962596109	5.07550675213308	7/37	0.0481007375371086	CCNA2;TFDP1;E2F1;TP53;BAX;PCNA;E2F4
Transcriptional Regulation by TP53 R-HSA-3700989	0.0012523335625596	2.28759259339704	21/228	0.0527570361116378	UBA52;CCNA2;TFDP1;E2F1;POLR2F;SUPT4H1;RPA3;TP53;JUN;CYCS;FOS;ATF2;BAX;COX5A;COX4I1;COX16;COX7A2L;TBP;PCNA;E2F4;TAF10
Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1 R-HSA-1362300	0.00150902915828819	10.7446944720974	4/12	0.0625775529077634	CCNA2;TFDP1;E2F1;E2F4
rRNA modification in the nucleus and cytosol R-HSA-6790901	0.00252174520859924	6.34428860451106	5/22	0.102964796671114	RPS7;RPS6;RPS9;RPS2;NOP10
Activation of PUMA and translocation to mitochondria R-HSA-139915	0.00278819085267853	16.0424673517658	3/7	0.110445649597147	TFDP1;E2F1;TP53
SLBP independent Processing of Histone Pre-mRNAs R-HSA-111367	0.00278819085267853	16.0424673517658	3/7	0.110445649597147	SNRPE;SNRPG;LSM10
Regulation of NFE2L2 gene expression R-HSA-9818749	0.00431334508479067	12.8305264744229	3/8	0.165907505145427	NFKB1;RELA;MYC
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	0.00431334508479067	12.8305264744229	3/8	0.165907505145427	SNRPE;SNRPG;LSM10
G1/S-Specific Transcription R-HSA-69205	0.00481183760444164	7.15945774109881	4/16	0.182437385745544	TFDP1;E2F1;PCNA;E2F4
Oncogene Induced Senescence R-HSA-2559585	0.00543825966334049	5.13255060547436	5/26	0.203283678119798	UBA52;TFDP1;E2F1;TP53;SP1
Protein ubiquitination R-HSA-8852135	0.00592920744278546	3.61433782067564	7/49	0.215563240454145	UBA52;H2BC8;H2BC3;UBE2A;UBE2L3;PCNA;UCHL3
Release of apoptotic factors from the mitochondria R-HSA-111457	0.00592879311770193	42.4996328593167	2/3	0.215563240454145	CYCS;BAX
Extension of Telomeres R-HSA-180786	0.00607311803270443	6.60837021041069	4/17	0.217811557551318	CCNA2;RPA3;PCNA;NOP10
Intrinsic Pathway for Apoptosis R-HSA-109606	0.00651507803871063	4.05361665849823	6/38	0.227513383088658	DYNLL1;TFDP1;E2F1;TP53;CYCS;BAX
TP53 Regulates Transcription of DNA Repair Genes R-HSA-6796648	0.00651507803871063	4.05361665849823	6/38	0.227513383088658	POLR2F;SUPT4H1;TP53;JUN;FOS;ATF2
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	0.00782026130018059	2.53431690806849	11/106	0.269545110268562	UBA52;CDC26;CCNA2;CXCL8;H2AX;H2BC8;H2BC3;JUN;NFKB1;RELA;FOS
Activation of the AP-1 family of transcription factors R-HSA-450341	0.00864270336707019	9.16318574776365	3/10	0.269855702778874	JUN;FOS;ATF2
E3 ubiquitin ligases ubiquitinate target proteins R-HSA-8866654	0.00840567569593141	3.81361732724354	6/40	0.269855702778874	UBA52;H2BC8;H2BC3;UBE2A;UBE2L3;PCNA
ER Quality Control Compartment (ERQC) R-HSA-901032	0.00864270336707019	9.16318574776365	3/10	0.269855702778874	DERL2;UBA52;RNF5
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest R-HSA-6804116	0.00864270336707019	9.16318574776365	3/10	0.269855702778874	CCNA2;E2F1;TP53
Translesion Synthesis by POLH R-HSA-110320	0.00864270336707019	9.16318574776365	3/10	0.269855702778874	UBA52;RPA3;PCNA
Translesion synthesis by POLI R-HSA-5656121	0.00864270336707019	9.16318574776365	3/10	0.269855702778874	UBA52;RPA3;PCNA
Translesion synthesis by POLK R-HSA-5655862	0.00864270336707019	9.16318574776365	3/10	0.269855702778874	UBA52;RPA3;PCNA
Translesion synthesis by REV1 R-HSA-110312	0.00864270336707019	9.16318574776365	3/10	0.269855702778874	UBA52;RPA3;PCNA
Synthesis of active ubiquitin: roles of E1 and E2 enzymes R-HSA-8866652	0.00921468678579011	5.72411162608318	4/19	0.284369520110313	UBA52;UBE2A;UBE2L3;UCHL3
Cellular Senescence R-HSA-2559583	0.0107755877034499	2.09204322312151	15/173	0.324981929147228	UBA52;CDC26;CCNA2;CXCL8;TFDP1;E2F1;H2AX;H2BC8;H2BC3;TP53;JUN;NFKB1;RELA;SP1;FOS
G1/S Transition R-HSA-69206	0.0107527469265918	2.53636195591998	10/96	0.324981929147228	UBA52;PSMC5;SKP1;CCNA2;TFDP1;E2F1;RPA3;PCNA;MYC;E2F4
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta) R-HSA-5358606	0.0115048961631908	21.2647976784668	2/4	0.339266604634538	RPA3;PCNA
mRNA decay by 5' to 3' exoribonuclease R-HSA-430039	0.0114927338865542	8.01793796792812	3/11	0.339266604634538	LSM3;LSM4;LSM5
Mitotic G1 phase and G1/S transition R-HSA-453279	0.0124290433916261	2.35603238002218	11/113	0.362491001773359	UBA52;PSMC5;SKP1;CCNA2;TFDP1;E2F1;RPA3;PCNA;MYC;TOP2A;E2F4
Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation R-HSA-163841	0.0132592840452557	5.0480743432241	4/21	0.382501520175094	RPS23;RPS6;RPL27A;RPL8
Gap-filling DNA repair synthesis and ligation in GG-NER R-HSA-5696397	0.0148206354626428	7.12523413393325	3/12	0.418446452317596	UBA52;RPA3;PCNA
NF-kB is activated and signals survival R-HSA-209560	0.0148206354626428	7.12523413393325	3/12	0.418446452317596	UBA52;NFKB1;RELA
Cyclin E associated events during G1/S transition  R-HSA-69202	0.0151073901223589	2.71109802517588	8/72	0.422052772470953	UBA52;PSMC5;SKP1;CCNA2;TFDP1;E2F1;MYC;E2F4
Telomere Maintenance R-HSA-157579	0.0163302949225246	2.66875923102139	8/73	0.451464611712295	CCNA2;POLR2F;H2AX;H2BC8;H2BC3;RPA3;PCNA;NOP10
Cyclin A:Cdk2-associated events at S phase entry R-HSA-69656	0.0176232930352215	2.62779426352007	8/74	0.482187832118328	UBA52;PSMC5;SKP1;CCNA2;TFDP1;E2F1;MYC;E2F4
G2 Phase R-HSA-68911	0.0186066062795412	14.1795152295651	2/5	0.484570115480409	CCNA2;E2F1
MAP3K8 (TPL2)-dependent MAPK1/3 activation R-HSA-5684264	0.0186358369123731	6.4106787194246	3/13	0.484570115480409	UBA52;SKP1;NFKB1
Mismatch Repair R-HSA-5358508	0.0186066062795412	14.1795152295651	2/5	0.484570115480409	RPA3;PCNA
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha) R-HSA-5358565	0.0186066062795412	14.1795152295651	2/5	0.484570115480409	RPA3;PCNA
MyD88 cascade initiated on plasma membrane R-HSA-975871	0.0189884295440703	2.58758987616685	8/75	0.484570115480409	UBA52;SKP1;TP53;JUN;NFKB1;RELA;FOS;ATF2
Toll Like Receptor 10 (TLR10) Cascade R-HSA-168142	0.0189884295440703	2.58758987616685	8/75	0.484570115480409	UBA52;SKP1;TP53;JUN;NFKB1;RELA;FOS;ATF2
Toll Like Receptor 5 (TLR5) Cascade R-HSA-168176	0.0189884295440703	2.58758987616685	8/75	0.484570115480409	UBA52;SKP1;TP53;JUN;NFKB1;RELA;FOS;ATF2
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	0.0216484502863893	3.46856336040122	5/36	0.547190352953116	UBA52;TFDP1;SP1;MYC;E2F4
S Phase R-HSA-69242	0.0222849104405537	2.14016051171529	11/123	0.557963701030467	UBA52;PSMC5;CDC26;SKP1;CCNA2;TFDP1;E2F1;RPA3;PCNA;MYC;E2F4
Calnexin/calreticulin cycle R-HSA-901042	0.0229433723801759	5.82759437674182	3/14	0.563812132379508	DERL2;UBA52;RNF5
Pyroptosis R-HSA-5620971	0.0229433723801759	5.82759437674182	3/14	0.563812132379508	TP53;CYCS;BAX
Activation of BH3-only proteins R-HSA-114452	0.0243536015896565	4.08359532401425	4/25	0.592976684577508	DYNLL1;TFDP1;E2F1;TP53
CLEC7A/inflammasome pathway R-HSA-5660668	0.0270859321117026	10.6370880762724	2/6	0.629346610385208	NFKB1;RELA
Processing of Capped Intronless Pre-mRNA R-HSA-75067	0.0277443682799809	5.34107372885187	3/15	0.629346610385208	SNRPE;SNRPG;LSM10
Processive synthesis on the lagging strand R-HSA-69183	0.0270859321117026	10.6370880762724	2/6	0.629346610385208	RPA3;PCNA
Recognition of DNA damage by PCNA-containing replication complex R-HSA-110314	0.0277443682799809	5.34107372885187	3/15	0.629346610385208	UBA52;RPA3;PCNA
Removal of the Flap Intermediate R-HSA-69166	0.0270859321117026	10.6370880762724	2/6	0.629346610385208	RPA3;PCNA
Removal of the Flap Intermediate from the C-strand R-HSA-174437	0.0270859321117026	10.6370880762724	2/6	0.629346610385208	RPA3;PCNA
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation R-HSA-975138	0.0269645743746023	2.40493781736342	8/80	0.629346610385208	UBA52;SKP1;TP53;JUN;NFKB1;RELA;FOS;ATF2
p75NTR signals via NF-kB R-HSA-193639	0.0277443682799809	5.34107372885187	3/15	0.629346610385208	UBA52;NFKB1;RELA
Chromosome Maintenance R-HSA-73886	0.028802826945163	2.37133940195023	8/81	0.637022522603855	CCNA2;POLR2F;H2AX;H2BC8;H2BC3;RPA3;PCNA;NOP10
MyD88 dependent cascade initiated on endosome R-HSA-975155	0.028802826945163	2.37133940195023	8/81	0.637022522603855	UBA52;SKP1;TP53;JUN;NFKB1;RELA;FOS;ATF2
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	0.028802826945163	2.37133940195023	8/81	0.637022522603855	UBA52;SKP1;TP53;JUN;NFKB1;RELA;FOS;ATF2
Regulated Necrosis R-HSA-5218859	0.0296638423415753	3.16022512757782	5/39	0.650643285740007	UBA52;TP53;CYCS;BAX;UBE2L3
Interleukin-17 signaling R-HSA-448424	0.0310233866528093	2.74972122702049	6/53	0.664000549810934	UBA52;SKP1;JUN;NFKB1;FOS;ATF2
MAP kinase activation R-HSA-450294	0.0310233866528093	2.74972122702049	6/53	0.664000549810934	UBA52;SKP1;JUN;NFKB1;FOS;ATF2
Regulation of TP53 Activity through Phosphorylation R-HSA-6804756	0.0310233866528093	2.74972122702049	6/53	0.664000549810934	UBA52;CCNA2;RPA3;TP53;TBP;TAF10
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	0.0327360307105287	2.30705914100044	8/83	0.695051404045945	UBA52;SKP1;TP53;JUN;NFKB1;RELA;FOS;ATF2
DEx/H-box helicases activate type I IFN and inflammatory cytokines production  R-HSA-3134963	0.0368050286153122	8.51071573416495	2/7	0.74565302248121	NFKB1;RELA
DNA Double-Strand Break Repair R-HSA-5693532	0.0357409906083747	2.14228359942027	9/100	0.74565302248121	UBA52;CCNA2;H2AX;H2BC8;H2BC3;RPA3;TP53;PCNA;EYA4
IkBA variant leads to EDA-ID R-HSA-5603029	0.0368050286153122	8.51071573416495	2/7	0.74565302248121	NFKB1;RELA
Lagging Strand Synthesis R-HSA-69186	0.0368050286153122	8.51071573416495	2/7	0.74565302248121	RPA3;PCNA
Processive synthesis on the C-strand of the telomere R-HSA-174414	0.0368050286153122	8.51071573416495	2/7	0.74565302248121	RPA3;PCNA
Telomere Extension By Telomerase R-HSA-171319	0.0368050286153122	8.51071573416495	2/7	0.74565302248121	CCNA2;NOP10
Dual Incision in GG-NER R-HSA-5696400	0.038814356324466	4.57579053420684	3/17	0.774536102895735	UBA52;RPA3;PCNA
Termination of translesion DNA synthesis R-HSA-5656169	0.038814356324466	4.57579053420684	3/17	0.774536102895735	UBA52;RPA3;PCNA
Cyclin D associated events in G1 R-HSA-69231	0.0429445760339333	2.82481758280348	5/43	0.844258554030066	UBA52;SKP1;TFDP1;E2F1;E2F4
G1 Phase R-HSA-69236	0.0429445760339333	2.82481758280348	5/43	0.844258554030066	UBA52;SKP1;TFDP1;E2F1;E2F4
Loss of Function of TP53 in Cancer R-HSA-9723907	0.0452522255192876	Inf	1/1	0.851768840625456	TP53
Loss of function of TP53 in cancer due to loss of tetramerization ability R-HSA-9723905	0.0452522255192876	Inf	1/1	0.851768840625456	TP53
Methylation of MeSeH for excretion R-HSA-2408552	0.0452522255192876	Inf	1/1	0.851768840625456	INMT
NTRK3 as a dependence receptor R-HSA-9603505	0.0452522255192876	Inf	1/1	0.851768840625456	BAX
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	0.044135403207007	2.15996712888506	8/88	0.851768840625456	UBA52;SKP1;TP53;JUN;NFKB1;RELA;FOS;ATF2
