SW2	SW3	SW4	SW5	SW6	SW7	SW8	SW9	SW10	SW11	SW12	SW13
PTDSS1	1	1.23290836932857	1	1	1.33576602359681	1.22467346889132	1	1.00008224583169	1	1	1.12887894078014	1
ELOVL2	1.15935912820168	1.00248489114804	4.12838687947388	1.0232725995707	1	1.00798943364707	1	1	1.00026307966168	1	1.33533074117473	1.27054760915952
SOAT1	1.00818773125661	1	1.02993135172122	1	1	1.25461629414902	1.00721059392056	1.00008532416975	1.00019982976236	1	1.54403019695865	1.1120800556407
NAT2	1	1.04566594612129	1	1	1	1.47374801248087	1.07659039599334	1.00007674545837	1	1	1.06367307787262	1
LPCAT2	4.0040041586847	1.00464129722878	1.05161549744952	1.04925514258636	1.52315917423056	1	1.84495319257608	1.00953570290869	1.01061517332119	1	1	4.10742528464591
UROS	1	1.05946461127804	1.01730237061702	1.0013181848199	1	1.04194077478826	1	1.00007774419287	1.00022199890885	1	1.10009669246629	1
UROD	1.15082097671925	1.03916670570179	1	1.00130745996733	1	1.30948064090214	1	1	1.07672025789782	1	1.06941591837727	1
UGT2B4	1.01216854062143	1.0722150924879	1	1	1	1.36540310816316	1	1	1.28496498957976	1	1.11373581399296	1
UGT2B15	1.03623554257473	2.36045442097331	1	1	1.04296573410457	1.09755710938402	1	1.00007998007549	1.05292750641826	1	1.00397398621398	1
UGCG	1.28179858235094	1	1.39750534779648	1.05019023500179	1	1.34838634188632	1	1.00007827382114	1.03375001798234	1	1	1.12658744338434
TYMP	1.11145882227688	1.50521914133937	1.01730327711257	1.00324191815087	1	1.75399701604576	1	1	1.0121853957159	1	1.12382387754129	1
TXNRD2	1.08400887676605	1	1	1.03507830900379	1	1.08948765615479	1	1	1.07637470471654	1	1	1
TXNDC12	1.09615638473385	1.04599768235793	1	1	1.01657456482745	1.44831612807972	1	1	1.00022566948829	1	1.06120753090896	1
TECR	1	1	1	1	1.39492274407623	1	1	1.00008452533733	1	1	1.00528034143772	1
TAFAZZIN	1	1	1	1	1	1	1	1	1	1	1	1
SUCLG1	1.01989791989863	1	1.00847647039923	1	1.03476513254903	1.16727044458577	1	1.00007789930171	1	1	1.16527082121571	1
ST6GALNAC4	1.37783417421375	1	1.85115688254898	1.02749928781052	1.04476427175774	1	1.00396424054986	1	1.00021602411546	1	1.31939647001478	1.22614169507042
SGPP1	1.13358895258518	1.13898043550258	1	1	1	1.41660847694807	1	1	1.0009041999527	1	1.02922542206893	1.07660900705056
SEPHS1	1	1.11709746559065	1.01836541928512	1	1.04874894465297	1.00043541153137	1	1.00008027501006	1	1	1	1.06563708746626
SELENOI	1	1	1	1	1	1	1	1	1	1	1	1
RPIA	1.01370262410016	1	1.01708059326304	1.00234469457129	1.38805486807288	1	1	1.00008549103525	1	1	1.7823370159057	1.07297504019057
POLD4	1.10439129759953	1.01286178423531	1	1	1.01075711903864	1.0268648506736	1.1033923082717	1	1	1	1.45390602339389	1.08858608383449
POLD2	1.02693215040587	1	1	1	1	1.43544539224852	1	1.000076199141	1	1	1.06373036274509	1
POLA2	1	1	1	1	1	1	1	1	1	1	1	1
POFUT1	1	1	1	1	1	1	1	1	1	1	1	1
PNPLA4	1	1.15534484806514	1	1	1.03820339213422	1.10137622939417	1	1	1.0173332403531	1	1	1.01221030600874
PNP	1	1.02799547914635	1	1	1.11154435623769	1.10082865588925	1	1.21428202094432	1	1	1.34192324706801	1
PLA2G4A	1.03183937717243	1	1.08585181407761	1.031992310467	1.04375759701898	1	1.32342428719657	1.00009348411887	1.00025385404404	1	1	1.78374178796097
PLA2G12B	1	1.00723857001972	1	1.00131869408495	1.2277029003118	1	1.0610297095244	1	1.0002011689253	1	1.29415131162008	1
PLA2G12A	1	1	1.01498471901052	1.0135739051069	1	1.15692792955301	1	1.0246974553954	1	1	1.27631866374819	1
PKM	2.14181955458899	1.38339828488244	1.46693943147723	1.08637211679066	1.85541161352395	1	1.67541599910269	1	1.0002026207751	1	1.00571274348639	1.5541956446622
PIP4K2A	1.73679505654528	1.4664307035218	1.00340878790988	1.01133411331562	1	1.04762287690959	1.0842053280364	1	1.00023442204029	1	1	1.14266031311541
PIKFYVE	1	1	1	1	1	1	1	1	1	1	1	1
PIK3CG	1.18450244924416	1.33902933489771	1.05489459782812	1.05817886320648	1	1	1.31000775006554	1	1	1	1.12055825081947	2.27523523055812
PIGY	1.20489955068491	1.06206883501939	1	1	1.08790285658434	1.37438243443399	1	1.00009044793863	1	1	1.33043207706677	1.13471593995509
PIGP	1.00868034913186	1	1	1	1.20183149405651	1.143363844422	1	1.00008820439477	1.00021127101244	1	1.41466950248649	1.13316041765717
PIGF	1	1.18417873699	1	1	1.27468048945702	1	1	1.02666248746449	1.00021038134781	1	1.77765763555757	1.06660377472797
PHPT1	1.00326828594928	1.08391828723794	1	1.00198198457315	1.08131171740024	1	1	1.00008275086298	1.00021867112621	1	1.16355855780309	1.0365653035091
PHGDH	1	1	1	1	1	1	1	1	1	1	1	1
PGP	1	1.75894527294338	1.01554706064546	1	1.04289804105039	1.10199217564165	1	1.05356536333106	1.00022231941912	1	1.08822133638266	1
PGM1	1	1	1	1.00291887550942	1.23590120768548	1	1	1.00008078838687	1	1	1.08461978709671	1
PEMT	1	1.17237225924445	1	1.02660494683906	1	1.13556005981861	1	1	1.00023122056095	1	1.06397531888137	1
PDE4D	1.10154885330286	1	1.76949259461326	1.04964166452733	1.5345386450342	1	1.25936268856515	1.00008322819035	1	1	1.03338267058563	1.3291588274238
PDE3A	1.49854696514294	1	1	1.10522528463049	1.17799486159728	1	1.07347752218079	1.00007593685809	1.00198948979778	1	1	2.31445890577084
PDE1A	1.27536701556776	1	1.0226517497768	1.13313969745484	1	1	1.25181725960597	1	1	1	1.01296541695649	9.30332909082761
PCK2	1	1	1	1.01674966944743	1.2479120733714	1	1	1	1.00020666510904	1	1.04135598374978	1
NT5C	1.03503169497164	1	1.07874250475881	1.11320357840357	1	1.19363808451328	1	1	1.00023206098584	1	1.07802702402109	1.13331005880868
NIT2	1.00358844232022	1	1	1	1	1.91086030342734	1	1.00008005229418	1.00021927528023	1	1.13707045800884	1
NEU1	1.63360073652395	1	1.00733517219148	1	1.17479066810556	1.12150415733858	1	1.21456749808983	1	1	1.08390820700398	1
MTHFD1L	1	1	1	1	1	1	1	1	1	1	1	1
MCEE	1	1.01890884222132	1	1.00131642689268	1.16423452437612	1	1	1.00008359863206	1	1	1.67865525136692	1.01013495729982
MAT2B	1.03920595047237	1.05850815502553	1	1	1.15998257965624	1.04499719560211	1	1	1.20399908092187	1	1.19114528985186	1
LYPLA2	1.03906629136747	1.03367991003997	1	1.02455346334668	1	1.94553965150086	1	1	1.07580931359298	1	1.08311009816835	1.01456950843597
IMPDH1	2.15649496413092	1.13381133683337	1.07468943441504	1.01825574850344	1	1.01144514416691	1.18047610952072	1	1.00020094110957	1	1.04891101804476	1.54086069582565
HEXA	1.28915525991295	1	1.10346262848565	1.00776121416588	1	1.14274842844218	1	1.00007935813403	1.03695350491021	1	1	1.42942026587203
HAGH	1	1.04897259481974	1	1	1.02781688714123	1.04788681835154	1	1	1.00021238846143	1.00642108315018	1.02643049630659	1
GUK1	1	1	1	1.02245915164288	1	1.90282242869465	1	1.00007672765884	1.00020610969558	1	1.51551057321887	1.06366208528169
GSTP1	2.73943073252148	1.12045257779024	1	1.15104811585499	2.88274325594123	1	1	1.00007643623853	1.14136213186861	1	1.07690655752108	3.30516499468396
GSTO1	1	1	1	1.02056239127454	1.03315575375975	1.02349596372936	1	1.00008288724945	1.01104329610862	1	2.18604223196787	1
GSTK1	1.02894796433093	1.01220875869256	1	1	1	1.36875966580717	1	1.00007815361194	1.00020149083702	1	1.12984570670531	1
GSS	1.08830123291949	1.11934353318194	1	1.00579460392857	1	1.15749708622637	1	1	1.01202956732502	1	1.14820447007383	1.02225342718017
GCNT4	1.38013687078675	1	3.90307107046629	1	2.04824845106412	1	1	1.8917957624485	1	1	1.07246589480036	2.27737138702311
GBGT1	1	1	1.15091593151283	1.0020061799922	1.03452083253704	1	1.19613010706862	1.00008371770548	1	1	1	2.31026988476501
ECI2	1	1.22715123892581	1	1	1.11223093750998	1.05617695005438	1	1	1.01006598055819	1	1.02767972701015	1
ECHS1	1	1	1	1.01363673880958	1	1.25596933646449	1	1	1	1.01207624304346	1.2014704328087	1
DPAGT1	1.02070366879404	1	1.07186985680917	1	1	1.13668206768073	1.00644410765137	1.00007701304139	1	1	1.40732498358027	1
DHRS9	1.78797679140385	2.21430131941607	1	1	1	2.70803431589538	1	1.0000542960172	1.19851742858874	1	1.02041018559541	1
DHRS3	1	1.06011336710601	1	1.00290745654092	1	1.43862983507911	1	1.00007730043263	1.00020144208478	1	1.08395669981447	1
DGUOK	1.06506080870416	1.02428947831778	1	1.09588599396161	1	1.20678280776959	1.04403977111746	1.00007723705842	1.00019899631877	1	1.12237577233579	1.11842616162313
DERA	1	1	1	1.00123587043736	1	1.30252771183743	1	1.05091499479941	1.00020094157401	1	1.069721087753	1
CSGALNACT2	1.01030299465399	1.08376907175189	1.04737917347334	1	1.03847453812638	1.01192409133612	1.09237458755867	1	1	1	1.38084244593547	1.85634395657743
CRLS1	1	1.1647899609685	1.00583753136927	1	1.03726116819838	1.05244091071087	1	1	1.00021053945214	1	1.10537219507677	1
COQ3	1	1.27520126468329	1	1.0265073565638	1.14986254657436	1	1.0834005326603	1	1	1	1.28698390210294	1.00377809561288
CDIPT	1.03640411273575	1	1.01604108588654	1	1	1.49891941774577	1	1.00008013480843	1.00020658026671	1	1	1
CBS	1	1	1	1	1	1	1	1	1	1	1	1
BTD	1	1	1	1.00122462453679	1.14948772094727	1.04768873700757	1	1	1.00020139817287	1	1.12124242277163	1
BPGM	1.12266306535328	1.22939242312048	1	1	1.51361927948724	1.0891096237607	1	1.00007984515012	1.00021500383324	1	1.73870113674483	1
BLVRB	1.02566325380813	1.0898217857143	1	1.00293785368181	1.12216938685285	1.023449553117	1	1	1.15203653543958	1	1.27818978321117	1.00346775725524
B4GALT2	1.48830856322169	1	1.09727360803562	1.00050097659454	1	1.92809153644216	1	1	1.0002343325459	1	1.03682229148081	1.05780091718995
ASAH1	1.63663339377087	1.02385084516073	1	1.04255494331864	1.16755737751197	1.00910885621453	1	1	1.24490183750269	1	1	1.20993470587051
ARG1	1	1	1	1	1	1	1	1	1	1	1	1
APRT	1.02100450951378	1.01621083129175	1	1.01416554863033	1.09369826471315	1.06152505130435	1	1.00008177741657	1	1	1.17736257059147	1.0330307500061
AMD1	1.08601482991993	1.15044037779097	1	1.0121727435928	1	1.45062910664595	1	1.0000795395567	1	1	1.04771496487969	1
ADK	1	1.01161560320285	1	1	1	1.03243019030449	1	1	1.00020749767313	1	1	1
ADCY3	1.65145118388036	1	1	1.00614354271518	1.14542911085067	1	2.24899584610182	1	1	1	1.04706046117083	1.50435279736237
ACOT4	1.0138562872381	1.46093613132446	1	1	1.26428660455454	1.18803094714172	1	1.02506908325355	1	1	1.43255850321672	1
ACADS	1.00003050070828	1	1	1.03387569993141	1	1	1	1.00007789342827	1	1	1.13338140365548	1
PDCD10	1	1.05122327115389	1.10042038503989	1.00803100277882	1	1.50543819444093	1	1	1.00094217199014	1	1.07617171226716	2.10645257170944
FZD7	1	1	1	1.42219806401335	1.98387601828324	1	1.44158845561282	1.00008175090698	1	1	1	1.87615327063476
FZD1	1.30224619542031	1.01449227533734	1.09084007197608	1.10176155813133	1.09094019957807	1	2.84702033399126	1	1.00021943177623	1	1	1.26935360643106
LAMP1	1.28722322966742	1.0116482644128	1.06569891926608	1	1	1.58593878545206	1	1.00008329095655	1.00020010948965	1.04941405556152	1	1
SORT1	1	1	1	1	1	1	1	1	1	1	1	1
LILRB2	1.49733589590211	1.37699103984858	1.06946710139344	1	1	1.04010755377581	1.26743217696454	1	1.00024172965366	1	1.16867042311298	1.00503647237007
MSN	2.29908886877443	1.61671141309673	1	1	1	1.58424153383389	1.20386867601493	1	1.01095903156386	1.69908233059519	1	1
AGTR2	1	1	1	1	1	1	1	1	1	1	1	1
NUP62	1	1	1	1	1	1	1	1	1	1	1	1
ATP6AP2	1.26172753299542	1.14323008416934	1	1	1.04186698738276	1.37592319445802	1	1.0000775211968	1.00013862850031	1	1.00982266536471	1.36920968552368
MYL9	1.52511365757867	1	1	1.01170200167411	2.00310473648056	1	1.0086689188171	1	1.18976366802305	1	1	5.86380621573444
STK38	1	1	1	1	1	1	1	1	1	1	1	1
TACC1	1.01360034360615	1	1	1	1.06120265839488	1.18066926669774	1	1	1.00021834464698	1	1	1.50259298970615
NDEL1	1	1.03959968129157	1.03701242371701	1	1	1.11961874949043	1.08879180747546	1.06480889851383	1	1	1.03737897410457	1
DSTN	1.06186893418842	1.01736282796832	1	1.0051212697114	1.52248790320396	1	1	1.00008184722959	1	1	1.1892756419105	1.14009094066269
TPRKB	1.00961190781358	1.01371680516607	1	1.0029266172528	1.00206610695971	1.09684357834109	1	1	1.000199414204	1	1.557680117637	1.20756842958657
PPP1R14B	1.00526098573167	1.06525718039575	1	1.15205508796258	1	1.34376369257505	1.01545125510084	1	1	1	1.16049555251508	1.00034673974102
NACA	1.02570650322216	1	1	1.00797292302688	1.05581243901872	1.30717728569421	1	1.00007899130905	1.04658469170929	1	1.17828713443763	1.10055851608621
IL1R2	1.42463074007257	1	1	1	1	1.11291431672427	1	1.00007995548904	1.00022290309693	1	1.46551667648489	1
CMKLR1	1.38939326903494	1.06643956239552	1	1.09501740732919	1.01519301881969	1.06647318884704	1.423367210125	1	1.01887408857566	1	1.05523057419073	1.14097024091593
CCRL2	1.2226058848836	1	1	1	1	1.26387215993023	1.0281771352701	1	1.0005540652691	1	1.05506275581003	1.02058986586163
CALCRL	1.16770748427517	1	1	1.07598486531721	2.42881847545789	1	1.04084966659846	1	1.00021894715996	1	1	4.2553958563612
HSPA9	1.03048549506392	1	1	1.00194138006473	1	1.70407798375594	1	1.00007722750414	1	1.0209783340646	1	1
CD53	3.71230685162093	1.09461088735688	1.17472994126135	1.05961858858412	1	1.41102532622264	1.09999821552513	1	1.07789767283366	1	1.03557396653292	1.61997885734108
FABP4	2.80593525821287	1	1	1.00055953872901	1	1.08038562498207	2.16411847695521	1	1.00027139533681	1	1.00650647888212	1
PSEN2	1	1	1	1	1	1	1	1	1	1	1	1
TPM1	1	1	1.05425146302402	1.08467418767704	2.96674458907374	1	1	1	1.00023574879488	1	1.10520639827756	1.4724626435713
MYL12A	2.31878057385418	1.33144283622058	1	1.11741604776556	1.91970083568877	1	1	1.00007782028977	1.22908704423941	1	1.57999055818546	1.66015245990158
NIFK	1	1.13062964746967	1	1.00259069879148	1	1.7994636349832	1	1.00008620479057	1	1	1.19485489340411	1
MOB1A	2.61560572392517	1.0996987367026	1	1	1	1.91607905593211	1	1	1.32205379939843	1	1	1.43922174295382
CXCR3	1	1	1	1	1	1	1	1	1	1	1	1
XCR1	1	1	1	1	1	1	1	1	1	1	1	1
FAP	1.87790494488123	1	1	1.0179475058111	1	1	1.39447652584405	1	1	1	1.06311858858699	5.03760772063734
FPR3	2.71286376390106	2.04832111123686	1.00527003149734	1	1	3.11654368882279	1.3100448124391	1	1.11478435284208	1	1.04469069752308	1.15056346534019
IL27RA	2.61583752609424	1.11299125601927	1	1.0123988755916	1	1.10077642429037	1.39714741385911	1	1.00021560373638	1	1	1.0112456277682
VPS28	1	1.01568388269096	1	1.00288573883173	1	1.03052106700063	1.06082051385295	1.03520560165671	1	1	1.12944978294292	1.03212736109869
LPAR1	1.89651541851726	1	1	1.00909106423131	1.4737969784294	1	1.12126901188952	1	1.00675707134009	1	1	4.26402991853905
PROCR	1	1	1	1	1	1	1	1	1	1	1	1
IRAG1	1.18676103929328	1	1.15654709232691	1.01721444069218	1.3012171804137	1	1.07243771936502	1	1.00023954571117	1	1	3.15252598040976
RGS2	1.13566216973833	1	1	1.01242555968285	1.01927072753293	1.1850448425939	3.34556324955718	1	1.00020528267206	1	1.02028867971742	1.67389635612709
F2RL1	1.36349213560842	1.11798102917226	1.74594155903162	1	1.01846538029751	1.00332363869144	1.19690458729097	1.00008019169631	1.00020009921381	1	1.02928315080845	1.24914975333059
KCNJ15	1.08661761146984	1	1	1.01665987095973	2.74094811075505	1	1.22756340396654	1	1	1	1	2.21240836444624
CHMP2A	1.0032632711447	1	1	1	1.08035818110377	1.10876222504281	1	1.00008068547938	1	1	1.24017218184923	1
KRT18	1.14651027258922	1.48453616956727	1.03804857720374	1	1	1.91696257031224	1	1.00007710569585	1.0002470686748	1	2.7086932387622	1
CD33	1.65170213364533	1	1	1.03308110161072	1	1.0800853703651	1.43822695510272	1.00008089695956	1.00022253774579	1	1	1.7763685728995
TOP2A	1.01547355953948	3.56773480957691	2.50882903871699	1	1	1.81100691577736	1	1.32586551610872	1.0001391743328	1	3.21019882316317	1
SLC4A3	1	1	1	1.01098511964587	1.07414889786914	1	1.18948040266687	1	1.00021812446844	1	1	1.54193851984618
TNFRSF12A	1.27467055433867	1	1.7000729138113	1.04203639728269	1	1.29027668811011	1	1.00008544854329	1.00023629068926	1	2.48340753310266	1.00598205058719
CARD16	1.42697523327886	1.32025765379062	1.31053271629262	1	1	1.17358398190685	1.06174256294092	1	1.00023908035572	1	1.12825351515252	3.17772177137944
CIB1	1.04887054643233	1.01384204783622	1	1	1.04526438156814	1.41380050160812	1	1	1.09995490364673	1	1.34447557525546	1.06747434132395
GOLPH3	1.62139950997315	1.0135391009843	1	1.00184990475355	1	1.54521675224068	1	1.00007849931663	1.00021048856455	1	1.05277129955435	1
CANX	1.0390211051025	1.0023290816053	1	1	1	1.60916034321714	1	1.00007653397941	1.00021572156913	1.01462939674878	1	1.02346357976363
SIVA1	1	1.00955879504092	1.04432447142128	1.00824680901493	1	1.82515961650248	1	1	1.20957864697431	1	1.14219227920597	1
ASGR2	1	1.00442966518473	1	1.00457614177484	1.08934723833407	1.0510191347451	1.00128758431469	1.00007913419955	1.00020988620668	1.00072976200701	1.05336959485119	1
PTTG1	1.31495507440912	1	1	1	1	1.63746931395811	1	1	1.00020181674974	1	2.77960703996513	1.01455301029154
DAPP1	3.38848857192732	1.24608069675564	1.03517560588642	1.08566496810062	1	1.02881551677107	1.59938892761958	1	1.00023494938298	1	1	1.14691932386167
NCF4	2.00101498173389	1.07431223009753	1	1.00842439750845	1.14477610639747	1	3.15106155420579	1.00008030902652	1.00021652004117	1	1	1.5418351709116
HCLS1	1.64507929747299	1.31462630952695	1	1.0394386380919	1.01247660943079	1	2.89260172421857	1	1.00021305795339	1	1.03792895415436	1.56390950726434
CARHSP1	1.05893804352748	1	1	1	1	1.09166680016412	1	1	1.00020117961437	1	1.16716422698858	1
GPC4	1.40990766571477	1	1.18209809035529	1.30164034491187	1.7255030527995	1	1.01166484232176	1.00009721690828	1	1	1.07825086080575	3.63384773592518
MPZL1	1.03626166134074	1.02218198592105	1.26960679265713	1	1.01512099055115	1.18194295973884	1	1.73452541868568	1	1	1.04124819659005	1.06476148074085
STMN2	1	1	1	1.00031436806201	1	1.93716455031367	1	1	1.00034743539199	1	1.67858143246009	3.59503573616082
LCP1	3.66812826142307	2.08775320934702	1	1.00261009588887	1	1.65481316069674	1.98140893107901	1	1.0676595230312	1	1.09987456181108	1.25488726785213
CLDN3	1	1.25359018015712	1	1.00124674092871	1.0007341663775	1	1.09107029462978	1.11433167448076	1	1	1.31286893312164	1
GJB1	1.07448621043903	1	1	1.00295037526245	1	1.1636753044186	1	1	1.00021078792599	1	1	1
GMFB	1.82885221760702	1.1169094571492	1	1	1.02073392492766	1.3272069572843	1	1	1.09585993251989	1	1	1
RGS10	1.33033214549731	1	1.1360519892955	1.05596403422039	1.21243746945239	1	1.30504735932079	1	1.00023357351983	1	1.5370899671742	6.93281688500912
SOX9	1.32793061006145	1.02214055616657	1.35635091955999	1.06890513430428	1	1	2.10692438620118	1.01198561148762	1	1	1	1.65517335350787
FXYD1	1	1.02302379830756	1	1.06462733258116	1.09011100670064	1	1.07365775412618	1	1	1	1.20848931755154	1.03525732054643
HMGN1	1.05452278645331	1	1.07033802746887	1.0074883249173	1	1.5174727774505	1	1.00007673527572	1.23405763191349	1	1.0137226241561	1.78495892835131
SNAPIN	1.08718771078863	1.127021917132	1	1.03710597106274	1.28041963996261	1	1	1.00679739342807	1.00021641807275	1	1.0698924597991	1.15168831660652
TNFRSF21	4.38019909602909	1	1.05692914353974	1.0528822094017	1.09034823216088	1	2.22835259796119	1	1	1	1.015226330663	2.07384560485017
MYH10	1	1	1.09269580912291	1.00577736180211	1.37472438461037	1	1.292733539638	1.00008140652764	1	1	1	1.05334975659459
EIF6	1	1.10989762359241	1	1.02084777647115	1	1.40256910292787	1	1	1.00023283184314	1	1	1
ACTR2	1.03433313295317	1.04214992759913	1.13658704899715	1.00122569908775	1	1.30887263674292	1.04588225760944	1	1.00020279647783	1	1.3435612332258	1.49146128729189
NABP2	1.0127794763773	1.04272166016857	1.02984865694338	1	1	1.39880803867026	1	1	1.00021873200416	1	1.13808248835682	1
DCK	1.03565316476198	1.15437714763171	1.01551327589656	1.00200266440031	1.04370691641508	1.04660218094472	1.04958676058231	1	1.05728183713544	1	1	3.50165066015633
PROM1	1.02158010597448	1.01331210984007	1.17574111434305	1	1.34335251370309	1	1.40979582498898	1	1	1	1	2.51308693302863
SDCBP	1.79440953156357	1.01594099882693	1.04629548249974	1	1	1.82662904912169	1	1	1.01880240891721	1	1.22059283759628	1.16136715376234
FUNDC1	1.10934201634625	1.10907495398657	1	1.00596598179	1.03515156461821	1.21321088453297	1.13096265466064	1	1	1	1.12647300871573	1.18569031114409
EMD	1	1.05471015792261	1.09061846722615	1.0005417960151	1	1.14354997680834	1.28008850445083	1	1	1	1.11741206806331	1.07667787023044
VCL	1.18006820122811	1	1.14584540207876	1.01115066188423	1.21515749762559	1	1.52739122726444	1	1	1	1	1.09675252200776
KCNA3	1.12892485483762	1	1.61135151486816	1.00195539099038	1.03152552936672	1	1.66262922905343	1.00008592421338	1	1	1.01770030975385	1.89259876414469
ENO1	1	1.20470653164435	1	1	1	1.07697002969043	1	1.14321259507425	1	1	1.04737054880541	1
