SW2	SW3	SW4	SW5	SW6	SW7	SW8	SW9	SW10	SW11	SW12	SW13
SRD5A3	1.05263071452099	1	1.09332548240936	1.00133803266029	1.65574747449627	1	1	1.00007915754546	1	1	1	1.10140744236
SLC37A2	1	1.00130016290332	1	1	1.21945438987832	1	1	1.13138114882562	1	1	1	1.0154887417552
GDF7	1.18846182926601	1.01960346626626	1.0453971728052	1	1.02265043836098	1.20719798237018	1.03988100144745	1	1	1	1.27394404416576	1.08708454364484
CAB39	1	1	1	1	1	1	1	1	1	1	1	1
CLK3	3.18460753600792	1.04702469013121	1	1	1	1.54021101653258	1	1.00008043298144	1.0002045737115	1	1.04988668502592	1.04660420677647
PPP2R3A	1.04553473563918	1	1.11664996904794	1	1	2.39113165416035	1	1.06971280352885	1.00021262504645	1	1.48357796723956	1
PPP2R3B	1.10735305464491	1.05505040330486	1	1	1	3.72130864842265	1	1	1	1	1.00029611344565	1.01374257306986
MCM3AP	1.2767932080808	1.13419625206615	1	1.01398992238001	1.02903780462121	1	1	1	1.03766595074277	1	1	1.19399101257555
RRAS2	1.45069616731347	1.02269284475235	1.11132663076165	1.01420534840931	1	1	1.23770838021591	1.00008004525797	1.00021154765555	1	1	1.03786636932421
NRK	1	1.16729907865465	1.08690426218468	1.42737042385632	1	3.04599954752181	1.04262798130323	1	1	1	1.07252266225029	1.05886713564105
CREBZF	1	1.00594839163105	1.09121646758189	1.05783134428134	1.1384530692407	1	1	1	1.05607323956874	1	1.04421062641716	1.31022420771303
PAN3	1.02169251219661	1.1128240766014	1	1	1	1.20541192125242	1.00846786784797	1.00008441872166	1	1	1.19416097577926	1
CPAMD8	1	1.04433524440552	1.13114231168179	1.04627456191495	1	1.07680991207396	1	1.00008754681786	1.00021545985507	1	1.40838004713297	2.80669641952301
LRPAP1	1	1	1	1	1	1	1	1	1	1	1	1
TAC4	1.44576874895326	1.15603784865218	1	1.02632756875565	1.230751180253	1.13679708304104	1	1	1.00026437627087	1	2.3984776557614	1.09794146069615
SEMA4C	1.00200620390958	1.05960326594839	1	1	1	1.96293578702436	1	1	1.00020349787336	1	1.06259282999687	1.41355481019652
SIM2	1.01561802758891	1.09450567228204	1.05526856444231	1.15435278842055	1	1.02888387021758	1.12114222125469	1.02883915534817	1.03257539255278	1	1.15828423421326	1.1319331072399
AKAP13	1.71642779864672	1	1	1	1	1.44898962685804	1	1.05961034348228	1	1	1.03110915556786	1
CLK2	1.15642953343622	1	1	1.1190210899024	1.00568395599878	1.01183553717683	1.01380654656513	1.00007983401571	1	1	1.10433309294481	1.07887272677957
CDK3	1	1	1	1	1	1	1	1	1	1	1	1
CRYAB	1	1	1	1	1	8.83872198175803	1.00814588388614	1	1	1	1.03654674500851	1
CDK14	1.98684441913722	1.06062706635529	1	1	1	1.59703212735292	1.00269654384959	1.00007591079082	1.00020966313779	1	1	1.08124172295962
MYCBP2	1.18664869361814	1	1.20856138310394	1.06894801737109	1	1.10579274942954	1	1	1.00022997299797	1	1.21683609155744	1
ERN1	1.08916664991724	1.12755498200377	1.05125267609973	1	1	1.25548276870004	1	1.04596838748997	1.00180138399329	1	1.14471591432103	1.29197918192675
TNFRSF11B	1	1	1	1	1	1	1	1	1	1	1	1
TNK2	1.05226212585769	1	1.03932520115913	1	1.31415252232938	1.14044414986153	1	1	1.01200659893676	1	1.32206785584595	1.09972526738632
SPEN	1	1	1	1	1	1	1	1	1	1	1	1
MRTFB	1.14834750296896	1.05621337930386	1	1	1.0825534914298	1.1166522530815	1	1.00008113113678	1.00021977455689	1	1.35689723716696	1.00969008005001
SIK3	1.03008923206411	1.1458359620527	1.27795967139581	1	1	1.15060763206448	1	1.00008280240559	1.00021838156874	1	1.04628813636998	1.06802886487794
AKAP8L	1.26323973650926	1.06093845517961	1	1.03971499695793	1.11189434410037	1.03242277407052	1.07664217461877	1	1.0002122178807	1	1.12188125834622	1.23193309842912
CLK4	1.10202706156187	1.01157952204747	1.17422752620687	1.02741890248485	1	2.13207626241385	1.0943575672602	1	1	1	1.77997989147322	1.00999670068285
SIK2	1	2.11543537731161	1	1	1.04409401037824	1.24591230131878	1.05274937138503	1.12338772926256	1	1	1.33641485242975	1
PRKD2	1.10815599547734	1	1.03655255920243	1	1	1.66260226263163	1	1	1.00022633189538	1	1.12229800248051	1.04475589141745
SPATA13	1.56119204299502	1.77445801552547	1	1	1.55983231476337	1	1	1	1.56370660256437	1	1.03726596284159	1.02629272527017
FGD4	1	1.33773297570906	1.41809078083864	1	1	1.12530435075383	1.03223033445044	1.17588997198685	1	1.11950037225813	1.32859608965389	1
FERMT2	1.03022757062109	1.65936146080717	1.23630102309464	1	1	1	1.31784411692904	1.13553687009479	1	1.11654888570119	1	1
STRADA	1	1	1	1.01381224159335	1.08315767857562	1.37248022381986	1	1	1.00021662787821	1	1.20496593773727	1
TSSK4	1	1	1	1.04755992791432	1.0763371279245	1.05918568075586	1	1.00008971698013	1	1	1.62815709147328	1.10164483408506
MAGI3	1.06990748825436	3.00157597537934	1	1.00042070151355	1	1.03434309522112	1.09918341225672	1	1.00020966908316	1	1	1.18543834405403
ERC1	1.00140530420693	1.02207066506919	1.00559294365694	1.04088706579151	1	1.12247259370932	1	1.00007750902406	1.00433826690218	1	1.19170756812394	1.05088169407714
FER	1.37195410488451	1.01538612325201	1.004926988728	1.04423317861899	1	1.34110944120343	1	1	1.00020623316345	1	1.10823271620781	1
NPVF	1	1	1	1	1	1	1	1	1	1	1	1
GHRH	1	1	1	1	1	1	1	1	1	1	1	1
CALCB	1	1	1	1	1	1	1	1	1	1	1	1
IL11	1	1	1	1	1	1	1	1	1	1	1	1
MKNK1	1.03266978067814	1.12423446375901	1	1	1.16899653172312	1.0214327296205	1	1.00007739743816	1	1	1.11633670043293	1.13033822336742
PTPRF	1.30763924484391	1.02222922752449	1	1.00123386391653	1.09538098056055	1.07169108052816	1	1.00008643992609	1.00022459350177	1	1.20493409495689	1.47351107835147
MAP3K20	1	1.4447568959556	1	1	1	2.19627157976292	1.1506363167485	1	1.00019777023798	1	1.06847117637499	1.2630078578303
MAPK8IP3	1.08504603852063	1.12916228969889	1	1.00725099287038	1.00949915608781	1.33638451191131	1	1	1.0002237188414	1	1.10102008574216	1.05726345782306
ACVR1	1.03310409041326	1.03225503726287	1	1	1.13995211612415	1	1	1.07515118458792	1	1	1.01732203593955	1.05790372598941
TAOK2	1	1	1	1	1.12789168406187	1.00923136650771	1	1	1.00020003584862	1	1.09268740497343	1.11680737888421
ING1	1	1.10468531795822	1.03226147353312	1.05195479044546	1	1	1.31186605167758	1.12105848826834	1	1	1.07615803115045	1.02786467934568
MAP3K4	1.06116754890661	1	1.09157978954428	1.07457150333063	1	1	1	1	1.02498460916108	1	1.48573383996983	1.06069974594887
SORBS2	1.89920266934092	1	1.31732909253833	1.06005789476171	1.01230891719483	1	1.02518476786429	1.00008223829912	1	1.01480633077308	1.28156804052858	1.06012561313479
NPAT	1	1	1	1	1	1	1	1	1	1	1	1
DDX17	1.2459303948857	1.01989649168855	1	1.09943286247951	1	1.26987444650765	1	1	1.00842547783799	1	1.11751082846339	1.04290183746668
INSR	1.19244970958605	1.21798135802904	1.03607093391175	1.0139953961571	1	1.028449710501	1.03783160080979	1.04431383424403	1.00021679807022	1	1.04709879649366	1.90843384762495
TNFSF10	1	1.00000095305778	3.29254699834737	1	1	1.05110462108655	1	1.07421913343121	1	1.04207289983939	1.16264447596617	1.31633737007186
DAPK1	1.00599711720182	1.41574449405072	1.12864618086664	1	1.02313368242833	1.11869188322041	1	1	1	1.00638522253221	1.42054361839296	1
ATAD2	1.26020021983642	1.0253151314286	1	1.04994098595418	1.12791145891523	1	1.28207358734977	1.27529238486328	1	1	1.17503363012026	1.1206269678087
CTDSP2	1.00197165683188	1.90114835317904	1.08876962851206	1	1	1.24476744575757	1	1.00007984426432	1.36667698184223	1	1.01524301597399	1.18069904086748
CFLAR	1	1.91580196119836	1	1.00129952917995	1	1.27458494347956	1	1.00008020031975	1	1.00485222401789	1.03284440511243	1.10023746139618
ACVR2B	1.11619451937828	1.75129093006371	1	1.04496795773569	1	1.50692003556838	1.17976294390465	1.00008705122657	1	1	1.14968402121538	1.19420266891499
STK4	1	1	1	1	1	1	1	1	1	1	1	1
WNT3	1	1	1	1	1	1	1	1	1	1	1	1
EEF2K	1.0740813868885	1	1.04823720027133	1.00123159356203	1	1.20506397981809	1	1.00008705516922	1	1	1.72680898307588	1.02434373411051
SEMA4A	1	1	1	1	1	1	1	1	1	1	1	1
SEMA6A	1.06555040822166	1.00905231009397	1	1	1	1.29062619245384	1	1.02534335315909	1.00070910409328	1	1.41128792938734	1
NR2C1	1	1.20470653164435	1	1	1.12051334701653	1	1	1.15815181514675	1	1	1.09641104698127	1.15593545257813
MBD1	1	1.00594839163105	1.03318506805425	1	1.02621410504177	1	1.17839399900857	1.12911091418692	1	1	1	1
VASP	1	1	1	1	1	1	1	1	1	1	1	1
IAPP	1	1	1	1	1	1	1	1	1	1	1	1
CXCR2	1	1	1	1	1	1	1	1	1	1	1	1
PTPN3	1	2.14034531552234	1.05669106798398	1	1.07669449868762	1	1.11513724652775	1	1.00020880965877	1	1.05232289286358	2.16145318158113
SPOP	1.28418589795838	1	1	1	1	1.45688953106547	1	1	1.00021011002153	1	1.05134923889707	1.07808000884378
PSPN	1.06257387823011	1.01154766084572	1	1.00727856478467	1.04038576572404	1.03249167573079	1.00308280836745	1.00007616955139	1.00022843574041	1	1.08293211034626	1.36211390114735
IL1R1	1	1	1	1	1	1	1	1	1	1	1	1
TSLP	1	1.11214507810015	1.0365227274335	1	1	1.2554602686306	1.04862872931418	1	1	1	1	1
IL27	1	1.01406336474744	1.02009667294355	1.04434487248206	1	1.13949377327509	1.23699796889366	1.00008693775699	1	1	1	1.13829077147837
LMAN1	1.0153643202307	1	1.75290601423528	1.00815530878686	1.01549752926083	1	1.01807913307273	1.00008225263594	1.00020514052226	1.01513706185048	1.051771628351	1.4230923833724
MTMR4	1.86410645245561	1	1.28862658519051	1.09364165514872	1	1	1.23034600095818	1	1	1.00491372483613	1	1.66472316893667
TSC1	1	1.07122991523309	1	1.04830145174001	1	1.22041373001292	1	1	1.01089539450727	1	1.06908236106225	1.11069798598323
RB1CC1	1	1	1	1	1	1	1	1	1	1	1	1
TFPI	1.10287224625948	1.21125970914524	1.29678240086741	1.01422309526264	1	1	1.23215766048781	1.22965708826223	1	1.01372196176067	1.01273120545138	1.04901680537324
IGF1	1.03827327723238	1.30023773551238	1.11791197638692	1.09307162278181	1	1.01222952038658	1	1	1.23434582352451	1	1	1
CAPN3	2.96624231149425	1.04693796209185	1	1	1	2.59408077745558	1	1.02548710907634	1	1	1.16730070349165	1
TSHB	1	1	1	1	1	1	1	1	1	1	1	1
ITGA10	1.32887643155977	1	1	1.05452144817112	1.12757406885962	1.11268480030632	1	1	1.00023047041397	1	1.09703819876859	1.02447722507152
TLR9	1	1	1	1	1	1	1	1	1	1	1	1
F11	1.23615395759854	1.09193468203089	1	1.08845269335345	1.01600582885741	1.06020984611283	1	1	1.31740440332643	1	1.05257984208481	2.22134034506761
PTK2B	1.0851303529008	1.40142629241159	1	1.00072092260424	1	1.88296540933736	1	1	1.0523675475057	1	1.03349393738005	1.61828239276605
RBL2	1.32028532625739	1.06823243413989	1.12427967272224	1.00254767145418	1	1.18000308206289	1	1.00069719086398	1.00021536160961	1	1.11952980504001	1.12755714952957
IL6ST	1	1	1	1	1	1	1	1	1	1	1	1
ITGA5	1.07795812378244	1.02326094835843	1	1.00459181014051	1	1.03060552203873	1.02991066689221	1.00007593835758	1.00020876722852	1	1.25157975815491	1
MYLK	2.4505623416223	1.09984004214691	1.08107659895115	1.05932487396218	1.0317996032113	1	1.02258963070389	1.6624262020111	1	1.0048772166972	1.1560343643658	1.07531329349195
CAMKK2	1	1	1	1.03414621701167	1.67811091504491	1	1	1.1040049510225	1	1	1.22282362619336	1.77033665740111
TIRAP	1.30439165847592	1	1	1.00575424229101	1.04714965575374	1.25581163392877	1	1	1.00021774232667	1	1.34116754385353	1.14295092584673
EIF4G1	1.01452517433297	1.11443213246798	1.00763265768638	1.00054014752394	1.30837796322572	1	1.04629739566694	1	1.00021541378737	1	1	2.15110350941034
ERBB3	1.12523630110827	1.84859385438524	1	1.00737685941761	1.1225289065485	1.00419447505973	1.13303801919946	1.1785217003335	1	1.0120156769575	1.35413113998719	1.45714113557035
ITPR2	1.04526087648351	1.64134028987437	1	1.09312603824051	1	1	1.13327710636803	1.00008096059963	1	1.02138717658336	1	1.82373632281961
TNFSF14	1	1	1	1	1	1	1	1	1	1	1	1
TIAM1	1	1.22392172457883	1.4803306581502	1	1	1.01151968804391	1.00781871211901	1.00007855018652	1	1	1.12670406491706	1.86414904940918
PRKCQ	1	1	1	1	1	3.56057990757938	1	1	1.00227953776135	1	1	1
VHL	1	1.03989422254979	1.00851179326626	1	1.00435204584658	1	1.02797402222229	1.28960677852302	1	1	1	1
ELMO1	1.35300433837649	1.11026500211732	1.01877072849373	1.00291934798022	1.07412533488779	1.18909190775529	1	1.08362338454373	1.00020537794042	1	1	1.27410489986215
LIG3	1.2602130688599	1.05009778674539	1.1202741131463	1.0427898666741	1.02013049698012	1.09405273262661	1	1.00008342100707	1	1	1	1.76419709099638
CHEK1	1	1	1	1	1	1	1	1	1	1	1	1
KLRD1	1.05639282815388	1.01294431294883	1	1.00122567766446	1.00313809450673	1.01195578870627	1	1.00008595061381	1	1	1.30027297160119	1
PIP	1	1	1	1	1	1	1	1	1	1	1	1
KDR	1	1	1	1	1	1	1	1	1	1	1	1
TNKS	1.03678623540292	1.91794329198463	1	1.00464331465056	1.11559209352426	1.00049466178607	1.00478387749295	1.00008356255824	1	1	1.05754704192487	1.05410108105975
LRP6	1.21660857754259	1	1	1	1.17006694905108	1.0982546767355	1.00124027139478	1	1.00020084383411	1.01509939076436	1.19973090540245	1.3118567221862
LRP5	1.11777340260926	1.10480187510016	1	1.00031146196269	1.2146632577554	1	1	1.00007593367091	1.00022692853356	1.00493125729339	1.03383647724457	3.47912619832032
CLIP1	1.13114879591994	1.12069096707208	1.01808442401449	1.00458031496164	1	1.30021705486836	1.12095324080077	1	1.00021535841325	1	1.01550467776674	1.83918518029654
F7	1.11501727690701	1	1.0228429250411	2.32797162814214	1.01554319885322	1	1.0179362984991	1.0000811592199	1	1.07310859663837	1.13704093744002	1.41694427831086
KMT2A	1	1	1	1.18186075291599	1.12051334701653	1	1	1	1.00693386638915	1	1	1.03941095815526
PPP2R2D	1.09881592506505	1.12649009382093	1	1.00255283738694	1.04394820461252	1	1	1	1.00021642328963	1	1.02547452297399	2.0516553075463
RDX	1	1	1.60007167188386	1	1.1329940104571	1	1.08167233040696	1.00008001166729	1	1	1.48808303739525	1.26159712163763
CGN	1.17370743249137	1	1.14713427675542	1	1.02265035758586	1.41475088413629	1.01844565276238	1.00008965096019	1	1	1.63666961074202	1.24928940791361
GAB1	1.02877585923618	1	1.1521486756322	1.00195763955939	1	1.58691805324201	1	1.09243585616937	1.00019697426619	1	1.82441435108467	1
FGFR4	1.25359028767279	1	1.03653658047398	1.09172441012737	1	1.04946717185154	1	1	1.00023295646943	1	1.16279983984944	1.63101063497532
AKT2	1.56663582253553	1.10026934485925	1	1.01330649936424	1.13705366761388	1.01630804264846	1.0137565750632	1	1.00733978010933	1	1.04803752841484	2.59043155221549
ERCC6	1	1	1.25565219537258	1.06269709512302	1	1.00049470559629	1.0033993885327	1.00007762786565	1.00020371137589	1	1.34450541329752	1
ERCC5	1	1.10506649627995	1.07056246592712	1.03599614351605	1	1.03116340726886	1	1	1.02924391430474	1	1	1.17962490470647
FGR	1	1	1	1	1	1	1	1	1	1	1	1
AKT1	1	1	1	1	1	1	1	1	1	1	1	1
FGF5	1.22210295572527	1.82760393042606	1	1	1.47956938556961	1	1.11874642432542	1.00009678224498	1	1	2.46196700847499	1.0040913490026
CTNND1	1.06108382931261	1.56959052436869	1	1	1.02874893021037	1.39193037793124	1.05719468449413	1.00007796625559	1	1.02140763858002	1	1.08816547743393
OS9	1	1	1	1	1	1	1	1	1	1	1	1
ERCC3	1.08119906800566	1.02592492416121	1.09434022874806	1	1.00937117021837	1	1.00089241481554	1.00007960439372	1.00020877041911	1	1	1.02405571591475
NECTIN3	1.88062479522564	1.10798747854908	1.09274991823724	1.04329959253058	1	1.0250018480623	1.07175721225172	1	1.00020917474682	1	1	1.18392354112776
PRKCZ	1.25372731432829	1	1	1.04105069905058	1.22520780863061	1	1	1.00008200703203	1.0001968809096	1	1	1.34885703927785
PPFIA1	1	1.18385872556706	1	1.00042057229231	1.02902336489931	1	1.02740284755441	1	1.06081293213219	1	1.26093424979952	1.07071889699961
TRRAP	1	1	1	1	1	1	1	1	1	1	1	1
SORBS1	2.58443449143759	1.08542826998919	1	1	1	1.58134600009792	1	1.00007641010232	1.00021940970579	1	1.13700872184285	1
GHRL	1.02050725780775	1	1	1	1.29530339112346	1.19578365884339	1	1.00444934946511	1.00025150545014	1	1	1.79764066695294
RAD50	1.06430618551762	1.12429817125674	1	1.04889665744753	1.19131887546555	1	1	1.00007769589574	1.00592112121818	1	1.11660721684097	1.11620752918207
ATM	1	1	1	1	1	1	1	1	1	1	1	1
TRIO	1.00541409579261	1.44051067017647	1	1.04836075440955	1.01463434866756	1.14774758313515	1.03232719534741	1	1.00021442132543	1	1.04449631250105	1.02741262906392
SPAG9	1.25887275327796	1.11572647206493	1	1.00131611650168	1	1.25413982121712	1.0630199463244	1.00008399405298	1	1	1.45933113034833	1.08926276395892
RAD52	1.34977955340542	1.03076635654554	1	1.0143268846062	1	1.68070531933914	1	1	1.03677528158824	1	1.01586019714567	1.21215240718285
ATG14	1	1.08207892943984	1	1	1	1.53186539492029	1.03257089660397	1.00008770422098	1	1	1.28297882745219	1
LCN1	1	1	1	1	1	1	1	1	1	1	1	1
APOD	1	1	1	1	1	5.73134920293886	1	1	1.00034992093216	1	1.77994471626811	1
ITSN1	1.02176753786007	1.00147537539774	1.17469307300144	1.0012245355276	1.02436013399746	1.00745777968239	1.02531714116315	1.00007876223076	1	1	1.44095768162935	1
IL7R	1	1	1	1	1	1	1	1	1	1	1	1
PRKAA1	1	1	1.35377975156631	1	1	1.18022607886411	1.07447944249596	1.0504519614049	1	1	1.28188345035416	1.1460725241612
NUP153	1.27391536408481	1.18324919536216	1.00340242011937	1.00031100646376	1	1.02122111653612	1.04335829691735	1.0000791773904	1.0002054015584	1	1	1.40302982463246
GCKR	2.23801567923722	1	1	1.00123872806726	1.33721387091119	1	1.09183139068094	1.00007863301275	1.00019750833915	1	1.01514742454656	1.84203002290255
KLKB1	1	1.39683166723227	1	1.01417968739927	1.02010545504114	1.00460000628067	1	1.00008094765994	1.00020631500284	1	1.3209828527034	1.50880082892701
XAB2	1.03961086477078	1.13741091504442	1.03203084710112	1.00791083669444	1	1.04553623047898	1	1	1.00023019068587	1	1.12242160042646	1.06573024585399
WWP2	1	1	1.00078983620317	1.02877767878643	1.31891714058611	1	1.07036057268637	1.05292625307507	1.00021379468851	1	1.23011881795762	1.23814315490571
WWP1	1.23074614151724	1	1.27808408569164	1	1.02934004077039	1	1	1.00008231633918	1.00020499855385	1.02089859028496	1.00346911738474	1.48484758931193
WWOX	1.32186988575945	1.35160019549666	1	1.00049962108124	1.18853817291898	1.01977437767648	1.12690583988394	1	1	1	1.09943003542109	1.52445620522682
WRN	1.10945262015475	1.12121634971188	1.01484976587071	1.00797152017918	1	1.16363294156416	1	1	1.00019841996501	1	1.02170059541803	1
WNT9B	1.08504335568611	1	1	1	1.02267242098061	1.07710242475545	1.06712350662623	1	1	1	1	1.06884973662262
WNT11	1	1	1	1	1	1	1	1	1	1	1	1
WDR59	1.0498710012445	1.67254353974182	1	1	1.00400584272853	1.34532015497978	1.01747993723716	1	1.00020208377684	1	1.3174203823946	1.61396613877782
VAMP2	1	1	1	1	1	1	1	1	1	1	1	1
VAC14	1	1	1.00929898081253	1.1711097623912	1.07157558899039	1	1	1.00008006656643	1.0002311481683	1	1	1.0753413968468
UVSSA	1.43808535532519	1	1	1.01400723782885	1.20405690990644	1.48526146222628	1	1	1.00021269363523	1	1.12469706537994	1.02806841259754
UTP25	1	1.04559338187692	1	1.08003869688452	1.1896705042568	1	1	1.00007702003161	1.00022221119364	1	1.25141075459337	1.2723852937998
USP4	1.05067506855813	1.11813588966712	1	1	1	1.30240579943336	1	1	1.00021911107521	1	1.01057246484216	1.05738693819741
USP48	1.06498595264182	1.06100332425516	1	1.01672352381446	1	1.2083592473255	1	1	1.00021896559859	1	1.10687556688347	1.01397816363134
USP34	1.18552089888042	1	1.020182717557	1.01890003148627	1.01307860692567	1.04864150636336	1.32643787783484	1	1.00020824751533	1	1.10029691660102	1.2477253506971
USP33	1.21962270531374	1.08374667611431	1	1	1.03194928276449	1.3471631382164	1.01704374024509	1.00007692384084	1	1	1.87514880381412	1.07001199933942
USP19	1	1	1.67811175422588	1	1	1.05847247495474	1.16130127703043	1.00007798380891	1.00020251468513	1	1.17550751474346	1.62194417932849
USP13	1.32990582537611	1.01826461689677	1.18624211164219	1	1	3.53263345557538	1	1.00666218228044	1	1	1.06713606526542	1
USP12	1.03465076401453	1.1137735061321	1.00458540502206	1.01010269510614	1	1.16360270721018	1.53145216482959	1	1.00021919784228	1	1	1.10055229989989
UPF2	1.29014865874292	1	1.03391111215046	1	1	1.1089285294218	1.04975012893346	1.01062674137152	1	1	1.01251788365827	1.12293616901459
UPF1	1.09401347664056	1.12032133119156	1.17577451686993	1	1	1.28275630201137	1	1	1.15853058856228	1	1.10242792718878	2.14888501686538
UNC80	1.01883416489808	1.17568824809468	1	1	1.00663900441544	1.82636859806139	1	1	1.00020629932125	1	1.296823237829	1.09575013717423
UIMC1	1.40173385426197	1	1	1.00329730653278	1.11339024577579	1.14767561152375	1	1.00007896676453	1.00022229757949	1	1.16240621714521	1
UHRF2	1.04997292012849	1.18007013996314	1	1.01409194568285	1	1.32300359169634	1.07965712435663	1	1	1	1.15936525075728	1
UBR4	3.18174298741444	1.35063561701273	1	1.01725183066333	1	1.82030192473335	1	1.00007936647736	1.00020487512687	1.00545343679171	1	1.60014732441593
UBR2	1.11648779803737	1.23821735584445	1	1.0019342794536	1	1.27375820593263	1.03857921190631	1.39089586517191	1	1	1.53538017039413	1.07228028803752
UBOX5	1	1.03264726987323	1.00491609775021	1.00293709303782	1.24468190868912	1.09437584622139	1	1.00999642914505	1.00021939404424	1	1.04714248564876	1.02163229114396
UBE3D	1.29756939938337	1	1.01948735123417	1.00351452668764	1	1.17851400739074	1	1	1.00021395456121	1	1.60184481415938	1.02263625821401
UBE3B	1.03571323881524	1.0409318413372	1	1.00254226902603	1.03248080356161	1.1496998226431	1	1.00008230875286	1.00021705231756	1	1	1.25461593892444
UBE2O	1	1	1.04509592206702	1	1.02469343522734	1.07571892389824	1	1	1.03590897342554	1	1.01685794591242	1.04732313007479
UBE2B	1	1	1	1	1	1	1	1	1	1	1	1
TXK	1.01823653521873	1.03408243314976	1	1	1.00073392121686	1.09631252997397	1	1	1.00020413336795	1	1	1
TUBGCP6	1.03760049522783	1.07255091613649	1.02081683458846	1.00841000710326	1.00400980502712	1.21135366343872	1	1.00007927338285	1	1	1.14344710448012	1.42810463124653
TUBGCP4	1.19167953764172	1.42921684026232	1	1	1	1.17852966742709	1.07143952425497	1.00356326274868	1.00021644458733	1	1.02019958054947	1.01190329106458
TUBGCP3	1.03772010376193	1.17700015222938	1	1.01019102599036	1	1	1.20172898103352	1.21987036172684	1	1	1.31839665094972	1.44521446888981
