term	term_id	variable	odds_ratio	overlap	p.value	adj.p.value	log10pvalue	genes
The NLRP3 inflammasome R-HSA-844456	R-HSA-844456	Ballooning	18.6457491475271	3/16	0.000941657792436076	0.0149650286294931	1.82492244797722	RELA;NFKB1;NFKB2
Toll Like Receptor 10 (TLR10) Cascade R-HSA-168142	R-HSA-168142	Ballooning	9.84133214721756	10/96	2.96220432254441e-07	2.12478115460348e-05	4.67268579419838	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 2 (TLR2) Cascade R-HSA-181438	R-HSA-181438	Ballooning	8.04694467344184	10/115	1.6013601348966e-06	7.20340643731454e-05	4.14246208036379	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	R-HSA-168164	Ballooning	9.97417608277731	11/105	6.95318036747847e-08	6.83471877603254e-06	5.16527935037632	IRF3;NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	R-HSA-166016	Ballooning	6.97040898237376	11/145	1.84829680185332e-06	7.82258618942741e-05	4.10664964308921	IRF3;NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 5 (TLR5) Cascade R-HSA-168176	R-HSA-168176	Ballooning	9.84133214721756	10/96	2.96220432254441e-07	2.12478115460348e-05	4.67268579419838	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	R-HSA-168181	Ballooning	9.09415770870752	10/103	5.75340699455098e-07	3.47035049171325e-05	4.45962666096414	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	R-HSA-168138	Ballooning	8.80744938061697	10/106	7.5259325061928e-07	4.34213584161645e-05	4.36229659397658	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor TLR1:TLR2 Cascade R-HSA-168179	R-HSA-168179	Ballooning	8.04694467344184	10/115	1.6013601348966e-06	7.20340643731454e-05	4.14246208036379	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll Like Receptor TLR6:TLR2 Cascade R-HSA-168188	R-HSA-168188	Ballooning	8.28568426288225	10/112	1.25497563595593e-06	6.53079478005302e-05	4.18503396304538	NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Toll-like Receptor Cascades R-HSA-168898	R-HSA-168898	Ballooning	5.97698370023222	11/167	7.29751043897503e-06	0.000236190154939509	3.62673820894331	IRF3;NFKB1;MEF2C;JUN;FOS;CREB1;TP53;ATF2;MEF2A;NFKB2;RELA
Transcription of E2F targets under negative control by DREAM complex R-HSA-1362277	R-HSA-1362277	Ballooning	29.2521202718393	5/19	2.82603317043196e-06	0.000102743726497622	3.98824468653845	TFDP1;E2F4;E2F1;MYC;MAX
Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1 R-HSA-1362300	R-HSA-1362300	Ballooning	27.1149957227073	4/16	3.74209895822848e-05	0.000993153063513839	3.00298381342135	TFDP1;MYBL2;E2F1;E2F4
Transcriptional Regulation by E2F6 R-HSA-8953750	R-HSA-8953750	Ballooning	17.6767237449701	6/34	3.39363774107066e-06	0.000121712358983804	3.91466532015985	SUZ12;TFDP1;E2F6;E2F1;BRCA1;MAX
Transcriptional Regulation by MECP2 R-HSA-8986944	R-HSA-8986944	Ballooning	8.66524498143492	6/63	0.00012748451850662	0.00284322615224008	2.54618859484219	SIN3A;SOX2;NOTCH1;MEF2C;PPARG;CREB1
Transcriptional Regulation by TP53 R-HSA-3700989	R-HSA-3700989	Ballooning	3.99577320998953	16/363	1.12616579653319e-05	0.000351628708705775	3.45391567420261	BCL6;FOS;TP53;E2F1;PML;JUN;ATF2;BRCA1;NELFE;SSRP1;PRDM1;TFDP1;TAF7;TP63;E2F4;TAF1
Transcriptional Regulation by VENTX R-HSA-8853884	R-HSA-8853884	Ballooning	14.1401713999335	6/41	1.05614481572148e-05	0.000337711848304194	3.47145370228178	CTNNB1;TCF7L2;NFKB1;RELA;CEBPB;TP53
Transcriptional activation of mitochondrial biogenesis R-HSA-2151201	R-HSA-2151201	Ballooning	12.1046942501605	7/55	4.94477042032853e-06	0.000166119249310784	3.77958004012489	NRF1;ATF2;RXRA;GABPA;MEF2C;MEF2D;CREB1
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer R-HSA-2173793	R-HSA-2173793	Ballooning	15.5626364431375	8/51	1.9278898535428e-07	1.57025630651519e-05	4.80402945369256	TFDP1;SMAD2;SMAD4;E2F4;STAT1;MYC;SP1;SMAD3
Transcriptional regulation by RUNX1 R-HSA-8878171	R-HSA-8878171	Ballooning	4.52737115683414	12/237	3.95219346668208e-05	0.00103852687728458	2.98358225935485	NFE2;ELF2;ELF1;SIN3A;SPI1;TCF3;GATA2;RUNX1;RUNX2;ESR1;NFATC2;PML
Transcriptional regulation by RUNX2 R-HSA-8878166	R-HSA-8878166	Ballooning	5.99480980024267	8/119	0.000116628752655067	0.00265941193612251	2.57521438635084	AR;STAT1;SMAD4;GLI2;NR3C1;RUNX1;RUNX2;ESR1
Transcriptional regulation by RUNX3 R-HSA-8878159	R-HSA-8878159	Ballooning	11.0358970426873	11/96	2.70736560675387e-08	2.87413932812991e-06	5.54149218262791	TEAD4;SMAD3;KAT2A;SMAD4;CTNNB1;MYC;RBPJ;TCF7L2;NOTCH1;RUNX1;TP53
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors R-HSA-8864260	R-HSA-8864260	Ballooning	18.7715075763232	7/38	3.66868706960613e-07	2.56228828493018e-05	4.59137200905233	MYBL2;TFAP2D;PITX2;YY1;MYC;ESR1;TFAP2A
Transcriptional regulation of granulopoiesis R-HSA-9616222	R-HSA-9616222	Ballooning	19.4569658604195	16/89	1.15182812610352e-14	3.39661316297638e-12	11.4689539116967	TFDP1;RXRA;STAT3;SPI1;MYC;KLF5;CEBPB;GATA2;RUNX1;CREB1;RARA;FLI1;GFI1;E2F1;PML;CEBPA
Transcriptional regulation of pluripotent stem cells R-HSA-452723	R-HSA-452723	Ballooning	19.7995107522577	6/31	1.91585569823957e-06	7.82258618942741e-05	4.10664964308921	SALL4;SMAD2;SMAD4;KLF4;STAT3;SOX2
Transcriptional regulation of white adipocyte differentiation R-HSA-381340	R-HSA-381340	Ballooning	12.8653700211648	11/84	6.47519724534654e-09	9.54446278558492e-07	6.02024851104422	NFKB1;SREBF1;RXRA;KLF4;CEBPD;KLF5;CEBPB;SREBF2;PPARG;CEBPA;RELA
Viral Infection Pathways R-HSA-9824446	R-HSA-9824446	Ballooning	2.20190802846622	22/888	0.00141255203232017	0.0213006425782826	1.67160729496535	STAT1;HMGA1;CEBPD;STAT2;RUNX1;CREB1;TRIM28;PML;NFKB1;SMAD3;SMAD4;IRF3;SP1;NR3C1;NELFE;SSRP1;NFE2L2;RCOR1;SUZ12;TAF7;RELA;TAF1
ZBP1(DAI) mediated induction of type I IFNs R-HSA-1606322	R-HSA-1606322	Ballooning	19.1369145063417	4/21	0.000117238581961693	0.00265941193612251	2.57521438635084	IRF3;NFKB1;NFKB2;RELA
Activation of HOX genes during differentiation R-HSA-5619507	R-HSA-5619507	NAS	8.14081321916401	5/122	0.000591111232699514	0.0191318196534696	1.71824372166753	HOXD3;SUZ12;JUN;YY1;EZH2
Activation of PUMA and translocation to mitochondria R-HSA-139915	R-HSA-139915	NAS	52.0570179261334	2/9	0.00108621113451339	0.0303453089578793	1.51790843642301	TP53;TP63
Activation of anterior HOX genes in hindbrain development during early embryogenesis R-HSA-5617472	R-HSA-5617472	NAS	8.14081321916401	5/122	0.000591111232699514	0.0191318196534696	1.71824372166753	HOXD3;SUZ12;JUN;YY1;EZH2
Activation of the AP-1 family of transcription factors R-HSA-450341	R-HSA-450341	NAS	45.5528408039143	2/10	0.00135286180732373	0.0359049523663718	1.44484564509711	JUN;ATF2
Binding of TCF/LEF:CTNNB1 to target gene promoters R-HSA-4411364	R-HSA-4411364	NAS	110.74951767809	3/8	9.22429131345661e-06	0.000789718359545608	3.10252776529622	CTNNB1;LEF1;TCF7L2
Cardiogenesis R-HSA-9733709	R-HSA-9733709	NAS	55.6790431114861	6/27	6.57928002891015e-09	1.94015657741417e-06	5.71216321957341	SMAD4;CTNNB1;LEF1;SRF;GATA6;MEF2C
Cellular Senescence R-HSA-2559583	R-HSA-2559583	NAS	8.44774031200222	8/197	1.31454955374274e-05	0.00106377896871022	2.97314860008743	HMGA1;STAT3;SP1;SUZ12;JUN;TP53;ETS1;EZH2
Cellular responses to stimuli R-HSA-8953897	R-HSA-8953897	NAS	3.96035562757206	15/832	4.1094115238924e-05	0.00272659454610261	2.56437943832606	MEF2C;HMGA1;MEF2D;TP53;ETS1;CRTC1;STAT3;JUN;ATF2;EZH2;AR;SP1;NFE2L2;SUZ12;CRTC3
Cellular responses to stress R-HSA-2262752	R-HSA-2262752	NAS	4.03473553024659	15/818	3.37315882746116e-05	0.00229547782771331	2.63912689777849	MEF2C;HMGA1;MEF2D;TP53;ETS1;CRTC1;STAT3;JUN;ATF2;EZH2;AR;SP1;NFE2L2;SUZ12;CRTC3
Circadian Clock R-HSA-400253	R-HSA-400253	NAS	14.7168037541066	5/70	4.31437237402601e-05	0.00279276689772318	2.55396531179534	ATF2;CRTC1;MEF2C;CRTC3;MEF2D
Deactivation of the beta-catenin transactivating complex R-HSA-3769402	R-HSA-3769402	NAS	14.2607767566012	3/42	0.00165069241208803	0.0421137516850963	1.37557606792292	CTNNB1;LEF1;TCF7L2
Degradation of beta-catenin by the destruction complex R-HSA-195253	R-HSA-195253	NAS	9.27743716763851	4/85	0.00129425048710384	0.0354117607502432	1.45085247863292	LEF1;CTNNB1;TLE5;TCF7L2
Developmental Biology R-HSA-1266738	R-HSA-1266738	NAS	8.26147135435901	34/1422	3.92694547384107e-15	5.2110566437871e-12	11.2830742060598	MEF2C;SALL4;MYOD1;TCF4;HOXD3;SMAD4;TCF3;JUN;MYF6;LEF1;GATA6;SRF;MEF2D;GATA2;HNF4A;STAT3;TCF7L2;MYOG;EZH2;TFAP2A;WT1;MEF2A;CTNNB1;YY1;TP63;MYF5;KLF4;MYB;TP53;SMAD3;FOXC1;SUZ12;SMAD2;SNAI1
Diseases of signal transduction by growth factor receptors and second messengers R-HSA-5663202	R-HSA-5663202	NAS	3.97035065839565	9/459	0.000974138070331408	0.0281017656376039	1.55126639245867	TP53;SMAD3;SMAD4;STAT3;JUN;TCF7L2;CTNNB1;STAT5B;SMAD2
Downregulation of SMAD2/3:SMAD4 transcriptional activity R-HSA-2173795	R-HSA-2173795	NAS	19.8742232326176	3/31	0.000675310806444464	0.0203667600034501	1.69107805418789	SMAD2;SMAD4;SMAD3
ESR-mediated signaling R-HSA-8939211	R-HSA-8939211	NAS	8.65300347929838	9/220	3.39765137704533e-06	0.000360694670187132	3.44286027499636	JUND;SRF;MYB;SP1;JUN;YY1;POU2F1;ATF2;TBP
Estrogen-dependent gene expression R-HSA-9018519	R-HSA-9018519	NAS	11.3687744155647	8/149	1.65705441162575e-06	0.000199901018566125	3.69918499299284	JUND;MYB;SP1;JUN;YY1;POU2F1;ATF2;TBP
FOXO-mediated transcription R-HSA-9614085	R-HSA-9614085	NAS	15.6849518075686	5/66	3.24101400025373e-05	0.00226359240965089	2.64520177102415	SMAD2;SMAD4;BCL6;KLF4;SMAD3
FOXO-mediated transcription of cell cycle genes R-HSA-9617828	R-HSA-9617828	NAS	57.9575048960783	4/17	2.02286606343879e-06	0.000233421153581154	3.63185978896212	SMAD2;SMAD4;SMAD3;KLF4
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes R-HSA-9615017	R-HSA-9615017	NAS	20.6183568933393	3/30	0.000612398333689942	0.0195819900917242	1.70814317351681	SMAD2;SMAD4;SMAD3
Formation of axial mesoderm R-HSA-9796292	R-HSA-9796292	NAS	75.3334607529339	4/14	8.61598901403713e-07	0.000108889689729784	3.96301323966977	CTNNB1;SMAD2;LEF1;SMAD3
Formation of definitive endoderm R-HSA-9823730	R-HSA-9823730	NAS	105.995913765308	6/17	2.87332984669611e-10	9.53227176641435e-08	7.02080358435206	GATA6;CTNNB1;SMAD2;SMAD4;TCF7L2;SMAD3
Formation of the beta-catenin:TCF transactivating complex R-HSA-201722	R-HSA-201722	NAS	8.63501642470254	4/91	0.0016661431525754	0.0421137516850963	1.37557606792292	LEF1;CTNNB1;TCF4;TCF7L2
GLI proteins bind promoters of Hh responsive genes to promote transcription R-HSA-5635851	R-HSA-5635851	NAS	72.9017433004194	2/7	0.000638226077514345	0.019803073992165	1.70326738982871	GLI2;GLI1
Gastrulation R-HSA-9758941	R-HSA-9758941	NAS	19.7794082884926	11/129	1.10300575745011e-10	4.18196754324656e-08	7.37861934211701	LEF1;SMAD3;SMAD4;CTNNB1;MYB;TCF7L2;FOXC1;GATA6;SMAD2;SNAI1;TFAP2A
Gene expression (Transcription) R-HSA-74160	R-HSA-74160	NAS	6.95191782222657	33/1559	4.53064059010651e-13	2.5774488790607e-10	9.58880993972515	MEF2C;POU2F2;SMAD4;TCF3;JUN;LEF1;SP1;RUNX2;SRF;TBP;TRIM28;GATA2;POU2F1;ATF2;AR;HNF4A;GLI2;REST;TCF7L2;EZH2;TFAP2A;UBTF;PPARD;CTNNB1;YY1;TP63;BCL6;KLF4;MYB;TP53;SMAD3;SUZ12;SMAD2
Generic Transcription Pathway R-HSA-212436	R-HSA-212436	NAS	7.3455747118115	30/1260	4.85578161089054e-13	2.5774488790607e-10	9.58880993972515	MEF2C;SMAD4;TCF3;JUN;LEF1;SP1;RUNX2;SRF;TBP;TRIM28;GATA2;ATF2;AR;HNF4A;GLI2;REST;TCF7L2;EZH2;TFAP2A;PPARD;CTNNB1;YY1;TP63;BCL6;KLF4;MYB;TP53;SMAD3;SUZ12;SMAD2
Germ layer formation at gastrulation R-HSA-9754189	R-HSA-9754189	NAS	79.8067381226826	5/17	2.77117657150303e-08	6.14490293308529e-06	5.21148497298231	CTNNB1;SMAD2;SMAD4;LEF1;SMAD3
Heme signaling R-HSA-9707616	R-HSA-9707616	NAS	27.2014032655794	6/49	2.82393745248822e-07	3.94459473626512e-05	4.40399760914523	ATF2;CRTC1;NFE2L2;MEF2C;CRTC3;MEF2D
Interleukin-17 signaling R-HSA-448424	R-HSA-448424	NAS	11.2277901418508	4/71	0.000658479323282752	0.0200874037240508	1.6970761917327	ATF2;JUN;MEF2A;MEF2C
Interleukin-21 signaling R-HSA-9020958	R-HSA-9020958	NAS	45.5528408039143	2/10	0.00135286180732373	0.0359049523663718	1.44484564509711	STAT3;STAT5B
Interleukin-9 signaling R-HSA-8985947	R-HSA-8985947	NAS	52.0570179261334	2/9	0.00108621113451339	0.0303453089578793	1.51790843642301	STAT3;STAT5B
Intracellular signaling by second messengers R-HSA-9006925	R-HSA-9006925	NAS	6.05838150267568	9/308	5.01105178553992e-05	0.00309286777647045	2.50963864617099	SALL4;REST;TP53;JUN;ATF2;EZH2;SNAI2;SUZ12;SNAI1
Kidney development R-HSA-9830369	R-HSA-9830369	NAS	17.9508115193188	4/46	0.000122794473008048	0.00639012806594822	2.19449043796409	CTNNB1;FOXC1;HNF4A;WT1
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	R-HSA-3304349	NAS	138.490447620632	3/7	5.78835427053961e-06	0.000548653294071862	3.26070200898601	SMAD2;SMAD4;SMAD3
Loss of Function of SMAD4 in Cancer R-HSA-3304347	R-HSA-3304347	NAS	Inf	3/3	1.68057856022325e-07	2.62367970519559e-05	4.58108918406638	SMAD2;SMAD3;SMAD4
Loss of Function of TGFBR1 in Cancer R-HSA-3656534	R-HSA-3656534	NAS	72.9017433004194	2/7	0.000638226077514345	0.019803073992165	1.70326738982871	SMAD2;SMAD3
MAP kinase activation R-HSA-450294	R-HSA-450294	NAS	12.754734814703	4/63	0.000417420673360576	0.0151758146177941	1.81884798726968	ATF2;JUN;MEF2A;MEF2C
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	R-HSA-450282	NAS	27.9386692126317	4/31	2.5215254647737e-05	0.00180868340094849	2.74263744710059	ATF2;JUN;MEF2A;MEF2C
Mitochondrial biogenesis R-HSA-1592230	R-HSA-1592230	NAS	10.7248226041132	5/94	0.000176502365234373	0.00879587933577918	2.05572073703802	MEF2C;CRTC1;MEF2D;ATF2;CRTC3
MyD88 cascade initiated on plasma membrane R-HSA-975871	R-HSA-975871	NAS	10.4885545194791	5/96	0.00019486468055743	0.00891673900343826	2.04979394514746	MEF2C;JUN;TP53;ATF2;MEF2A
MyD88 dependent cascade initiated on endosome R-HSA-975155	R-HSA-975155	NAS	9.83287887337241	5/102	0.000258785669576446	0.0114469527842648	1.94131010853008	MEF2C;JUN;TP53;ATF2;MEF2A
MyD88-independent TLR4 cascade  R-HSA-166166	R-HSA-166166	NAS	9.16853048049569	5/109	0.000352245885792468	0.0133551511556173	1.87435119220427	MEF2C;JUN;TP53;ATF2;MEF2A
MyD88:MAL(TIRAP) cascade initiated on plasma membrane R-HSA-166058	R-HSA-166058	NAS	8.90889444403804	5/112	0.00039931312196841	0.0147191253570022	1.83211799597088	MEF2C;JUN;TP53;ATF2;MEF2A
Myogenesis R-HSA-525793	R-HSA-525793	NAS	110.255178914643	10/29	2.68221354125769e-16	7.11859473849791e-13	12.1476057307382	MYOD1;MYF5;TCF4;CTNNB1;MEF2A;MYOG;TCF3;MEF2C;MYF6;MEF2D
NFE2L2 regulating tumorigenic genes R-HSA-9818030	R-HSA-9818030	NAS	40.5094887231564	2/11	0.00164753026674017	0.0421137516850963	1.37557606792292	SP1;NFE2L2
NGF-stimulated transcription R-HSA-9031628	R-HSA-9031628	NAS	28.1926773634167	5/39	2.34524308837803e-06	0.000259344798189804	3.5861224584478	ATF2;JUND;REST;SRF;MEF2D
Nuclear Events (kinase and transcription factor activation) R-HSA-198725	R-HSA-198725	NAS	25.6744579278532	7/61	4.25923725615822e-08	8.69539667526455e-06	5.0607106011312	ATF2;JUND;MEF2A;REST;SRF;MEF2C;MEF2D
Oncogene Induced Senescence R-HSA-2559585	R-HSA-2559585	NAS	17.3681020598695	3/35	0.000967723756334549	0.0281017656376039	1.55126639245867	ETS1;SP1;TP53
PIP3 activates AKT signaling R-HSA-1257604	R-HSA-1257604	NAS	7.01861402488335	9/268	1.67682866415164e-05	0.00127151522133099	2.8956784365103	SNAI2;SUZ12;SALL4;JUN;REST;TP53;ATF2;SNAI1;EZH2
PTEN Regulation R-HSA-6807070	R-HSA-6807070	NAS	14.1470581891244	9/139	7.03340008114528e-08	1.33333170109711e-05	4.87506179504541	SNAI2;SUZ12;SALL4;JUN;REST;TP53;ATF2;SNAI1;EZH2
Pyroptosis R-HSA-5620971	R-HSA-5620971	NAS	23.1736006312925	3/27	0.000446516877705171	0.0155677374232297	1.80777450214022	IRF2;TP63;TP53
RNA Polymerase II Transcription R-HSA-73857	R-HSA-73857	NAS	7.45880697259159	32/1390	1.26163733436094e-13	1.11612849513131e-10	9.95228580404174	MEF2C;POU2F2;SMAD4;TCF3;JUN;LEF1;SP1;RUNX2;SRF;TBP;TRIM28;GATA2;POU2F1;ATF2;AR;HNF4A;GLI2;REST;TCF7L2;EZH2;TFAP2A;PPARD;CTNNB1;YY1;TP63;BCL6;KLF4;MYB;TP53;SMAD3;SUZ12;SMAD2
RNA polymerase II transcribes snRNA genes R-HSA-6807505	R-HSA-6807505	NAS	9.76050757440877	4/81	0.00108137809510276	0.0303453089578793	1.51790843642301	SP1;POU2F1;POU2F2;TBP
RUNX2 regulates bone development R-HSA-8941326	R-HSA-8941326	NAS	27.9386692126317	4/31	2.5215254647737e-05	0.00180868340094849	2.74263744710059	SMAD4;AR;RUNX2;GLI2
RUNX2 regulates chondrocyte maturation R-HSA-8941284	R-HSA-8941284	NAS	121.504321245811	2/5	0.00030612669948424	0.0120798849005205	1.91793720373699	GLI2;RUNX2
RUNX3 regulates BCL2L11 (BIM) transcription R-HSA-8952158	R-HSA-8952158	NAS	121.504321245811	2/5	0.00030612669948424	0.0120798849005205	1.91793720373699	SMAD4;SMAD3
RUNX3 regulates CDKN1A transcription R-HSA-8941855	R-HSA-8941855	NAS	138.490447620632	3/7	5.78835427053961e-06	0.000548653294071862	3.26070200898601	SMAD4;SMAD3;TP53
RUNX3 regulates WNT signaling R-HSA-8951430	R-HSA-8951430	NAS	110.74951767809	3/8	9.22429131345661e-06	0.000789718359545608	3.10252776529622	CTNNB1;LEF1;TCF7L2
Regulation of CDH11 Expression and Function R-HSA-9759475	R-HSA-9759475	NAS	21.3999024441057	3/29	0.000553363911072911	0.0183578477498438	1.73617823626966	CTNNB1;SNAI1;SP1
Regulation of CDH11 gene transcription R-HSA-9762293	R-HSA-9762293	NAS	45.5528408039143	2/10	0.00135286180732373	0.0359049523663718	1.44484564509711	SNAI1;SP1
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	R-HSA-9764260	NAS	19.1856750981301	3/32	0.000742201924418549	0.0218867100822981	1.65981951483607	CTNNB1;SNAI1;SP1
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	R-HSA-9759476	NAS	19.1856750981301	3/32	0.000742201924418549	0.0218867100822981	1.65981951483607	CTNNB1;SNAI1;SP1
Regulation of MITF-M-dependent genes involved in cell cycle and proliferation R-HSA-9825892	R-HSA-9825892	NAS	50.6295450777352	3/14	5.85330566089954e-05	0.00337710287478856	2.47145570949414	CTNNB1;LEF1;TCF7L2
Regulation of NPAS4 gene transcription R-HSA-9768777	R-HSA-9768777	NAS	121.504321245811	2/5	0.00030612669948424	0.0120798849005205	1.91793720373699	SRF;REST
Regulation of PTEN gene transcription R-HSA-8943724	R-HSA-8943724	NAS	35.5936206460929	9/61	4.17998231246358e-11	1.84894550954639e-08	7.7330758877873	SUZ12;SALL4;ATF2;JUN;REST;SNAI1;SNAI2;EZH2;TP53
Repression of WNT target genes R-HSA-4641265	R-HSA-4641265	NAS	50.6295450777352	3/14	5.85330566089954e-05	0.00337710287478856	2.47145570949414	TLE5;LEF1;TCF7L2
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	R-HSA-9735871	NAS	42.7813074301141	3/16	8.93323829587309e-05	0.00493933634109316	2.30633139981388	SMAD4;SP1;SMAD3
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	R-HSA-3315487	NAS	Inf	3/3	1.68057856022325e-07	2.62367970519559e-05	4.58108918406638	SMAD2;SMAD3;SMAD4
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	R-HSA-3304356	NAS	90.9812468294314	2/6	0.000457529585158973	0.0155677374232297	1.80777450214022	SMAD2;SMAD3
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	R-HSA-2173796	NAS	23.5487774062408	4/36	4.62243112588677e-05	0.00292093624002464	2.53447792296746	SMAD2;SMAD4;SP1;SMAD3
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	R-HSA-3311021	NAS	Inf	3/3	1.68057856022325e-07	2.62367970519559e-05	4.58108918406638	SMAD2;SMAD3;SMAD4
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	R-HSA-3108232	NAS	6.53584383698658	6/183	0.000541288658908789	0.0181845582372649	1.74029724492263	AR;SP3;SUZ12;TP53;TRIM28;TFAP2A
SUMOylation R-HSA-2990846	R-HSA-2990846	NAS	6.31821950546548	6/189	0.000641697197937524	0.019803073992165	1.70326738982871	AR;SP3;SUZ12;TP53;TRIM28;TFAP2A
SUMOylation of transcription factors R-HSA-3232118	R-HSA-3232118	NAS	32.7342939091213	3/20	0.000178966648128137	0.00879587933577918	2.05572073703802	SP3;TFAP2A;TP53
Signal Transduction R-HSA-162582	R-HSA-162582	NAS	4.18363441750712	35/2605	2.77840373764218e-08	6.14490293308529e-06	5.21148497298231	MEF2C;SALL4;TCF4;SMAD4;JUN;JUND;LEF1;SP1;SRF;TBP;MEF2D;POU2F1;ATF2;AR;TLE5;GLI2;IKZF1;REST;STAT3;TCF7L2;EZH2;GLI1;PPARD;SNAI2;MEF2A;CTNNB1;YY1;MYB;TP53;SMAD3;MYCN;SUZ12;STAT5B;SMAD2;SNAI1
Signaling by Activin R-HSA-1502540	R-HSA-1502540	NAS	39.7224828277551	3/17	0.000108041565150579	0.00573484627819273	2.2414782188137	SMAD2;SMAD4;SMAD3
Signaling by Interleukins R-HSA-449147	R-HSA-449147	NAS	4.36294616852783	10/473	0.000273121910359899	0.0115726991090085	1.93656533841728	BCL6;MEF2C;TP53;SMAD3;STAT3;JUN;POU2F1;ATF2;MEF2A;STAT5B
Signaling by Leptin R-HSA-2586552	R-HSA-2586552	NAS	40.5094887231564	2/11	0.00164753026674017	0.0421137516850963	1.37557606792292	STAT3;STAT5B
Signaling by NODAL R-HSA-1181150	R-HSA-1181150	NAS	27.8343682844163	3/23	0.000274709888420323	0.0115726991090085	1.93656533841728	SMAD2;SMAD4;SMAD3
Signaling by NTRK1 (TRKA) R-HSA-187037	R-HSA-187037	NAS	15.0281547112006	8/115	2.28531747546784e-07	3.36957365549536e-05	4.4724250459474	JUND;SRF;MEF2C;STAT3;REST;MEF2D;ATF2;MEF2A
Signaling by NTRKs R-HSA-166520	R-HSA-166520	NAS	12.7412556113164	8/134	7.40841106697658e-07	9.83096148587792e-05	4.00740400530204	JUND;SRF;MEF2C;STAT3;REST;MEF2D;ATF2;MEF2A
Signaling by Nuclear Receptors R-HSA-9006931	R-HSA-9006931	NAS	7.17727650632633	10/296	5.14217719689359e-06	0.000524897626175215	3.27992539130375	JUND;SRF;PPARD;MYB;SP1;JUN;YY1;POU2F1;ATF2;TBP
Signaling by Receptor Tyrosine Kinases R-HSA-9006934	R-HSA-9006934	NAS	4.32348566563465	11/532	0.000158442865307181	0.0080866800870242	2.09222973744932	MEF2C;REST;MEF2D;STAT3;ATF2;JUND;MYCN;MEF2A;SRF;CTNNB1;STAT5B
Signaling by TGF-beta Receptor Complex R-HSA-170834	R-HSA-170834	NAS	8.34155105566641	4/94	0.00187742465476519	0.0468599397789169	1.32919827386327	SMAD3;SMAD4;SP1;SMAD2
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	R-HSA-3304351	NAS	110.74951767809	3/8	9.22429131345661e-06	0.000789718359545608	3.10252776529622	SMAD2;SMAD4;SMAD3
Specification of the neural plate border R-HSA-9834899	R-HSA-9834899	NAS	39.7224828277551	3/17	0.000108041565150579	0.00573484627819273	2.2414782188137	CTNNB1;MYB;TFAP2A
TGFBR1 KD Mutants in Cancer R-HSA-3656532	R-HSA-3656532	NAS	90.9812468294314	2/6	0.000457529585158973	0.0155677374232297	1.80777450214022	SMAD2;SMAD3
TP53 Regulates Transcription of Caspase Activators and Caspases R-HSA-6803207	R-HSA-6803207	NAS	36.5404317260008	2/12	0.00196990396717783	0.0479644507237611	1.31908052459139	TP53;TP63
TP53 Regulates Transcription of Cell Death Genes R-HSA-5633008	R-HSA-5633008	NAS	13.5655328146938	3/44	0.00188922892100381	0.0468599397789169	1.32919827386327	BCL6;TP53;TP63
TP53 Regulates Transcription of Death Receptors and Ligands R-HSA-6803211	R-HSA-6803211	NAS	36.5404317260008	2/12	0.00196990396717783	0.0479644507237611	1.31908052459139	TP53;TP63
