	ensembl_gene_id	external_gene_name
835	ENSG00000272000	
836	ENSG00000280629	
837	ENSG00000282113	
838	ENSG00000280722	
839	ENSG00000282114	LINC00824
840	ENSG00000281798	
841	ENSG00000281761	
842	ENSG00000274679	SPATC1L
843	ENSG00000280993	MUC20-OT1
844	ENSG00000275333	FAM120B
845	ENSG00000281038	OR8U9
846	ENSG00000263150	OR8J2
847	ENSG00000281773	FAM8A2P
848	ENSG00000281819	NAA50P1
849	ENSG00000262315	OR8U8
850	ENSG00000280577	OR8L1P
851	ENSG00000261897	OR5T3
852	ENSG00000262851	OR5T2
853	ENSG00000280617	OR8K2P
854	ENSG00000280712	OR8I1P
855	ENSG00000262755	OR8K3
856	ENSG00000262611	OR8H1
857	ENSG00000262784	OR5T1
858	ENSG00000281800	ICE2P1
859	ENSG00000281820	RPL5P29
860	ENSG00000281580	LINC01060
861	ENSG00000275987	U1
862	ENSG00000268674	
863	ENSG00000263328	OR8K1
864	ENSG00000281521	
865	ENSG00000277475	
866	ENSG00000262796	OR8J1
867	ENSG00000275405	U1
868	ENSG00000277848	MEGF11
869	ENSG00000278427	KIR3DL1
870	ENSG00000280552	
871	ENSG00000281482	RPL7AP27
872	ENSG00000272532	CYP2D6
873	ENSG00000281794	MUC20-OT1
874	ENSG00000260873	SNTB2
875	ENSG00000282764	KSR1P1
876	ENSG00000282178	IGKV1OR10-1
877	ENSG00000282372	PABPC1P8
878	ENSG00000282271	
879	ENSG00000290497	
880	ENSG00000262788	UTP4
881	ENSG00000234411	HCG14
882	ENSG00000272613	RPL13P
883	ENSG00000272793	
884	ENSG00000225351	ZNF311
885	ENSG00000274513	LILRB2
886	ENSG00000275430	MUC20
887	ENSG00000275555	DLL1
888	ENSG00000281421	
889	ENSG00000272857	LINC01623
890	ENSG00000235788	LINC01015
891	ENSG00000277844	DIS3L-AS1
892	ENSG00000280592	LINC01624
893	ENSG00000282280	
894	ENSG00000276461	TCF20
895	ENSG00000233054	OR2B3
896	ENSG00000281901	
897	ENSG00000280883	
898	ENSG00000228147	HCG22
899	ENSG00000276613	MUC4
900	ENSG00000276468	KIR2DP1
901	ENSG00000274763	KIR3DL3
902	ENSG00000235915	LST1
903	ENSG00000262354	Y_RNA
904	ENSG00000262579	U6
905	ENSG00000281915	MUC20-OT1
906	ENSG00000275658	KIR2DL3
907	ENSG00000280811	NDUFA6-DT
908	ENSG00000276798	LILRA4
909	ENSG00000276387	KIR2DS1
910	ENSG00000277709	KIR3DL2
911	ENSG00000275544	BDH1
912	ENSG00000276875	KIR3DL3
913	ENSG00000275623	KIR2DL3
914	ENSG00000281703	
915	ENSG00000278019	
916	ENSG00000277642	U6
917	ENSG00000280619	
918	ENSG00000275593	KIR3DP1
919	ENSG00000275253	KIR2DS2
920	ENSG00000290465	
921	ENSG00000278088	CYP2D7
922	ENSG00000281380	
923	ENSG00000276163	LAIR1
924	ENSG00000275626	KIR3DL2
925	ENSG00000273753	KIR2DP1
926	ENSG00000273772	SMN2
927	ENSG00000278300	KIR2DS2
928	ENSG00000275838	KIR3DL2
929	ENSG00000275921	
930	ENSG00000275873	LMNTD2
931	ENSG00000276145	TARM1
932	ENSG00000277025	MBOAT7
933	ENSG00000261905	
934	ENSG00000261893	CLK2
935	ENSG00000276082	CNOT3
936	ENSG00000273822	MUC4
937	ENSG00000281612	
938	ENSG00000280626	
939	ENSG00000280578	
940	ENSG00000280504	
941	ENSG00000282810	MIR210HG
942	ENSG00000276595	PTCHD3
943	ENSG00000278216	UGT2A3
944	ENSG00000276016	ABR
945	ENSG00000278271	KIR2DL4
946	ENSG00000280611	
947	ENSG00000276230	RNH1
948	ENSG00000281360	
949	ENSG00000275336	
950	ENSG00000280749	
951	ENSG00000276777	ODAD2P1
952	ENSG00000273681	FAM210CP
953	ENSG00000278364	TRIAP1P1
954	ENSG00000276572	KIR3DL3
955	ENSG00000273501	U6
956	ENSG00000226271	OR2J3
957	ENSG00000278036	U6
958	ENSG00000231904	HLA-H
959	ENSG00000281094	
960	ENSG00000231179	MICB
961	ENSG00000281308	UGT2B27P
962	ENSG00000281425	
963	ENSG00000280638	CDH12P2
964	ENSG00000278562	
965	ENSG00000278114	MUC20
966	ENSG00000280525	
967	ENSG00000276910	GTF2H2
968	ENSG00000280794	
969	ENSG00000281547	UGT2B29P
970	ENSG00000273944	RDH13
971	ENSG00000275190	UGT2B10
972	ENSG00000276526	LILRP1
973	ENSG00000276452	LILRB1
974	ENSG00000274672	TSEN34
975	ENSG00000262785	PKLR
976	ENSG00000281154	
977	ENSG00000274511	KIR3DL3
978	ENSG00000281510	
979	ENSG00000276065	GP6
980	ENSG00000277132	UGT2B15
981	ENSG00000273943	CNOT3
982	ENSG00000278468	MUC4
983	ENSG00000273984	MUC4
984	ENSG00000280740	
985	ENSG00000230754	OR2U2P
986	ENSG00000237703	TRIM10
987	ENSG00000280720	
988	ENSG00000274254	KIR3DL3
989	ENSG00000278061	MT2P1
990	ENSG00000281704	
991	ENSG00000274058	TMPRSS11E
992	ENSG00000274185	LILRA4
993	ENSG00000277629	
994	ENSG00000263037	MTX1P1
995	ENSG00000262734	
996	ENSG00000263290	SCAMP3
997	ENSG00000278426	LENG1
998	ENSG00000235714	MICG
999	ENSG00000281174	
1000	ENSG00000236967	RNF39
1001	ENSG00000273726	
1002	ENSG00000281127	
1003	ENSG00000274971	
1004	ENSG00000281890	
1005	ENSG00000275731	KIR2DS4
1006	ENSG00000277071	NLRP7
1007	ENSG00000278154	LAIR1
1008	ENSG00000275272	YTHDC1
1009	ENSG00000274873	TMC4
1010	ENSG00000236614	ZNF90P2
1011	ENSG00000276512	
1012	ENSG00000281351	SUDS3P1
1013	ENSG00000231350	MUC21
1014	ENSG00000280559	
1015	ENSG00000290505	LILRP2
1016	ENSG00000280647	
1017	ENSG00000274382	PROP1
1018	ENSG00000276979	KIR2DL4
1019	ENSG00000224642	HCG15
1020	ENSG00000235722	TRIM31-AS1
1021	ENSG00000277006	DEFB104B
1022	ENSG00000228978	TNF
1023	ENSG00000281644	
1024	ENSG00000232289	OR11A1
1025	ENSG00000280971	
1026	ENSG00000278666	
1027	ENSG00000274729	DEFB105B
1028	ENSG00000275935	LENG1
1029	ENSG00000234096	MOG
1030	ENSG00000263231	
1031	ENSG00000274540	PRR23D1
1032	ENSG00000276363	VSTM1
1033	ENSG00000262446	GBA
1034	ENSG00000275444	DEFB4B
1035	ENSG00000290527	
1036	ENSG00000274953	VSTM1
1037	ENSG00000281040	FAM90A7
1038	ENSG00000273641	DEFB103B
1039	ENSG00000277802	
1040	ENSG00000276378	DEFB108C
1041	ENSG00000281407	FAM90A22
1042	ENSG00000280960	OR7E157P
1043	ENSG00000282496	HSPD1P3
1044	ENSG00000281150	FAM90A21P
1045	ENSG00000274195	ZNF705G
1046	ENSG00000277530	DEFB107B
1047	ENSG00000280471	FAM90A6P
1048	ENSG00000274405	SPAG11B
1049	ENSG00000274137	MYOM2
1050	ENSG00000275794	DEFB106B
1051	ENSG00000275323	RPS9
1052	ENSG00000281561	
1053	ENSG00000274050	GP6
1054	ENSG00000280677	FAM66B
1055	ENSG00000280939	
1056	ENSG00000281862	FAM90A23
1057	ENSG00000278355	LILRA5
1058	ENSG00000276982	OSCAR
1059	ENSG00000276825	DRD4
1060	ENSG00000273519	U6
1061	ENSG00000277923	MBOAT7
1062	ENSG00000282712	DEAF1
1063	ENSG00000275724	NDUFA3
1064	ENSG00000263324	HCN3
1065	ENSG00000278362	NCR1
1066	ENSG00000275551	OSCAR
1067	ENSG00000276561	IRF7
1068	ENSG00000276804	NLRP7
1069	ENSG00000278501	TIMM22
1070	ENSG00000281300	NXN
1071	ENSG00000275991	Metazoa_SRP
1072	ENSG00000262666	FAM189B
1073	ENSG00000272765	NDUFA6
1074	ENSG00000262024	TCF20
1075	ENSG00000280983	
1076	ENSG00000277429	SERF1B
1077	ENSG00000278789	NLRP2
1078	ENSG00000275086	TFPT
1079	ENSG00000278360	
1080	ENSG00000276139	KIR2DS2
1081	ENSG00000274894	PRPF31
1082	ENSG00000272901	SMDT1
1083	ENSG00000274146	KIR3DL1
1084	ENSG00000277667	TMC4
1085	ENSG00000273616	NDUFA6-DT
1086	ENSG00000272813	OLA1P1
1087	ENSG00000262303	
1088	ENSG00000285263	
1089	ENSG00000262055	CYP2D8P
1090	ENSG00000276068	NAIP
1091	ENSG00000282155	
1092	ENSG00000282226	LINC03015
1093	ENSG00000263181	CYP2D7
1094	ENSG00000281767	
1095	ENSG00000274005	RPS9
1096	ENSG00000281429	FAM20C
1097	ENSG00000282075	LINC03014
1098	ENSG00000273642	NDUFA3
1099	ENSG00000281993	
1100	ENSG00000275843	NLRP2
1101	ENSG00000281788	
1102	ENSG00000281349	
1103	ENSG00000273833	TFPT
1104	ENSG00000277953	PRPF31
1105	ENSG00000282405	
1106	ENSG00000282484	
1107	ENSG00000277177	LILRA6
1108	ENSG00000281936	
1109	ENSG00000282334	KBTBD11-OT1
1110	ENSG00000275196	KIR2DL1
1111	ENSG00000282397	LINC03021
1112	ENSG00000273884	LILRA3
1113	ENSG00000282053	KBTBD11-AS1
1114	ENSG00000282260	
1115	ENSG00000273645	KBTBD11
1116	ENSG00000276536	HRAS
1117	ENSG00000282101	
1118	ENSG00000282661	
1119	ENSG00000226799	LINC03003
1120	ENSG00000282191	
1121	ENSG00000227858	ZFP57
1122	ENSG00000229469	OR2H5P
1123	ENSG00000273896	TSEN34
1124	ENSG00000242289	OR5V1
1125	ENSG00000227576	GPR53P
1126	ENSG00000281980	
1127	ENSG00000225550	OR2J2
1128	ENSG00000274174	NLRP7
1129	ENSG00000282435	LINC03021
1130	ENSG00000225305	TMEM183AP1
1131	ENSG00000227384	HLA-DRB9
1132	ENSG00000264619	MSH5-SAPCD1
1133	ENSG00000282263	
1134	ENSG00000275123	TARM1
1135	ENSG00000274726	ARHGEF10
1136	ENSG00000273916	
1137	ENSG00000281742	MCCC2
1138	ENSG00000276051	HLA-G
1139	ENSG00000278634	LILRA2
1140	ENSG00000274545	LILRP1
1141	ENSG00000275434	KIR3DS1
1142	ENSG00000278490	KIR3DL3
1143	ENSG00000274504	RDH13
1144	ENSG00000282005	LMNTD2-AS1
1145	ENSG00000273859	RASSF7
1146	ENSG00000280518	
1147	ENSG00000231580	RPL32P1
1148	ENSG00000234305	OR2J1
1149	ENSG00000274803	BDP1
1150	ENSG00000235697	DDX39BP1
1151	ENSG00000277076	KIR2DL4
1152	ENSG00000277480	HCG4P8
1153	ENSG00000227222	DHX16
1154	ENSG00000281161	
1155	ENSG00000276342	TMEM179
1156	ENSG00000276420	PRAMEF5
1157	ENSG00000274739	KIR2DS5
1158	ENSG00000274126	C14orf180
1159	ENSG00000273572	CDHR5
1160	ENSG00000278415	FCAR
1161	ENSG00000233964	HLA-K
1162	ENSG00000274107	
1163	ENSG00000229040	OR2N1P
1164	ENSG00000276816	PRAMEF22
1165	ENSG00000232804	HSPA1B
1166	ENSG00000277853	PRAMEF18
1167	ENSG00000281121	
1168	ENSG00000281229	
1169	ENSG00000280946	
1170	ENSG00000232569	GABBR1
1171	ENSG00000281597	
1172	ENSG00000281073	
1173	ENSG00000278021	PRAMEF8
1174	ENSG00000278046	LILRA3
1175	ENSG00000278827	
1176	ENSG00000277807	LILRB1
1177	ENSG00000274109	HNRNPCL2
1178	ENSG00000276299	PRAMEF25
1179	ENSG00000275404	LILRA5
1180	ENSG00000281711	
1181	ENSG00000273865	HNRNPCL4
1182	ENSG00000276370	PRAMEF33
1183	ENSG00000263238	CTSO
1184	ENSG00000281573	PRAMEF9
1185	ENSG00000273936	TNFRSF14
1186	ENSG00000252239	U6
1187	ENSG00000278120	KIR2DS1
1188	ENSG00000278707	KIR3DL2
1189	ENSG00000262505	ASIC5
1190	ENSG00000274311	LILRB5
1191	ENSG00000262635	TDO2
1192	ENSG00000275349	SMN1
1193	ENSG00000276848	KIR3DX1
1194	ENSG00000275546	KIR2DL2
1195	ENSG00000274646	RPS9
1196	ENSG00000281650	
1197	ENSG00000280748	
1198	ENSG00000281321	LINC02197
1199	ENSG00000276912	KIR3DP1
1200	ENSG00000285240	
1201	ENSG00000281210	
1202	ENSG00000274143	KIR2DL5A
1203	ENSG00000281743	
1204	ENSG00000275581	SERF1A
1205	ENSG00000281237	SDHAP2
1206	ENSG00000276209	KIR2DS4
1207	ENSG00000278288	LILRP2
1208	ENSG00000262599	DENND11
1209	ENSG00000278656	KIR3DL2
1210	ENSG00000274084	LAIR2
1211	ENSG00000280840	PMCHL2
1212	ENSG00000282598	
1213	ENSG00000261994	WEE2-AS1
1214	ENSG00000290431	PMCHL2
1215	ENSG00000274473	SCT
1216	ENSG00000275577	VSTM1
1217	ENSG00000282367	PTDSS2
1218	ENSG00000281424	
1219	ENSG00000280545	
1220	ENSG00000274131	CEACAM4
1221	ENSG00000275571	TTC34
1222	ENSG00000275960	KIR2DL2
1223	ENSG00000281274	
1224	ENSG00000281740	
1225	ENSG00000278555	LILRB4
1226	ENSG00000274857	PLEKHA3P1
1227	ENSG00000277131	MMEL1
1228	ENSG00000281505	DNAJC19P2
1229	ENSG00000278565	CEACAM21
1230	ENSG00000262771	SSBP1
1231	ENSG00000279577	
1232	ENSG00000275641	PCGF7P
1233	ENSG00000279552	ZNF729
1234	ENSG00000276219	ZNF676
1235	ENSG00000279902	
1236	ENSG00000274875	ZNF92P2
1237	ENSG00000279731	
1238	ENSG00000279661	MTDHP5
1239	ENSG00000280210	VN1R85P
1240	ENSG00000279984	BNIP3P31
1241	ENSG00000279350	BNIP3P30
1242	ENSG00000274771	U6
1243	ENSG00000275887	KIR3DP1
1244	ENSG00000282185	PTPRN2
1245	ENSG00000290566	
1246	ENSG00000281659	DNAJC19P3
1247	ENSG00000281630	MUC20
1248	ENSG00000276944	TPM3P5
1249	ENSG00000280726	
1250	ENSG00000280540	LINC01480
1251	ENSG00000275644	OSCAR
1252	ENSG00000280501	CEACAM7
1253	ENSG00000281382	
1254	ENSG00000281418	SDHAP2
1255	ENSG00000281556	
1256	ENSG00000281654	
1257	ENSG00000275584	LILRA6
1258	ENSG00000281224	
1259	ENSG00000281583	
1260	ENSG00000280470	CEACAMP3
1261	ENSG00000290485	
1262	ENSG00000278613	NAIP
1263	ENSG00000278157	KIR3DP1
1264	ENSG00000262327	AGK
1265	ENSG00000274796	TSEN34
1266	ENSG00000274843	MUC20
1267	ENSG00000281317	BTG3-AS1
1268	ENSG00000278279	LILRB4
1269	ENSG00000281484	BTG3
1270	ENSG00000275304	U6
1271	ENSG00000275633	GP6
1272	ENSG00000263042	WEE2
1273	ENSG00000229942	IFITM4P
1274	ENSG00000280609	
1275	ENSG00000232997	ZNF90P2
1276	ENSG00000223898	OR11A1
1277	ENSG00000281225	
1278	ENSG00000280645	MMEL1-AS1
1279	ENSG00000262671	
1280	ENSG00000280972	
1281	ENSG00000276720	
1282	ENSG00000262656	U1
1283	ENSG00000280542	
1284	ENSG00000273494	PANK4
1285	ENSG00000226832	OR2B3
1286	ENSG00000277751	LILRB2
1287	ENSG00000280882	
1288	ENSG00000233095	HLA-G
1289	ENSG00000276323	TFPT
1290	ENSG00000262927	FAM138D
1291	ENSG00000276220	NDUFA3
1292	ENSG00000262226	
1293	ENSG00000262016	
1294	ENSG00000276033	KIR3DX1
1295	ENSG00000262607	IQSEC3
1296	ENSG00000276826	RDH13
1297	ENSG00000276312	
1298	ENSG00000276700	RNA5-8SN4
1299	ENSG00000275757	5_8S_rRNA
1300	ENSG00000273739	
1301	ENSG00000277722	NDUFA3
1302	ENSG00000278322	MBOAT7
1303	ENSG00000275539	LILRA6
1304	ENSG00000275752	U6
1305	ENSG00000277615	CNOT3
1306	ENSG00000276464	POMZP3
1307	ENSG00000275796	NLRP2
1308	ENSG00000272877	DDX11L8
1309	ENSG00000263137	
1310	ENSG00000274000	LILRA2
1311	ENSG00000277800	TBX22
1312	ENSG00000281848	TOMM40P4
1313	ENSG00000274362	CDRT15P3
1314	ENSG00000262193	IQSEC3-AS1
1315	ENSG00000262435	WASH8P
1316	ENSG00000274392	
1317	ENSG00000282676	
1318	ENSG00000290517	
1319	ENSG00000275117	PRPF31
1320	ENSG00000276429	PLCH2
1321	ENSG00000279830	NDUFB9P1
1322	ENSG00000278257	LENG1
1323	ENSG00000276463	TAF9
1324	ENSG00000276022	TFPT
1325	ENSG00000276184	UPK3B
1326	ENSG00000233636	OR2J3
1327	ENSG00000228840	RPS17P1
1328	ENSG00000243441	OR5V1
1329	ENSG00000226109	
1330	ENSG00000230745	MICD
1331	ENSG00000231320	OR2G1P
1332	ENSG00000234100	OR14J1
1333	ENSG00000274144	PRPF31
1334	ENSG00000234980	WASF5P
1335	ENSG00000224131	
1336	ENSG00000223851	PTMAP1
1337	ENSG00000237258	OR11A1
1338	ENSG00000237010	HCG14
1339	ENSG00000241124	
1340	ENSG00000237544	MAS1LP1
1341	ENSG00000228706	HCG4
1342	ENSG00000274176	CNOT3
1343	ENSG00000235666	SUMO2P1
1344	ENSG00000236522	MDC1-AS1
1345	ENSG00000225188	LINC03003
1346	ENSG00000196299	ZNRD1ASP
1347	ENSG00000239741	LY6G6F
1348	ENSG00000262145	ATP23
1349	ENSG00000274741	
1350	ENSG00000278096	
1351	ENSG00000243612	HLA-DOB
1352	ENSG00000224241	TMEM183AP1
1353	ENSG00000231094	PSORS1C1
1354	ENSG00000276618	RAD17
1355	ENSG00000278284	RDH13
1356	ENSG00000274926	KIR2DL1
1357	ENSG00000226727	HLA-T
1358	ENSG00000281950	SPDYE16
1359	ENSG00000273529	HES5
1360	ENSG00000228652	OR2W1
1361	ENSG00000236560	PPP1R11
1362	ENSG00000276146	LILRB2
1363	ENSG00000275483	NLRP7
1364	ENSG00000281197	TNFRSF14-AS1
1365	ENSG00000235754	APOM
1366	ENSG00000276774	LENG1
1367	ENSG00000282580	
1368	ENSG00000282364	
1369	ENSG00000275384	TARM1
1370	ENSG00000288613	
1371	ENSG00000282379	DTX2
1372	ENSG00000224319	OR2H2
1373	ENSG00000262819	
1374	ENSG00000281734	
1375	ENSG00000276066	VSTM1
1376	ENSG00000236729	HCG17
1377	ENSG00000274626	RPS9
1378	ENSG00000262201	LINC02403
1379	ENSG00000275125	PRXL2B
1380	ENSG00000262082	
1381	ENSG00000237108	MUC22
1382	ENSG00000262349	GIHCG
1383	ENSG00000230463	HLA-DRB3
1384	ENSG00000262776	RN7SKP65
1385	ENSG00000282643	DLGAP2-AS1
1386	ENSG00000274161	DLGAP2
1387	ENSG00000276260	TMC4
1388	ENSG00000274053	
1389	ENSG00000226494	RPL7P4
1390	ENSG00000237050	TRIM31-AS1
1391	ENSG00000237120	
1392	ENSG00000233465	RPL7AP7
1393	ENSG00000223448	LTB
1394	ENSG00000233312	C4B_2
1395	ENSG00000282781	
1396	ENSG00000282147	FAM20C
1397	ENSG00000276887	TTYH1
1398	ENSG00000282309	
1399	ENSG00000282645	
1400	ENSG00000282349	
1401	ENSG00000281951	
1402	ENSG00000282254	LINC03009
1403	ENSG00000290511	LINC03009
1404	ENSG00000282557	
1405	ENSG00000282333	
1406	ENSG00000282662	LINC03015
1407	ENSG00000231319	OR2B3
1408	ENSG00000236771	OR2N1P
1409	ENSG00000224446	LINC01015
1410	ENSG00000231041	LINC01556
1411	ENSG00000272803	PRH2
1412	ENSG00000233853	
1413	ENSG00000278682	NLRP2
1414	ENSG00000282575	
1415	ENSG00000282461	LINC03014
1416	ENSG00000223852	ZFP57
1417	ENSG00000233700	TMPOP1
1418	ENSG00000239836	PSMB9
1419	ENSG00000262531	
1420	ENSG00000262111	TAS2R30
1421	ENSG00000227961	RPL13AP
1422	ENSG00000263028	TAS2R19
1423	ENSG00000229470	GNL1
1424	ENSG00000274638	NLRP2
1425	ENSG00000272712	TAS2R8
1426	ENSG00000278363	TMC4
1427	ENSG00000281603	MUC20-OT1
1428	ENSG00000273326	TAS2R7
1429	ENSG00000262829	
1430	ENSG00000273431	TAS2R50
1431	ENSG00000272751	
1432	ENSG00000262612	TAS2R43
1433	ENSG00000261984	TAS2R14
1434	ENSG00000273086	TAS2R9
1435	ENSG00000277517	
1436	ENSG00000261853	
1437	ENSG00000273579	C22orf15
1438	ENSG00000278712	TSEN34
1439	ENSG00000274941	CNOT3
1440	ENSG00000261936	TAS2R45
1441	ENSG00000263097	TAS2R31
1442	ENSG00000273457	TAS2R13
1443	ENSG00000277409	MAMDC2-AS1
1444	ENSG00000278608	MAMDC2
1445	ENSG00000281377	LINC01596
1446	ENSG00000262525	TAS2R46
1447	ENSG00000277114	CNOT3
1448	ENSG00000273092	TAS2R20
1449	ENSG00000281610	HSP90AA4P
1450	ENSG00000249434	TRIM26BP
1451	ENSG00000236315	NCR3
1452	ENSG00000273144	TAS2R15P
1453	ENSG00000280513	LINC01262
1454	ENSG00000282475	GOLGA6L24P
1455	ENSG00000262293	
1456	ENSG00000274538	PHLDA2
1457	ENSG00000280853	
1458	ENSG00000237051	GABBR1
1459	ENSG00000273564	FAM189A1
1460	ENSG00000263247	PRR4
1461	ENSG00000281787	FRG1-DT
1462	ENSG00000275837	SMARCB1
1463	ENSG00000274194	MBOAT7
1464	ENSG00000274208	U1
1465	ENSG00000278191	CARS1
1466	ENSG00000274806	U2
1467	ENSG00000282190	MPHOSPH10P7
1468	ENSG00000282368	
1469	ENSG00000277079	RPS9
1470	ENSG00000282422	
1471	ENSG00000282696	
1472	ENSG00000276495	APBA2
1473	ENSG00000276628	LENG1
1474	ENSG00000233813	MRPS18B
1475	ENSG00000276766	NDUFA3
1476	ENSG00000273875	TARM1
1477	ENSG00000282257	
1478	ENSG00000273506	
1479	ENSG00000235135	TSBP1-AS1
1480	ENSG00000275931	GP6
1481	ENSG00000275193	MYL6P5
1482	ENSG00000282181	MROH5
1483	ENSG00000235809	DDX39BP2
1484	ENSG00000275118	MBOAT7
1485	ENSG00000236873	AGPAT1
1486	ENSG00000277286	KIR2DP1
1487	ENSG00000282336	RPH3AL-AS2
1488	ENSG00000262986	SMIM10L1
1489	ENSG00000263083	TAS2R64P
1490	ENSG00000275886	RPH3AL-AS1
1491	ENSG00000277816	LILRB3
1492	ENSG00000272805	TAS2R10
1493	ENSG00000272718	
1494	ENSG00000282477	
1495	ENSG00000282594	LINC01300
1496	ENSG00000263158	TAS2R63P
1497	ENSG00000282573	
1498	ENSG00000282315	HNRNPA1P38
1499	ENSG00000282013	RPH3AL
1500	ENSG00000275575	PTP4A3
1501	ENSG00000274905	TMC4
1502	ENSG00000278378	OSCAR
1503	ENSG00000234849	HLA-W
1504	ENSG00000231941	HCG4B
1505	ENSG00000234079	HCG27
1506	ENSG00000237295	HNRNPA1P2
1507	ENSG00000236843	NRM
1508	ENSG00000236250	STK19
1509	ENSG00000273607	CHCHD10
1510	ENSG00000275181	GPR20
1511	ENSG00000276341	RDH13
1512	ENSG00000276275	
1513	ENSG00000273991	LILRB5
1514	ENSG00000275365	MMP11
1515	ENSG00000274078	TSEN34
1516	ENSG00000282472	
1517	ENSG00000282746	
1518	ENSG00000277607	VSTM1
1519	ENSG00000277359	RPS9
1520	ENSG00000282019	GPI
1521	ENSG00000282428	
1522	ENSG00000282261	
1523	ENSG00000282038	
1524	ENSG00000276802	HERC2
1525	ENSG00000277263	HLA-DRA
1526	ENSG00000278466	MUC2
1527	ENSG00000280865	
1528	ENSG00000282357	
1529	ENSG00000280521	SDHAP2
1530	ENSG00000267954	
1531	ENSG00000278519	MBOAT7
1532	ENSG00000282426	
1533	ENSG00000274437	DERL3
1534	ENSG00000275798	BTNL2
1535	ENSG00000277753	MUC20
1536	ENSG00000276932	Y_RNA
1537	ENSG00000277179	NLRP7
1538	ENSG00000282006	
1539	ENSG00000276061	NDUFA3
1540	ENSG00000282073	
1541	ENSG00000231488	ABHD16A
1542	ENSG00000282145	
1543	ENSG00000282224	
1544	ENSG00000282479	ABCB10P3
1545	ENSG00000277090	GOLGA8G
1546	ENSG00000280482	
1547	ENSG00000281821	
1548	ENSG00000239927	RPP21
1549	ENSG00000278303	MUC4
1550	ENSG00000278697	
1551	ENSG00000282623	
1552	ENSG00000277783	
1553	ENSG00000273605	
1554	ENSG00000281354	
1555	ENSG00000273741	
1556	ENSG00000278533	OSCAR
1557	ENSG00000275744	SLC2A11
1558	ENSG00000281524	LINC02688
1559	ENSG00000275462	LILRP2
1560	ENSG00000290343	LILRP2
1561	ENSG00000276906	
1562	ENSG00000281385	AP2A2
1563	ENSG00000290389	
1564	ENSG00000274305	LENG8
1565	ENSG00000282779	
1566	ENSG00000274889	TARM1
1567	ENSG00000282567	HERC2P1
1568	ENSG00000277361	OCA2
1569	ENSG00000276159	VSTM1
1570	ENSG00000278443	
1571	ENSG00000224053	RPL13AP
1572	ENSG00000233314	PPP1R11
1573	ENSG00000278270	RPS9
1574	ENSG00000281078	IGKV1D-8
1575	ENSG00000278670	GP6
1576	ENSG00000275777	IGKV3D-7
1577	ENSG00000281988	GRK1
1578	ENSG00000280569	
1579	ENSG00000280572	IGKV1OR2-118
1580	ENSG00000280491	
1581	ENSG00000281759	
1582	ENSG00000230791	LST1
1583	ENSG00000282385	
1584	ENSG00000282735	GARRE1
1585	ENSG00000282107	TMEM255B
1586	ENSG00000280768	
1587	ENSG00000282291	SLC39A11
1588	ENSG00000282664	LINC00552
1589	ENSG00000237366	OR2U1P
1590	ENSG00000224925	OR2N1P
1591	ENSG00000273740	LILRP1
1592	ENSG00000223687	ZNF311
1593	ENSG00000274616	CNOT3
1594	ENSG00000277414	LILRB5
1595	ENSG00000277730	SCGB1C2
1596	ENSG00000276263	TFPT
1597	ENSG00000229341	TNXB
1598	ENSG00000249032	LINC00533
1599	ENSG00000226844	OR2U2P
1600	ENSG00000237634	LINC01556
1601	ENSG00000235487	PSORS1C1
1602	ENSG00000235259	TRIM15
1603	ENSG00000282365	LINC02091
1604	ENSG00000274651	PRPF31
1605	ENSG00000262334	RPH3AL
1606	ENSG00000232302	RPS17P1
1607	ENSG00000232178	OR2J3
1608	ENSG00000282544	
1609	ENSG00000223708	
1610	ENSG00000234092	OR2H4P
1611	ENSG00000223840	TRIM26BP
1612	ENSG00000282545	RPL5P32
1613	ENSG00000277273	CDK7
1614	ENSG00000234063	MUC22
1615	ENSG00000282060	
1616	ENSG00000282072	
1617	ENSG00000282660	
1618	ENSG00000282004	ABCB10P4
1619	ENSG00000278186	GOLGA8M
1620	ENSG00000282503	
1621	ENSG00000249814	RPSAP2
1622	ENSG00000282169	
1623	ENSG00000234417	
1624	ENSG00000282130	NSMCE3
1625	ENSG00000275399	NLRP2
1626	ENSG00000230995	PPP1R10
1627	ENSG00000281925	
1628	ENSG00000282105	RPL41P2
1629	ENSG00000282444	GOLGA6L25P
1630	ENSG00000282198	
1631	ENSG00000282023	
1632	ENSG00000282118	
1633	ENSG00000276439	Metazoa_SRP
1634	ENSG00000275917	CHRFAM7A
1635	ENSG00000278516	LENG1
1636	ENSG00000277178	TARM1
1637	ENSG00000276186	RNU6-1025P
1638	ENSG00000281979	
1639	ENSG00000277281	MUC6
1640	ENSG00000282813	ARMC10
1641	ENSG00000275583	
1642	ENSG00000241779	RPP21
1643	ENSG00000274566	GP6
1644	ENSG00000277015	SALL3
1645	ENSG00000274110	LAIR1
1646	ENSG00000233439	PSORS1C1
1647	ENSG00000277419	U6
1648	ENSG00000274734	ARHGAP11B
1649	ENSG00000234343	NEU1
1650	ENSG00000282515	
1651	ENSG00000273839	Metazoa_SRP
1652	ENSG00000282765	LINC01896
1653	ENSG00000276367	U8
1654	ENSG00000282029	
1655	ENSG00000277980	Y_RNA
1656	ENSG00000275568	ARHGAP11A
1657	ENSG00000282063	RPL23AP95
1658	ENSG00000277824	
1659	ENSG00000275723	NAPEPLD
1660	ENSG00000282266	ATP9B
